model_a,model_a_display_name,model_b,model_b_display_name,subset,subset_label,metric,n_paired,model_a_value,model_b_value,difference_a_minus_b,ci_lower,ci_upper,bootstrap_ci_excludes_zero,n_bootstrap_valid,better_direction,effect_in_favor_of_a,observed_better_model,permutation_p_two_sided,permutation_p_two_sided_holm_pair_dataset,significant_permutation_holm_0.05,holm_family_size,n_extreme_permutations,n_valid_permutations,n_permutations_requested
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,measured_threshold,Measured compounds: threshold-derived,mcc,765,,0.4632178762089583,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,measured_threshold,Measured compounds: threshold-derived,np_f1,765,,0.46875,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,measured_threshold,Measured compounds: threshold-derived,np_precision,765,,0.7317073170731707,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,measured_threshold,Measured compounds: threshold-derived,np_recall,765,0.0,0.3448275862068966,-0.3448275862068966,-0.4367816150188446,-0.25287356972694397,True,10000,higher,-0.3448275862068966,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,measured_threshold,Measured compounds: threshold-derived,np_wrong_side_count,765,87.0,57.0,30.0,22.0,38.0,True,10000,lower,-30.0,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,measured_threshold,Measured compounds: threshold-derived,pr_auc_nonpenetrant,765,0.11294793779580799,0.6076969983270273,-0.4947490605312193,-0.5825912550091743,-0.40982366055250175,True,10000,higher,-0.4947490605312193,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,measured_threshold,Measured compounds: threshold-derived,roc_auc,765,0.49610924626182484,0.9011460346522904,-0.40503678839046553,-0.43253523856401443,-0.37528226077556615,True,10000,higher,-0.40503678839046553,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,lightgbm_mse_regression,LightGBM MSE,measured_threshold,Measured compounds: threshold-derived,balanced_accuracy,765,0.5,0.6557572983419795,-0.1557572983419795,-0.20453161001205444,-0.10904282331466675,True,10000,higher,-0.1557572983419795,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,lightgbm_mse_regression,LightGBM MSE,measured_threshold,Measured compounds: threshold-derived,cohens_kappa,765,0.0,0.42125171939477274,-0.42125171939477274,-0.5245093107223511,-0.31075673252344177,True,10000,higher,-0.42125171939477274,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,lightgbm_mse_regression,LightGBM MSE,measured_threshold,Measured compounds: threshold-derived,mcc,765,,0.4733227970612821,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
