model_a,model_a_display_name,model_b,model_b_display_name,subset,subset_label,metric,n_paired,model_a_value,model_b_value,difference_a_minus_b,ci_lower,ci_upper,bootstrap_ci_excludes_zero,n_bootstrap_valid,better_direction,effect_in_favor_of_a,observed_better_model,permutation_p_two_sided,permutation_p_two_sided_holm_pair_dataset,significant_permutation_holm_0.05,holm_family_size,n_extreme_permutations,n_valid_permutations,n_permutations_requested
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,balanced_accuracy,2391,0.5,0.6051123121782273,-0.10511231217822725,-0.12066447734832764,-0.09046179056167603,True,10000,higher,-0.10511231217822725,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,cohens_kappa,2391,0.0,0.2461576504771199,-0.2461576504771199,-0.2810975909233093,-0.2129582166671753,True,10000,higher,-0.2461576504771199,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,mcc,2391,,0.31884687251506727,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,np_f1,2391,,0.3769633507853403,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,np_precision,2391,,0.7941176470588235,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,np_recall,2391,0.0,0.2471395881006865,-0.2471395881006865,-0.2768878638744354,-0.21967963874340057,True,10000,higher,-0.2471395881006865,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,np_wrong_side_count,2391,874.0,658.0,216.0,192.0,242.0,True,10000,lower,-216.0,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,pr_auc_nonpenetrant,2391,0.36557609459197526,0.6511224005252501,-0.2855463059332748,-0.3140426531434059,-0.25870636850595474,True,10000,higher,-0.2855463059332748,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,custom_mtl_original,Custom MTL LightGBM clean,classification_only_threshold,Classification-only compounds: threshold-derived,roc_auc,2391,0.5000833422583716,0.7429430602673891,-0.2428597180090175,-0.2632044285535812,-0.22236404269933702,True,10000,higher,-0.2428597180090175,custom_mtl_original,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,lightgbm_mse_regression,LightGBM MSE,classification_only_threshold,Classification-only compounds: threshold-derived,balanced_accuracy,2391,0.5,0.5769626159060774,-0.07696261590607745,-0.09045010805130005,-0.06418247669935229,True,10000,higher,-0.07696261590607745,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,lightgbm_mse_regression,LightGBM MSE,classification_only_threshold,Classification-only compounds: threshold-derived,cohens_kappa,2391,0.0,0.18421021752336217,-0.18421021752336217,-0.2153947502374649,-0.1542370766401291,True,10000,higher,-0.18421021752336217,lightgbm_mse_regression,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,lightgbm_mse_regression,LightGBM MSE,classification_only_threshold,Classification-only compounds: threshold-derived,mcc,2391,,0.27021722212664107,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,lightgbm_mse_regression,LightGBM MSE,classification_only_threshold,Classification-only compounds: threshold-derived,np_f1,2391,,0.2934579439252336,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
dummy_prior_classification,Dummy classification baseline,lightgbm_mse_regression,LightGBM MSE,classification_only_threshold,Classification-only compounds: threshold-derived,np_precision,2391,,0.8010204081632653,,,,False,0,higher,,tie,9.999000099990002e-05,0.0008999100089991002,True,9,0,10000,10000
