cluster_key,cluster_id,cluster_label,algorithmic_medoid,selected_representative,cluster_size_defined,members_defined_json,importance_scale,n_paired_outer_folds,mse_mean_importance,mtl_mean_importance,mtl_minus_mse,fold_sd_difference,minimum_fold_difference,maximum_fold_difference,fraction_folds_mtl_greater,mean_difference,difference_sd,mean_test_train_ratio,nadeau_bengio_correction_factor,nadeau_bengio_standard_error,nadeau_bengio_t_statistic,nadeau_bengio_degrees_of_freedom,p_value_two_sided_nadeau_bengio,p_value_adjusted,significant_adjusted_0_05,absolute_mtl_minus_mse,difference_rank_by_absolute_value
cluster_32,32,Cluster 32: ATSC2are (n=3),ATSC2are,ATSC2are,3,"[""ATSC2are"", ""ATSC2pe"", ""ATSC2se""]",normalized,5,0.0071798315760830175,0.011113945091959187,0.003934113515876169,0.004709342800083141,-0.002644900519589117,0.010188795566922683,0.8,0.003934113515876169,0.004709342800083141,0.2500000313819021,0.4500000313819021,0.0031591232992553018,1.2453181288630157,4.0,0.28098346748279796,1.0,False,0.003934113515876169,11
cluster_2203,2203,Cluster 2203: NdO (n=4),NdO,NdO,4,"[""NdO"", ""SdO"", ""nBondsD"", ""MACCS_136""]",normalized,5,0.008720009282436152,0.012481035480443704,0.003761026198007552,0.006859694359286513,-0.005008001810174936,0.012488583484823696,0.6,0.003761026198007552,0.006859694359286513,0.2500000313819021,0.4500000313819021,0.004601623028123926,0.817326011935601,4.0,0.4596277756364086,1.0,False,0.003761026198007552,12
cluster_78,78,Cluster 78: ATSC8i (n=1),ATSC8i,ATSC8i,1,"[""ATSC8i""]",normalized,5,0.003418352720606739,0.007174742348552932,0.0037563896279461917,0.0019083050995039156,0.001538386269999424,0.006697254596903093,1.0,0.0037563896279461917,0.0019083050995039156,0.2500000313819021,0.4500000313819021,0.0012801300219266467,2.9343813234632803,4.0,0.04262713859372681,1.0,False,0.0037563896279461917,13
cluster_2298,2298,Cluster 2298: PBF (n=1),PBF,PBF,1,"[""PBF""]",normalized,5,0.007765293722882849,0.01145140977037599,0.0036861160474931376,0.002890907476201278,7.826229987669894e-05,0.007469847592082796,1.0,0.0036861160474931376,0.002890907476201278,0.2500000313819021,0.4500000313819021,0.0019392797576548396,1.9007654944796297,4.0,0.13012390952208108,1.0,False,0.0036861160474931376,14
cluster_10,10,Cluster 10: AATSC0pe (n=4),AATSC0pe,AATSC0pe,4,"[""AATSC0pe"", ""AATSC0are"", ""AATSC0se"", ""AATSC0dv""]",normalized,5,0.012917893643742687,0.009488155736994021,-0.0034297379067486644,0.005009492558683006,-0.010940534780068283,0.0013631341354694189,0.2,-0.0034297379067486644,0.005009492558683006,0.2500000313819021,0.4500000313819021,0.0033604698853738463,-1.0206125999451152,4.0,0.3651424104034884,1.0,False,0.0034297379067486644,15
cluster_27,27,Cluster 27: ATS5pe (n=46),ATS5pe,ATS5pe,46,"[""ATS5pe"", ""ATS5are"", ""ATS3pe"", ""ATS5se"", ""ATS3are"", ""ATS2se"", ""ATS4pe"", ""ATS2pe"", ""ATS3se"", ""ATS4are"", ""ATS6pe"", ""ATS2are"", ""ATS6se"", ""ATS6are"", ""ATS4se"", ""ATS5d"", ""ATS4d"", ""ATS3v"", ""ATS3p"", ""ATS6d"", ""ATS2i"", ""ATS6i"", ""ATS5i"", ""ATS4p"", ""nBondsKS"", ""ATS4v"", ""ATS2v"", ""ATS2p"", ""ATS5p"", ""ATS3d"", ""ATS2d"", ""ATS3i"", ""ATS4i"", ""ATS7se"", ""ATS5v"", ""ATS7i"", ""ATS7are"", ""ATS7pe"", ""ATS1p"", ""ATS1v"", ""ATS6p"", ""ATS6v"", ""nC"", ""nBondsS"", ""CIC0"", ""nH""]",normalized,5,0.007539045341428669,0.004238339264266959,-0.0033007060771617094,0.0019105015946459507,-0.005911768523450196,-0.0005721758979947769,0.0,-0.0033007060771617094,0.0019105015946459507,0.2500000313819021,0.4500000313819021,0.0012816034757129756,-2.575450316507199,4.0,0.061622797197346854,1.0,False,0.0033007060771617094,16
cluster_2153,2153,Cluster 2153: FilterItLogS (n=1),FilterItLogS,FilterItLogS,1,"[""FilterItLogS""]",normalized,5,0.004292169152745732,0.007581598416743318,0.0032894292639975863,0.002840220830028058,-0.00030253330415246256,0.0073780621562950476,0.8,0.0032894292639975863,0.002840220830028058,0.2500000313819021,0.4500000313819021,0.0019052781205508046,1.7264824639074907,4.0,0.1593368239096556,1.0,False,0.0032894292639975863,17
cluster_84,84,Cluster 84: SIC4 (n=6),SIC4,SIC4,6,"[""SIC4"", ""SIC5"", ""CIC4"", ""CIC5"", ""BIC5"", ""BIC4""]",normalized,5,0.007306249007015269,0.0104327688440144,0.0031265198369991296,0.004465852109150732,-0.002664090958739807,0.008755833077453192,0.8,0.0031265198369991296,0.004465852109150732,0.2500000313819021,0.4500000313819021,0.0029957847725159093,1.043639671875836,4.0,0.3555716850660288,1.0,False,0.0031265198369991296,18
cluster_22,22,Cluster 22: ATSC1se (n=2),ATSC1se,ATSC1se,2,"[""ATSC1se"", ""AATSC1se""]",normalized,5,0.004880750452485805,0.0017922079357002077,-0.0030885425167855975,0.0015007256702131847,-0.0052372600530190706,-0.0013140639582671207,0.0,-0.0030885425167855975,0.0015007256702131847,0.2500000313819021,0.4500000313819021,0.0010067174193556902,-3.0679339181021597,4.0,0.03736814776834788,1.0,False,0.0030885425167855975,19
cluster_2345,2345,Cluster 2345: VSA_EState7 (n=1),VSA_EState7,VSA_EState7,1,"[""VSA_EState7""]",normalized,5,0.010502734808803364,0.00745974513911649,-0.003042989669686874,0.0032515435734763636,-0.007709375881250494,0.000769374337883412,0.2,-0.003042989669686874,0.0032515435734763636,0.2500000313819021,0.4500000313819021,0.002181201814684562,-1.395097715947454,4.0,0.23546127108813955,1.0,False,0.003042989669686874,20
