model,cluster_key,cluster_id,cluster_label,algorithmic_medoid,selected_representative,cluster_size_defined,members_defined_json,n_outer_folds,n_oof_compounds,pooled_oof_mean_abs_group_shap,fold_mean_mean_abs_group_shap,fold_sd_mean_abs_group_shap,fold_mean_normalized_group_shap,fold_sd_normalized_group_shap,pooled_oof_mean_signed_group_shap,fold_mean_cancellation_fraction,minimum_fold_mean_abs_group_shap,maximum_fold_mean_abs_group_shap,fraction_folds_positive_mean_signed,minimum_cluster_size_used_by_model,maximum_cluster_size_used_by_model,raw_importance_rank_within_model,normalized_importance_rank_within_model
custom_mtl_original,cluster_1698,1698,Cluster 1698: ECFP_598 (n=1),ECFP_598,ECFP_598,1,"[""ECFP_598""]",5,3156,0.00014409271423045512,0.00014391031838965706,0.00032179325458291124,0.00010315734949489067,0.00023066684584927913,5.782304738389769e-05,0.0,0.0,0.0007195515919482853,0.2,1,1,314,309
custom_mtl_original,cluster_1181,1181,Cluster 1181: ECFP_1972 (n=1),ECFP_1972,ECFP_1972,1,"[""ECFP_1972""]",5,3156,0.00014147736944588243,0.00014152221171829,0.0003164532857282138,9.180526460963702e-05,0.00020528281235950406,-1.5438661154808222e-05,0.0,0.0,0.00070761105859145,0.0,1,1,315,316
custom_mtl_original,cluster_1899,1899,Cluster 1899: ECFP_781 (n=1),ECFP_781,ECFP_781,1,"[""ECFP_781""]",5,3156,0.00014127811186226505,0.0001413228909785447,0.00021538074349099142,9.919104768434992e-05,0.00015497295886797874,1.4961000127862296e-05,0.0,0.0,0.00048703131336196395,0.4,1,1,316,312
custom_mtl_original,cluster_2274,2274,Cluster 2274: MACCS_91 (n=1),MACCS_91,MACCS_91,1,"[""MACCS_91""]",5,3156,0.00014003881987966087,0.00014001389520577274,0.00012951335680792472,8.9303957874245e-05,8.177921331074669e-05,-1.552822113981376e-05,0.0,0.0,0.00026739185658129576,0.4,1,1,317,320
custom_mtl_original,cluster_378,378,Cluster 378: ECFP_1249 (n=1),ECFP_1249,ECFP_1249,1,"[""ECFP_1249""]",5,3156,0.0001359999112754239,0.0001360430174279676,0.00030420143483312413,7.679824915967853e-05,0.0001717261056740073,8.843612801116418e-06,0.0,0.0,0.000680215087139838,0.2,1,1,318,335
custom_mtl_original,cluster_1599,1599,Cluster 1599: ECFP_507 (n=1),ECFP_507,ECFP_507,1,"[""ECFP_507""]",5,3156,0.00013594470528133627,0.00013587339010030122,0.0001866586888431782,8.769702687111557e-05,0.00012328768235655223,-1.96339469143897e-05,0.0,0.0,0.00036094410144688006,0.2,1,1,319,324
custom_mtl_original,cluster_1929,1929,Cluster 1929: ECFP_809 (n=1),ECFP_809,ECFP_809,1,"[""ECFP_809""]",5,3156,0.00013561853430756686,0.0001356615195799306,0.00029292592181866993,7.718598364287755e-05,0.00016506552053357273,1.9581055138641765e-05,0.0,0.0,0.0006594599208728636,0.4,1,1,320,334
custom_mtl_original,cluster_2189,2189,Cluster 2189: MACCS_120 (n=1),MACCS_120,MACCS_120,1,"[""MACCS_120""]",5,3156,0.00013531268260107818,0.00013535557093153808,0.0003026642577362137,9.806598499073405e-05,0.00021928220871975543,-8.12104536781335e-06,0.0,0.0,0.0006767778546576905,0.0,1,1,321,313
custom_mtl_original,cluster_662,662,Cluster 662: ECFP_1504 (n=1),ECFP_1504,ECFP_1504,1,"[""ECFP_1504""]",5,3156,0.0001351314447788541,0.0001351742756646794,0.0003022588691955187,7.630783188098394e-05,0.00017062949930150574,2.351854210753323e-05,0.0,0.0,0.000675871378323397,0.2,1,1,322,336
custom_mtl_original,cluster_776,776,Cluster 776: ECFP_1607 (n=1),ECFP_1607,ECFP_1607,1,"[""ECFP_1607""]",5,3156,0.000134204701299957,0.0001342106929097226,0.00020531960797097313,8.134351439768818e-05,0.00011490111447054642,7.244184706269315e-06,0.0,0.0,0.0004911394230887103,0.6,1,1,323,329
custom_mtl_original,cluster_604,604,Cluster 604: ECFP_1452 (n=1),ECFP_1452,ECFP_1452,1,"[""ECFP_1452""]",5,3156,0.00013323137943874552,0.0001332149134803159,0.0001595675661612805,9.042301902333415e-05,0.00010428621265761375,6.6745432919904575e-06,0.0,0.0,0.000383024658360253,0.4,1,1,324,317
custom_mtl_original,cluster_1728,1728,Cluster 1728: ECFP_624 (n=1),ECFP_624,ECFP_624,1,"[""ECFP_624""]",5,3156,0.00013083603574037215,0.00013067042050525775,0.0002921879428982387,9.366676682770783e-05,0.00020944525785937702,3.113317507348003e-05,0.0,0.0,0.0006533521025262887,0.2,1,1,325,315
custom_mtl_original,cluster_2023,2023,Cluster 2023: ECFP_896 (n=1),ECFP_896,ECFP_896,1,"[""ECFP_896""]",5,3156,0.00012896260349168977,0.00012899287006068265,0.00016310032825255037,8.273898062245851e-05,0.00010292010107223349,-2.626685364413732e-05,0.0,0.0,0.0003333200989006419,0.2,1,1,326,327
custom_mtl_original,cluster_2190,2190,Cluster 2190: MACCS_121 (n=2),MACCS_121,MACCS_121,2,"[""MACCS_121"", ""MACCS_137""]",5,3156,0.0001270419897051584,0.00012708225657986682,0.00015724711438565054,8.959500425320833e-05,0.00011505038825883973,-7.771409338303109e-06,0.008815812511636803,0.0,0.0003746550133084024,0.0,2,2,327,319
custom_mtl_original,cluster_2216,2216,Cluster 2216: MACCS_150 (n=1),MACCS_150,MACCS_150,1,"[""MACCS_150""]",5,3156,0.00012569047459853555,0.00012573031310078548,0.0001828906152785587,7.824172875115268e-05,0.00010937157279298414,-1.4778158848299967e-06,0.0,0.0,0.00040160427776854125,0.2,1,1,328,331
custom_mtl_original,cluster_346,346,Cluster 346: ECFP_122 (n=1),ECFP_122,ECFP_122,1,"[""ECFP_122""]",5,3156,0.00012374273248704702,0.00012358609611681028,0.00027634691199101056,8.858860332246484e-05,0.00019809013906079507,-1.0259974497220881e-06,0.0,0.0,0.0006179304805840513,0.0,1,1,329,322
custom_mtl_original,cluster_637,637,Cluster 637: ECFP_1482 (n=1),ECFP_1482,ECFP_1482,1,"[""ECFP_1482""]",5,3156,0.00012242686009239918,0.00012245734336435742,0.0002593967514508044,8.868076243574639e-05,0.0001879533589724788,5.1161154266398824e-06,0.0,0.0,0.0005860345797576881,0.2,1,1,330,321
custom_mtl_original,cluster_2173,2173,Cluster 2173: nFRing (n=3),nFRing,nFRing,3,"[""nFRing"", ""MACCS_105"", ""MACCS_101""]",5,3156,0.00012210211176985096,0.00012205145034028782,0.0001679283319617118,8.79934671732871e-05,0.000121151897705488,-8.700084026619253e-06,0.004588219203922217,0.0,0.000328318329659883,0.0,3,3,331,323
custom_mtl_original,cluster_2201,2201,Cluster 2201: MACCS_133 (n=1),MACCS_133,MACCS_133,1,"[""MACCS_133""]",5,3156,0.00012173814732459343,0.00012169580380804118,0.00017018953793927375,8.2422455539401e-05,0.00011403037981974514,8.942434528588206e-06,0.0,0.0,0.0003531470769933203,0.2,1,1,332,328
custom_mtl_original,cluster_1413,1413,Cluster 1413: ECFP_338 (n=1),ECFP_338,ECFP_338,1,"[""ECFP_338""]",5,3156,0.00012047517918783283,0.00012032267896101278,0.0002690496893917083,8.624933072648108e-05,0.00019285936651827304,1.3457066597593959e-05,0.0,0.0,0.0006016133948050639,0.2,1,1,333,325
custom_mtl_original,cluster_904,904,Cluster 904: ECFP_1722 (n=1),ECFP_1722,ECFP_1722,1,"[""ECFP_1722""]",5,3156,0.00011733541861338942,0.00011727329748928695,0.00016121358864260786,7.574658271468942e-05,0.00010667026201791207,-3.021647868181143e-06,0.0,0.0,0.0003133275651567002,0.2,1,1,334,337
custom_mtl_original,cluster_426,426,Cluster 426: ECFP_1292 (n=1),ECFP_1292,ECFP_1292,1,"[""ECFP_1292""]",5,3156,0.00011061418778214607,0.00011063918363671389,0.00023005789674115237,8.010997071372156e-05,0.00016669939656410227,-1.4191954805980731e-05,0.0,0.0,0.0005214436515629432,0.2,1,1,335,330
custom_mtl_original,cluster_1644,1644,Cluster 1644: ECFP_548 (n=1),ECFP_548,ECFP_548,1,"[""ECFP_548""]",5,3156,0.0001091686690651996,0.00010920327086205069,0.00024418593701286737,6.164682438888273e-05,0.00013784648993053373,-9.153039949184003e-06,0.0,0.0,0.0005460163543102534,0.0,1,1,336,349
custom_mtl_original,cluster_2218,2218,Cluster 2218: MACCS_152 (n=1),MACCS_152,MACCS_152,1,"[""MACCS_152""]",5,3156,0.00010887043664329112,0.00010885154300810601,0.00013654197908000856,7.775660595226153e-05,9.921161561581621e-05,3.6363539112041682e-06,0.0,0.0,0.0003198513840452494,0.4,1,1,337,332
custom_mtl_original,cluster_1837,1837,Cluster 1837: ECFP_724 (n=1),ECFP_724,ECFP_724,1,"[""ECFP_724""]",5,3156,0.00010860082391626671,0.00010846335451890434,0.0002425314337719291,7.774836644582806e-05,0.00017385063251243525,3.0215528363785264e-05,0.0,0.0,0.0005423167725945217,0.2,1,1,338,333
custom_mtl_original,cluster_288,288,Cluster 288: ECFP_1168 (n=1),ECFP_1168,ECFP_1168,1,"[""ECFP_1168""]",5,3156,0.00010758496272140865,0.00010761906255111431,0.00024064353953909354,6.075251590554919e-05,0.0001358467553689452,-1.313669021098151e-05,0.0,0.0,0.0005380953127555716,0.0,1,1,339,351
custom_mtl_original,cluster_180,180,Cluster 180: ECFP_1070 (n=1),ECFP_1070,ECFP_1070,1,"[""ECFP_1070""]",5,3156,0.00010406449335552515,0.00010409747734707998,0.00023276903563431532,6.752789076012786e-05,0.0001509969541168258,-5.9586450915251445e-06,0.0,0.0,0.0005204873867353999,0.0,1,1,340,342
custom_mtl_original,cluster_2264,2264,Cluster 2264: MACCS_74 (n=1),MACCS_74,MACCS_74,1,"[""MACCS_74""]",5,3156,0.00010158809604498634,0.00010162029512455685,0.00022722988779209962,7.362455987481472e-05,0.00016462952069358912,-1.1480830377252369e-06,0.0,0.0,0.0005081014756227843,0.0,1,1,341,338
custom_mtl_original,cluster_898,898,Cluster 898: ECFP_1717 (n=1),ECFP_1717,ECFP_1717,1,"[""ECFP_1717""]",5,3156,0.00010139452754424924,0.00010126618004102866,0.0002264380623934725,7.25893100883842e-05,0.00016231463179743836,-1.4421777959970044e-05,0.0,0.0,0.0005063309002051433,0.0,1,1,342,339
custom_mtl_original,cluster_994,994,Cluster 994: ECFP_1803 (n=1),ECFP_1803,ECFP_1803,1,"[""ECFP_1803""]",5,3156,9.796294577981123e-05,9.783894205097604e-05,0.0002187745252726451,7.013260794848097e-05,0.0001568212788121455,1.4028867941137142e-05,0.0,0.0,0.0004891947102548802,0.2,1,1,343,340
custom_mtl_original,cluster_1050,1050,Cluster 1050: ECFP_1854 (n=1),ECFP_1854,ECFP_1854,1,"[""ECFP_1854""]",5,3156,9.58790317476521e-05,9.590942129812679e-05,0.00021445998570527762,6.948699491836433e-05,0.0001553776441896451,3.8243693487308365e-06,0.0,0.0,0.00047954710649063395,0.2,1,1,344,341
custom_mtl_original,cluster_2306,2306,Cluster 2306: PEOE_VSA4 (n=1),PEOE_VSA4,PEOE_VSA4,1,"[""PEOE_VSA4""]",5,3156,9.374309161164718e-05,9.372006759271008e-05,8.660883591614964e-05,6.335018158372296e-05,6.065062918688655e-05,-1.1549336054932746e-05,0.0,0.0,0.0001679994764637967,0.2,1,1,345,347
custom_mtl_original,cluster_1488,1488,Cluster 1488: ECFP_407 (n=1),ECFP_407,ECFP_407,1,"[""ECFP_407""]",5,3156,9.196476861989668e-05,9.199391751644815e-05,0.00020570465308328672,6.66501871501826e-05,0.00014903434918089127,-8.58048939275316e-06,0.0,0.0,0.00045996958758224074,0.0,1,1,346,343
custom_mtl_original,cluster_2186,2186,Cluster 2186: MACCS_116 (n=1),MACCS_116,MACCS_116,1,"[""MACCS_116""]",5,3156,9.102943009300955e-05,9.097470953542698e-05,0.00011215556308445547,6.55200953515015e-05,8.047219485416771e-05,-8.532901443843774e-06,0.0,0.0,0.00026367278926599404,0.2,1,1,347,344
custom_mtl_original,cluster_2279,2279,Cluster 2279: SdsCH (n=3),SdsCH,SdsCH,3,"[""SdsCH"", ""NdsCH"", ""MACCS_99""]",5,3156,9.028983449095696e-05,9.020136962453971e-05,0.00016002545175443995,6.478337624655418e-05,0.00011470087009753673,-2.951887927492249e-06,0.19326558476143013,0.0,0.00036939648803730867,0.2,3,3,348,345
custom_mtl_original,cluster_2285,2285,Cluster 2285: SaaS (n=2),SaaS,SaaS,2,"[""SaaS"", ""NaaS""]",5,3156,9.014651922858873e-05,9.003240971057786e-05,0.00020131858829096428,6.453675357199939e-05,0.000144308568034143,-2.139300922308357e-05,0.0,0.0,0.0004501620485528893,0.0,2,2,349,346
custom_mtl_original,cluster_2219,2219,Cluster 2219: MACCS_153 (n=1),MACCS_153,MACCS_153,1,"[""MACCS_153""]",5,3156,8.670267885371202e-05,8.668113843524041e-05,0.0001265406139071329,6.256318716612122e-05,9.152116737615233e-05,1.1143925049449977e-05,0.0,0.0,0.00027874299304455366,0.4,1,1,350,348
custom_mtl_original,cluster_609,609,Cluster 609: ECFP_1457 (n=1),ECFP_1457,ECFP_1457,1,"[""ECFP_1457""]",5,3156,8.51761325267724e-05,8.509412289467517e-05,0.0001489333703702175,6.112232890174814e-05,0.00010675459990675767,-1.3744005039854748e-05,0.0,0.0,0.00034391652179354424,0.0,1,1,351,350
custom_mtl_original,cluster_1533,1533,Cluster 1533: ECFP_448 (n=1),ECFP_448,ECFP_448,1,"[""ECFP_448""]",5,3156,8.367422534501785e-05,8.370074649409709e-05,0.0001871605589282783,5.429655943485829e-05,0.00012141079784070071,-1.0833409306992497e-05,0.0,0.0,0.00041850373247048544,0.0,1,1,352,358
custom_mtl_original,cluster_138,138,Cluster 138: ECFP_1032 (n=1),ECFP_1032,ECFP_1032,1,"[""ECFP_1032""]",5,3156,8.299310905198489e-05,8.301941431634368e-05,7.728299854447387e-05,5.504399116194609e-05,5.04840705003424e-05,-6.0343452827229135e-06,0.0,0.0,0.0001605008104761769,0.4,1,1,353,357
custom_mtl_original,cluster_1580,1580,Cluster 1580: ECFP_490 (n=1),ECFP_490,ECFP_490,1,"[""ECFP_490""]",5,3156,8.180319684898088e-05,8.17513384949032e-05,0.00011564259384152293,5.8851944447991286e-05,8.311770746017426e-05,2.54487264542828e-05,0.0,0.0,0.0002454163039640378,0.4,1,1,354,352
custom_mtl_original,cluster_2361,2361,Cluster 2361: n5ARing (n=2),n5ARing,n5ARing,2,"[""n5ARing"", ""n5AHRing""]",5,3156,7.961489962825634e-05,7.963825769175645e-05,0.00017478586040706672,5.768932709314163e-05,0.00012663828586780435,6.937426508905574e-06,0.08204931751356093,0.0,0.0003922710791734012,0.2,2,2,355,353
custom_mtl_original,cluster_1953,1953,Cluster 1953: ECFP_831 (n=1),ECFP_831,ECFP_831,1,"[""ECFP_831""]",5,3156,7.873958531648321e-05,7.86399149553231e-05,0.00017584419558490478,5.6370420704161135e-05,0.00012604809261476587,-6.823006671938126e-06,0.0,0.0,0.0003931995747766155,0.0,1,1,356,355
custom_mtl_original,cluster_2256,2256,Cluster 2256: MACCS_62 (n=1),MACCS_62,MACCS_62,1,"[""MACCS_62""]",5,3156,7.86747467790141e-05,7.859481482326775e-05,0.0001421870577197419,5.5867296532797326e-05,0.00010219749619624963,-6.75198237417171e-07,0.0,0.0,0.00033086006715873873,0.2,1,1,357,356
custom_mtl_original,cluster_1692,1692,Cluster 1692: ECFP_592 (n=1),ECFP_592,ECFP_592,1,"[""ECFP_592""]",5,3156,7.806938786844187e-05,7.80941325238677e-05,0.00017462378896724537,5.657970318653201e-05,0.00012651606247184702,-1.10408045447758e-05,0.0,0.0,0.0003904706626193385,0.0,1,1,358,354
custom_mtl_original,cluster_943,943,Cluster 943: ECFP_1758 (n=1),ECFP_1758,ECFP_1758,1,"[""ECFP_1758""]",5,3156,7.214494321326988e-05,7.216781007324239e-05,0.00016137212911106406,5.238304597516314e-05,0.00011713205166896154,-7.3494578722442785e-06,0.0,0.0,0.0003608390503662119,0.0,1,1,359,359
custom_mtl_original,cluster_145,145,Cluster 145: ECFP_1039 (n=1),ECFP_1039,ECFP_1039,1,"[""ECFP_1039""]",5,3156,7.21507064551904e-05,7.214963323946206e-05,0.00010128694233498586,4.43393400922822e-05,5.700971986497281e-05,5.980844325102623e-06,0.0,0.0,0.00024430490521229557,0.4,1,1,360,367
custom_mtl_original,cluster_788,788,Cluster 788: ECFP_1618 (n=1),ECFP_1618,ECFP_1618,1,"[""ECFP_1618""]",5,3156,7.180184244668931e-05,7.172382274256706e-05,0.0001387685742612832,5.1475388119558584e-05,9.945426048437467e-05,3.5699055466772506e-06,0.0,0.0,0.00031795400895238724,0.2,1,1,361,360
custom_mtl_original,cluster_2273,2273,Cluster 2273: MACCS_90 (n=1),MACCS_90,MACCS_90,1,"[""MACCS_90""]",5,3156,7.071954313073585e-05,7.072209805085348e-05,0.00012129991705364963,4.20992644224054e-05,6.827132597071635e-05,-1.4269085830890323e-05,0.0,0.0,0.0002826075159140987,0.0,1,1,362,368
custom_mtl_original,cluster_2222,2222,Cluster 2222: MACCS_158 (n=2),MACCS_158,MACCS_158,2,"[""MACCS_158"", ""MACCS_161""]",5,3156,7.053194531974634e-05,7.055430092840553e-05,0.0001577642129808913,3.9828922383727624e-05,8.906017792057793e-05,6.089190015811597e-06,0.0,0.0,0.00035277150464202764,0.2,2,2,363,374
custom_mtl_original,cluster_2176,2176,Cluster 2176: MACCS_106 (n=1),MACCS_106,MACCS_106,1,"[""MACCS_106""]",5,3156,7.030512144797056e-05,7.029969275987435e-05,0.00011474427492620794,5.079811777735038e-05,8.310841144336833e-05,6.760314176381432e-06,0.0,0.0,0.0002640658314078454,0.4,1,1,364,361
custom_mtl_original,cluster_2179,2179,Cluster 2179: MACCS_109 (n=1),MACCS_109,MACCS_109,1,"[""MACCS_109""]",5,3156,6.760922647055633e-05,6.754349328703707e-05,0.00011910790066739011,4.851277578823042e-05,8.537394667187792e-05,-9.97147012301341e-06,0.0,0.0,0.000274997420473822,0.0,1,1,365,362
custom_mtl_original,cluster_257,257,Cluster 257: ECFP_114 (n=1),ECFP_114,ECFP_114,1,"[""ECFP_114""]",5,3156,6.679308420971924e-05,6.671515883971628e-05,0.00013777877603658872,4.785473952227888e-05,9.874881157151943e-05,-1.781862441853158e-06,0.0,0.0,0.0003126476265690754,0.2,1,1,366,363
custom_mtl_original,cluster_395,395,Cluster 395: ECFP_1264 (n=1),ECFP_1264,ECFP_1264,1,"[""ECFP_1264""]",5,3156,6.61011663466196e-05,6.601749398415552e-05,0.00014761960425275516,4.732245592884344e-05,0.00010581622831913186,1.432968858718336e-05,0.0,0.0,0.0003300874699207776,0.2,1,1,367,364
custom_mtl_original,cluster_194,194,Cluster 194: ECFP_1083 (n=1),ECFP_1083,ECFP_1083,1,"[""ECFP_1083""]",5,3156,6.267856093124469e-05,6.269842735309295e-05,0.00014019794564384806,4.0672383817860476e-05,9.094621502369845e-05,1.0950743237650714e-05,0.0,0.0,0.00031349213676546474,0.2,1,1,368,371
custom_mtl_original,cluster_168,168,Cluster 168: ECFP_106 (n=1),ECFP_106,ECFP_106,1,"[""ECFP_106""]",5,3156,6.181862138552952e-05,6.183821524333792e-05,0.00013827445289136728,4.0114365402251814e-05,8.969844791370075e-05,2.6973261628553544e-06,0.0,0.0,0.00030919107621668964,0.2,1,1,369,373
custom_mtl_original,cluster_2267,2267,Cluster 2267: MACCS_80 (n=1),MACCS_80,MACCS_80,1,"[""MACCS_80""]",5,3156,6.179251272644804e-05,6.18102430793588e-05,0.00013496363994527558,4.477291838783148e-05,9.778669567658358e-05,-9.906335368393529e-06,0.0,0.0,0.00030319796610378666,0.2,1,1,370,365
custom_mtl_original,cluster_1443,1443,Cluster 1443: ECFP_366 (n=1),ECFP_366,ECFP_366,1,"[""ECFP_366""]",5,3156,6.136720456905223e-05,6.138665534704559e-05,0.00013726473426734488,4.447502810903574e-05,9.944918615301785e-05,4.819972292043238e-06,0.0,0.0,0.00030693327673522795,0.2,1,1,371,366
custom_mtl_original,cluster_2269,2269,Cluster 2269: MACCS_82 (n=1),MACCS_82,MACCS_82,1,"[""MACCS_82""]",5,3156,6.053600276715372e-05,6.0474275123314895e-05,0.00011079551441820874,4.191476113578464e-05,7.970100848267626e-05,1.5423397839938215e-06,0.0,0.0,0.0002552867190786453,0.2,1,1,372,369
custom_mtl_original,cluster_1708,1708,Cluster 1708: ECFP_606 (n=1),ECFP_606,ECFP_606,1,"[""ECFP_606""]",5,3156,5.9936469260728545e-05,5.9916906667891746e-05,8.442232551639571e-05,3.7529674882646105e-05,5.1602302301070933e-05,1.986347007734723e-06,0.0,0.0,0.00017792808367864823,0.2,1,1,373,378
custom_mtl_original,cluster_1224,1224,Cluster 1224: ECFP_201 (n=1),ECFP_201,ECFP_201,1,"[""ECFP_201""]",5,3156,5.750002368742898e-05,5.742723884731831e-05,0.0001284112098227204,4.116481580048497e-05,9.204732641114182e-05,-1.067136744926911e-05,0.0,0.0,0.00028713619423659156,0.0,1,1,374,370
custom_mtl_original,cluster_2211,2211,Cluster 2211: n6Ring (n=2),n6Ring,n6Ring,2,"[""n6Ring"", ""MACCS_145""]",5,3156,5.57340953250619e-05,5.570831590887998e-05,7.629765179002493e-05,4.015023610609355e-05,5.499846288237683e-05,-6.5550256370460765e-06,0.0,0.0,0.00014147342616534407,0.2,2,2,375,372
custom_mtl_original,cluster_1063,1063,Cluster 1063: ECFP_1866 (n=1),ECFP_1866,ECFP_1866,1,"[""ECFP_1866""]",5,3156,5.564492907293927e-05,5.560212346671764e-05,8.445554105250489e-05,3.7196914848794784e-05,5.957527953484627e-05,-1.0163147852566627e-05,0.0,0.0,0.00019069661670221004,0.0,1,1,376,380
custom_mtl_original,cluster_2249,2249,Cluster 2249: MACCS_49 (n=1),MACCS_49,MACCS_49,1,"[""MACCS_49""]",5,3156,5.4219821900697475e-05,5.4237007264215924e-05,0.0001212776351389367,3.0617574325400465e-05,6.84629774977477e-05,-1.2278306421228745e-05,0.0,0.0,0.0002711850363210796,0.0,1,1,377,390
custom_mtl_original,cluster_498,498,Cluster 498: ECFP_1357 (n=1),ECFP_1357,ECFP_1357,1,"[""ECFP_1357""]",5,3156,5.4068223359917914e-05,5.408536067318572e-05,7.405960468371643e-05,3.922160250975752e-05,5.3706695563513e-05,7.2084084390801015e-06,0.0,0.0,0.00013544076704864993,0.4,1,1,378,375
custom_mtl_original,cluster_771,771,Cluster 771: ECFP_1602 (n=1),ECFP_1602,ECFP_1602,1,"[""ECFP_1602""]",5,3156,5.391103964672203e-05,5.3873116032369115e-05,7.872456146429631e-05,3.8764500722470414e-05,5.6530072184044064e-05,-3.941863811674813e-06,0.0,0.0,0.0001735600429301454,0.2,1,1,379,376
custom_mtl_original,cluster_364,364,Cluster 364: ECFP_1236 (n=1),ECFP_1236,ECFP_1236,1,"[""ECFP_1236""]",5,3156,5.3231489995829934e-05,5.32352259721859e-05,9.753462368122302e-05,3.8505527033335374e-05,7.067423899621359e-05,-5.374153103360405e-06,0.0,0.0,0.00022473164526817427,0.2,1,1,380,377
custom_mtl_original,cluster_2271,2271,Cluster 2271: MACCS_86 (n=1),MACCS_86,MACCS_86,1,"[""MACCS_86""]",5,3156,5.168672878075735e-05,5.170311126214586e-05,8.068657714249235e-05,3.747927085407578e-05,5.846504437620448e-05,8.48465428097188e-06,0.0,0.0,0.00018399445264099504,0.4,1,1,381,379
custom_mtl_original,cluster_1097,1097,Cluster 1097: ECFP_1897 (n=1),ECFP_1897,ECFP_1897,1,"[""ECFP_1897""]",5,3156,4.932861580102183e-05,4.926617451519775e-05,0.00011016251520734992,3.531482689781742e-05,7.896635355715777e-05,2.1764377972682406e-05,0.0,0.0,0.00024633087257598874,0.2,1,1,382,381
custom_mtl_original,cluster_743,743,Cluster 743: ECFP_1578 (n=1),ECFP_1578,ECFP_1578,1,"[""ECFP_1578""]",5,3156,4.880849491773917e-05,4.8746712012780004e-05,0.0001090009617401817,3.494246739287696e-05,7.813373239204273e-05,-3.317608706782952e-06,0.0,0.0,0.00024373356006390003,0.0,1,1,383,382
custom_mtl_original,cluster_2178,2178,Cluster 2178: MACCS_108 (n=1),MACCS_108,MACCS_108,1,"[""MACCS_108""]",5,3156,4.820273489955974e-05,4.8196943192389124e-05,7.625240413378622e-05,3.48636750745415e-05,5.5312503314782696e-05,-1.6885449326044357e-06,0.0,0.0,0.00017450914493906183,0.2,1,1,384,383
custom_mtl_original,cluster_121,121,Cluster 121: ECFP_1017 (n=1),ECFP_1017,ECFP_1017,1,"[""ECFP_1017""]",5,3156,4.759612288578291e-05,4.757269905265802e-05,6.516687667844146e-05,3.055637449301842e-05,4.251975344362499e-05,-2.521270610017495e-06,0.0,0.0,0.00012149831639480109,0.0,1,1,385,391
custom_mtl_original,cluster_1830,1830,Cluster 1830: ECFP_718 (n=1),ECFP_718,ECFP_718,1,"[""ECFP_718""]",5,3156,4.744011630332277e-05,4.7380065523191985e-05,0.0001059450472882514,3.39628320815251e-05,7.594320124270081e-05,5.114901478698494e-06,0.0,0.0,0.00023690032761595993,0.2,1,1,386,384
custom_mtl_original,cluster_2202,2202,Cluster 2202: MACCS_135 (n=1),MACCS_135,MACCS_135,1,"[""MACCS_135""]",5,3156,4.633409710265363e-05,4.630712675446426e-05,6.436799253388363e-05,3.33476916902479e-05,4.6301928340787356e-05,-5.119189772106666e-06,0.0,0.0,0.00013142554564008987,0.0,1,1,387,385
custom_mtl_original,cluster_1850,1850,Cluster 1850: ECFP_736 (n=1),ECFP_736,ECFP_736,1,"[""ECFP_736""]",5,3156,4.5680199999741164e-05,4.5643613667599636e-05,7.078707904617877e-05,3.282132004980898e-05,5.078100270744318e-05,-5.802055548300094e-06,0.0,0.0,0.0001611100779062486,0.0,1,1,388,386
custom_mtl_original,cluster_2235,2235,Cluster 2235: MACCS_25 (n=1),MACCS_25,MACCS_25,1,"[""MACCS_25""]",5,3156,4.477123701358945e-05,4.4764108117834706e-05,6.894828697684919e-05,3.23284410664344e-05,4.991180304649941e-05,1.1419014419493072e-05,0.0,0.0,0.00015655763746936453,0.4,1,1,389,387
custom_mtl_original,cluster_2375,2375,Cluster 2375: n9FRing (n=2),n9FRing,n9FRing,2,"[""n9FRing"", ""n9FHRing""]",5,3156,4.307344212102551e-05,4.307255043823917e-05,7.340214263331346e-05,3.118133025137525e-05,5.3275336254467e-05,8.759138612415601e-06,0.0,0.0,0.00016947605087925236,0.4,2,2,390,388
custom_mtl_original,cluster_1310,1310,Cluster 1310: ECFP_245 (n=1),ECFP_245,ECFP_245,1,"[""ECFP_245""]",5,3156,4.299573372868958e-05,4.294130874928617e-05,9.601968540621033e-05,3.0781056174332576e-05,6.882853402504727e-05,-3.9301301039080815e-06,0.0,0.0,0.00021470654374643086,0.0,1,1,391,389
custom_mtl_original,cluster_2387,2387,Cluster 2387: nG12FHRing (n=2),nG12FHRing,nG12FHRing,2,"[""nG12FHRing"", ""nG12FAHRing""]",5,3156,4.2240599905888856e-05,4.2195254492210385e-05,8.07695504011229e-05,3.02857513787246e-05,5.788694961326923e-05,2.429041616188386e-06,0.0,0.0,0.00018530538006144927,0.2,2,2,392,392
custom_mtl_original,cluster_999,999,Cluster 999: ECFP_1808 (n=1),ECFP_1808,ECFP_1808,1,"[""ECFP_1808""]",5,3156,4.186052661562413e-05,4.180753860724992e-05,9.348449829775771e-05,2.996835056643983e-05,6.701126904010379e-05,9.081158150351174e-06,0.0,0.0,0.00020903769303624962,0.2,1,1,393,393
custom_mtl_original,cluster_1255,1255,Cluster 1255: ECFP_2038 (n=1),ECFP_2038,ECFP_2038,1,"[""ECFP_2038""]",5,3156,3.954342808471624e-05,3.955596165938651e-05,8.844981918576362e-05,2.2329911940366462e-05,4.993120103024364e-05,1.1262125393133407e-05,0.0,0.0,0.00019777980829693256,0.2,1,1,394,403
