model,cluster_key,cluster_id,cluster_label,algorithmic_medoid,selected_representative,cluster_size_defined,members_defined_json,n_outer_folds,n_oof_compounds,pooled_oof_mean_abs_group_shap,fold_mean_mean_abs_group_shap,fold_sd_mean_abs_group_shap,fold_mean_normalized_group_shap,fold_sd_normalized_group_shap,pooled_oof_mean_signed_group_shap,fold_mean_cancellation_fraction,minimum_fold_mean_abs_group_shap,maximum_fold_mean_abs_group_shap,fraction_folds_positive_mean_signed,minimum_cluster_size_used_by_model,maximum_cluster_size_used_by_model,raw_importance_rank_within_model,normalized_importance_rank_within_model
lightgbm_mse_regression,cluster_2109,2109,Cluster 2109: ECFP_973 (n=1),ECFP_973,ECFP_973,1,"[""ECFP_973""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_2108,2108,Cluster 2108: ECFP_972 (n=1),ECFP_972,ECFP_972,1,"[""ECFP_972""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_2107,2107,Cluster 2107: ECFP_971 (n=1),ECFP_971,ECFP_971,1,"[""ECFP_971""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_2106,2106,Cluster 2106: ECFP_970 (n=1),ECFP_970,ECFP_970,1,"[""ECFP_970""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_2105,2105,Cluster 2105: NdS (n=3),NdS,NdS,3,"[""NdS"", ""SdS"", ""ECFP_97""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3,3,461,461
lightgbm_mse_regression,cluster_2104,2104,Cluster 2104: ECFP_969 (n=1),ECFP_969,ECFP_969,1,"[""ECFP_969""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_2103,2103,Cluster 2103: ECFP_968 (n=1),ECFP_968,ECFP_968,1,"[""ECFP_968""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_2102,2102,Cluster 2102: ECFP_967 (n=1),ECFP_967,ECFP_967,1,"[""ECFP_967""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_2101,2101,Cluster 2101: ECFP_966 (n=1),ECFP_966,ECFP_966,1,"[""ECFP_966""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_2100,2100,Cluster 2100: ECFP_965 (n=1),ECFP_965,ECFP_965,1,"[""ECFP_965""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_478,478,Cluster 478: ECFP_1339 (n=1),ECFP_1339,ECFP_1339,1,"[""ECFP_1339""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_746,746,Cluster 746: ECFP_1580 (n=1),ECFP_1580,ECFP_1580,1,"[""ECFP_1580""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_480,480,Cluster 480: ECFP_1340 (n=1),ECFP_1340,ECFP_1340,1,"[""ECFP_1340""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_808,808,Cluster 808: ECFP_1636 (n=1),ECFP_1636,ECFP_1636,1,"[""ECFP_1636""]",4,2524,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_839,839,Cluster 839: ECFP_1664 (n=1),ECFP_1664,ECFP_1664,1,"[""ECFP_1664""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_838,838,Cluster 838: ECFP_1663 (n=1),ECFP_1663,ECFP_1663,1,"[""ECFP_1663""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_837,837,Cluster 837: ECFP_1662 (n=1),ECFP_1662,ECFP_1662,1,"[""ECFP_1662""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_836,836,Cluster 836: ECFP_1661 (n=1),ECFP_1661,ECFP_1661,1,"[""ECFP_1661""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_835,835,Cluster 835: ECFP_1660 (n=1),ECFP_1660,ECFP_1660,1,"[""ECFP_1660""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_834,834,Cluster 834: ECFP_166 (n=1),ECFP_166,ECFP_166,1,"[""ECFP_166""]",4,2525,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_833,833,Cluster 833: ECFP_1659 (n=1),ECFP_1659,ECFP_1659,1,"[""ECFP_1659""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_832,832,Cluster 832: ECFP_1658 (n=1),ECFP_1658,ECFP_1658,1,"[""ECFP_1658""]",4,2524,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_831,831,Cluster 831: ECFP_1657 (n=1),ECFP_1657,ECFP_1657,1,"[""ECFP_1657""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_830,830,Cluster 830: ECFP_1656 (n=1),ECFP_1656,ECFP_1656,1,"[""ECFP_1656""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_829,829,Cluster 829: ECFP_1655 (n=1),ECFP_1655,ECFP_1655,1,"[""ECFP_1655""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_828,828,Cluster 828: ECFP_1654 (n=1),ECFP_1654,ECFP_1654,1,"[""ECFP_1654""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_827,827,Cluster 827: ECFP_1653 (n=1),ECFP_1653,ECFP_1653,1,"[""ECFP_1653""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_826,826,Cluster 826: ECFP_1652 (n=1),ECFP_1652,ECFP_1652,1,"[""ECFP_1652""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_825,825,Cluster 825: ECFP_1651 (n=1),ECFP_1651,ECFP_1651,1,"[""ECFP_1651""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_824,824,Cluster 824: ECFP_1650 (n=1),ECFP_1650,ECFP_1650,1,"[""ECFP_1650""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_822,822,Cluster 822: ECFP_1649 (n=1),ECFP_1649,ECFP_1649,1,"[""ECFP_1649""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_821,821,Cluster 821: ECFP_1648 (n=1),ECFP_1648,ECFP_1648,1,"[""ECFP_1648""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_819,819,Cluster 819: ECFP_1646 (n=1),ECFP_1646,ECFP_1646,1,"[""ECFP_1646""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_815,815,Cluster 815: ECFP_1642 (n=1),ECFP_1642,ECFP_1642,1,"[""ECFP_1642""]",4,2525,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_814,814,Cluster 814: ECFP_1641 (n=1),ECFP_1641,ECFP_1641,1,"[""ECFP_1641""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_813,813,Cluster 813: ECFP_1640 (n=1),ECFP_1640,ECFP_1640,1,"[""ECFP_1640""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_812,812,Cluster 812: ECFP_164 (n=1),ECFP_164,ECFP_164,1,"[""ECFP_164""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_811,811,Cluster 811: ECFP_1639 (n=1),ECFP_1639,ECFP_1639,1,"[""ECFP_1639""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_810,810,Cluster 810: ECFP_1638 (n=1),ECFP_1638,ECFP_1638,1,"[""ECFP_1638""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_840,840,Cluster 840: ECFP_1665 (n=1),ECFP_1665,ECFP_1665,1,"[""ECFP_1665""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_841,841,Cluster 841: ECFP_1666 (n=1),ECFP_1666,ECFP_1666,1,"[""ECFP_1666""]",4,2525,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_842,842,Cluster 842: ECFP_1667 (n=1),ECFP_1667,ECFP_1667,1,"[""ECFP_1667""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_857,857,Cluster 857: ECFP_1680 (n=1),ECFP_1680,ECFP_1680,1,"[""ECFP_1680""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_870,870,Cluster 870: ECFP_1692 (n=1),ECFP_1692,ECFP_1692,1,"[""ECFP_1692""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_869,869,Cluster 869: ECFP_1691 (n=1),ECFP_1691,ECFP_1691,1,"[""ECFP_1691""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_868,868,Cluster 868: ECFP_1690 (n=1),ECFP_1690,ECFP_1690,1,"[""ECFP_1690""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_867,867,Cluster 867: ECFP_169 (n=1),ECFP_169,ECFP_169,1,"[""ECFP_169""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_866,866,Cluster 866: ECFP_1689 (n=1),ECFP_1689,ECFP_1689,1,"[""ECFP_1689""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_864,864,Cluster 864: ECFP_1687 (n=1),ECFP_1687,ECFP_1687,1,"[""ECFP_1687""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_863,863,Cluster 863: ECFP_1686 (n=1),ECFP_1686,ECFP_1686,1,"[""ECFP_1686""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_862,862,Cluster 862: ECFP_1685 (n=1),ECFP_1685,ECFP_1685,1,"[""ECFP_1685""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_861,861,Cluster 861: ECFP_1684 (n=1),ECFP_1684,ECFP_1684,1,"[""ECFP_1684""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_859,859,Cluster 859: ECFP_1682 (n=1),ECFP_1682,ECFP_1682,1,"[""ECFP_1682""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_858,858,Cluster 858: ECFP_1681 (n=1),ECFP_1681,ECFP_1681,1,"[""ECFP_1681""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_856,856,Cluster 856: ECFP_168 (n=1),ECFP_168,ECFP_168,1,"[""ECFP_168""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_843,843,Cluster 843: ECFP_1668 (n=1),ECFP_1668,ECFP_1668,1,"[""ECFP_1668""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_855,855,Cluster 855: ECFP_1679 (n=1),ECFP_1679,ECFP_1679,1,"[""ECFP_1679""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_853,853,Cluster 853: ECFP_1677 (n=1),ECFP_1677,ECFP_1677,1,"[""ECFP_1677""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_852,852,Cluster 852: ECFP_1676 (n=1),ECFP_1676,ECFP_1676,1,"[""ECFP_1676""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_851,851,Cluster 851: ECFP_1675 (n=1),ECFP_1675,ECFP_1675,1,"[""ECFP_1675""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_850,850,Cluster 850: ECFP_1674 (n=1),ECFP_1674,ECFP_1674,1,"[""ECFP_1674""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_849,849,Cluster 849: ECFP_1673 (n=1),ECFP_1673,ECFP_1673,1,"[""ECFP_1673""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_848,848,Cluster 848: ECFP_1672 (n=1),ECFP_1672,ECFP_1672,1,"[""ECFP_1672""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_847,847,Cluster 847: ECFP_1671 (n=1),ECFP_1671,ECFP_1671,1,"[""ECFP_1671""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_846,846,Cluster 846: ECFP_1670 (n=1),ECFP_1670,ECFP_1670,1,"[""ECFP_1670""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_845,845,Cluster 845: ECFP_167 (n=1),ECFP_167,ECFP_167,1,"[""ECFP_167""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_844,844,Cluster 844: ECFP_1669 (n=1),ECFP_1669,ECFP_1669,1,"[""ECFP_1669""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_809,809,Cluster 809: ECFP_1637 (n=1),ECFP_1637,ECFP_1637,1,"[""ECFP_1637""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_807,807,Cluster 807: ECFP_1635 (n=1),ECFP_1635,ECFP_1635,1,"[""ECFP_1635""]",4,2524,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_481,481,Cluster 481: ECFP_1341 (n=1),ECFP_1341,ECFP_1341,1,"[""ECFP_1341""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_806,806,Cluster 806: ECFP_1634 (n=1),ECFP_1634,ECFP_1634,1,"[""ECFP_1634""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_777,777,Cluster 777: ECFP_1608 (n=1),ECFP_1608,ECFP_1608,1,"[""ECFP_1608""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_775,775,Cluster 775: ECFP_1606 (n=1),ECFP_1606,ECFP_1606,1,"[""ECFP_1606""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_774,774,Cluster 774: ECFP_1605 (n=1),ECFP_1605,ECFP_1605,1,"[""ECFP_1605""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_770,770,Cluster 770: ECFP_1601 (n=1),ECFP_1601,ECFP_1601,1,"[""ECFP_1601""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_769,769,Cluster 769: ECFP_1600 (n=1),ECFP_1600,ECFP_1600,1,"[""ECFP_1600""]",4,2525,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_768,768,Cluster 768: ECFP_160 (n=1),ECFP_160,ECFP_160,1,"[""ECFP_160""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_767,767,Cluster 767: ECFP_16 (n=1),ECFP_16,ECFP_16,1,"[""ECFP_16""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_766,766,Cluster 766: ECFP_1599 (n=1),ECFP_1599,ECFP_1599,1,"[""ECFP_1599""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_765,765,Cluster 765: ECFP_1598 (n=1),ECFP_1598,ECFP_1598,1,"[""ECFP_1598""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_764,764,Cluster 764: ECFP_1597 (n=1),ECFP_1597,ECFP_1597,1,"[""ECFP_1597""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_763,763,Cluster 763: ECFP_1596 (n=1),ECFP_1596,ECFP_1596,1,"[""ECFP_1596""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_761,761,Cluster 761: ECFP_1594 (n=1),ECFP_1594,ECFP_1594,1,"[""ECFP_1594""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_760,760,Cluster 760: ECFP_1593 (n=1),ECFP_1593,ECFP_1593,1,"[""ECFP_1593""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_759,759,Cluster 759: ECFP_1592 (n=1),ECFP_1592,ECFP_1592,1,"[""ECFP_1592""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_758,758,Cluster 758: ECFP_1591 (n=1),ECFP_1591,ECFP_1591,1,"[""ECFP_1591""]",4,2525,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_757,757,Cluster 757: ECFP_1590 (n=1),ECFP_1590,ECFP_1590,1,"[""ECFP_1590""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_756,756,Cluster 756: ECFP_159 (n=1),ECFP_159,ECFP_159,1,"[""ECFP_159""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_755,755,Cluster 755: ECFP_1589 (n=1),ECFP_1589,ECFP_1589,1,"[""ECFP_1589""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_753,753,Cluster 753: ECFP_1587 (n=1),ECFP_1587,ECFP_1587,1,"[""ECFP_1587""]",4,2525,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_752,752,Cluster 752: ECFP_1586 (n=1),ECFP_1586,ECFP_1586,1,"[""ECFP_1586""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_751,751,Cluster 751: ECFP_397 (n=2),ECFP_397,ECFP_397,2,"[""ECFP_397"", ""ECFP_1585""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2,2,461,461
lightgbm_mse_regression,cluster_750,750,Cluster 750: ECFP_1584 (n=1),ECFP_1584,ECFP_1584,1,"[""ECFP_1584""]",4,2525,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_749,749,Cluster 749: ECFP_1583 (n=1),ECFP_1583,ECFP_1583,1,"[""ECFP_1583""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_748,748,Cluster 748: ECFP_1582 (n=1),ECFP_1582,ECFP_1582,1,"[""ECFP_1582""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_1956,1956,Cluster 1956: ECFP_834 (n=1),ECFP_834,ECFP_834,1,"[""ECFP_834""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_778,778,Cluster 778: ECFP_1609 (n=1),ECFP_1609,ECFP_1609,1,"[""ECFP_1609""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_779,779,Cluster 779: ECFP_161 (n=1),ECFP_161,ECFP_161,1,"[""ECFP_161""]",4,2525,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_780,780,Cluster 780: ECFP_1610 (n=1),ECFP_1610,ECFP_1610,1,"[""ECFP_1610""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_794,794,Cluster 794: ECFP_1623 (n=1),ECFP_1623,ECFP_1623,1,"[""ECFP_1623""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_805,805,Cluster 805: ECFP_1633 (n=1),ECFP_1633,ECFP_1633,1,"[""ECFP_1633""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_804,804,Cluster 804: ECFP_1632 (n=1),ECFP_1632,ECFP_1632,1,"[""ECFP_1632""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_803,803,Cluster 803: ECFP_1631 (n=1),ECFP_1631,ECFP_1631,1,"[""ECFP_1631""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_802,802,Cluster 802: ECFP_1630 (n=1),ECFP_1630,ECFP_1630,1,"[""ECFP_1630""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_801,801,Cluster 801: ECFP_163 (n=1),ECFP_163,ECFP_163,1,"[""ECFP_163""]",4,2525,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_800,800,Cluster 800: ECFP_1629 (n=1),ECFP_1629,ECFP_1629,1,"[""ECFP_1629""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_799,799,Cluster 799: ECFP_1628 (n=1),ECFP_1628,ECFP_1628,1,"[""ECFP_1628""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_798,798,Cluster 798: ECFP_1627 (n=1),ECFP_1627,ECFP_1627,1,"[""ECFP_1627""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_797,797,Cluster 797: ECFP_1626 (n=1),ECFP_1626,ECFP_1626,1,"[""ECFP_1626""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_796,796,Cluster 796: ECFP_1625 (n=1),ECFP_1625,ECFP_1625,1,"[""ECFP_1625""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_795,795,Cluster 795: ECFP_1624 (n=1),ECFP_1624,ECFP_1624,1,"[""ECFP_1624""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_793,793,Cluster 793: ECFP_1622 (n=1),ECFP_1622,ECFP_1622,1,"[""ECFP_1622""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
lightgbm_mse_regression,cluster_781,781,Cluster 781: ECFP_1611 (n=1),ECFP_1611,ECFP_1611,1,"[""ECFP_1611""]",5,3156,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,461,461
