cluster_key,cluster_id,cluster_label,algorithmic_medoid,selected_representative,cluster_size_defined,members_defined_json,importance_scale,n_paired_outer_folds,mse_mean_importance,mtl_mean_importance,mtl_minus_mse,fold_sd_difference,minimum_fold_difference,maximum_fold_difference,fraction_folds_mtl_greater,mean_difference,difference_sd,mean_test_train_ratio,nadeau_bengio_correction_factor,nadeau_bengio_standard_error,nadeau_bengio_t_statistic,nadeau_bengio_degrees_of_freedom,p_value_two_sided_nadeau_bengio,p_value_adjusted,significant_adjusted_0_05,absolute_mtl_minus_mse,difference_rank_by_absolute_value
cluster_1052,1052,Cluster 1052: ECFP_1856 (n=1),ECFP_1856,ECFP_1856,1,"[""ECFP_1856""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_1048,1048,Cluster 1048: ECFP_1852 (n=1),ECFP_1852,ECFP_1852,1,"[""ECFP_1852""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_1047,1047,Cluster 1047: ECFP_1851 (n=1),ECFP_1851,ECFP_1851,1,"[""ECFP_1851""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_1046,1046,Cluster 1046: ECFP_1850 (n=1),ECFP_1850,ECFP_1850,1,"[""ECFP_1850""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_1045,1045,Cluster 1045: ECFP_185 (n=1),ECFP_185,ECFP_185,1,"[""ECFP_185""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_1043,1043,Cluster 1043: ECFP_1848 (n=1),ECFP_1848,ECFP_1848,1,"[""ECFP_1848""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_1027,1027,Cluster 1027: ECFP_1833 (n=1),ECFP_1833,ECFP_1833,1,"[""ECFP_1833""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_1041,1041,Cluster 1041: ECFP_1846 (n=1),ECFP_1846,ECFP_1846,1,"[""ECFP_1846""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_1040,1040,Cluster 1040: ECFP_1845 (n=1),ECFP_1845,ECFP_1845,1,"[""ECFP_1845""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_103,103,Cluster 103: ECFP_1000 (n=1),ECFP_1000,ECFP_1000,1,"[""ECFP_1000""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_1039,1039,Cluster 1039: ECFP_1844 (n=1),ECFP_1844,ECFP_1844,1,"[""ECFP_1844""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_1038,1038,Cluster 1038: ECFP_1843 (n=1),ECFP_1843,ECFP_1843,1,"[""ECFP_1843""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_1037,1037,Cluster 1037: ECFP_1842 (n=1),ECFP_1842,ECFP_1842,1,"[""ECFP_1842""]",raw,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500247917026251,0.500024791702625,0.0,0.0,3.0,1.0,1.0,False,0.0,589
cluster_1033,1033,Cluster 1033: ECFP_1839 (n=1),ECFP_1839,ECFP_1839,1,"[""ECFP_1839""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_1030,1030,Cluster 1030: ECFP_1836 (n=1),ECFP_1836,ECFP_1836,1,"[""ECFP_1836""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_102,102,Cluster 102: ECFP_100 (n=1),ECFP_100,ECFP_100,1,"[""ECFP_100""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_1028,1028,Cluster 1028: ECFP_1834 (n=1),ECFP_1834,ECFP_1834,1,"[""ECFP_1834""]",raw,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500247917026251,0.500024791702625,0.0,0.0,3.0,1.0,1.0,False,0.0,589
cluster_1128,1128,Cluster 1128: ECFP_1924 (n=1),ECFP_1924,ECFP_1924,1,"[""ECFP_1924""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
cluster_112,112,Cluster 112: ECFP_1009 (n=1),ECFP_1009,ECFP_1009,1,"[""ECFP_1009""]",raw,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2500000313819021,0.4500000313819021,0.0,0.0,4.0,1.0,1.0,False,0.0,589
