scope,cluster_id,cluster_size,feature,algorithmic_medoid,selected_representative,representative_source,is_algorithmic_medoid,is_selected_representative,medoid_candidate_rank,mean_distance_to_cluster,mean_abs_correlation_to_cluster,min_abs_correlation_to_cluster,max_abs_correlation_to_cluster,missing_fraction,n_nonmissing,variance_after_imputation,members_json
final,907,1,ECFP_1725,ECFP_1725,ECFP_1725,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.002528428759833002,"[""ECFP_1725""]"
final,908,1,ECFP_1726,ECFP_1726,ECFP_1726,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.011276728013994708,"[""ECFP_1726""]"
final,909,1,ECFP_1727,ECFP_1727,ECFP_1727,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.007858670631191559,"[""ECFP_1727""]"
final,910,1,ECFP_1728,ECFP_1728,ECFP_1728,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010036609206757682,"[""ECFP_1728""]"
final,911,1,ECFP_1729,ECFP_1729,ECFP_1729,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.025307178392375517,"[""ECFP_1729""]"
final,912,1,ECFP_173,ECFP_173,ECFP_173,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.002528428759833002,"[""ECFP_173""]"
final,913,1,ECFP_1730,ECFP_1730,ECFP_1730,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.018039953672245593,"[""ECFP_1730""]"
final,914,1,ECFP_1731,ECFP_1731,ECFP_1731,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.01528492613100602,"[""ECFP_1731""]"
final,915,1,ECFP_1732,ECFP_1732,ECFP_1732,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.00031675638251560997,"[""ECFP_1732""]"
final,916,1,ECFP_1733,ECFP_1733,ECFP_1733,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.021990724007704167,"[""ECFP_1733""]"
final,917,1,ECFP_1734,ECFP_1734,ECFP_1734,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.016205075812703508,"[""ECFP_1734""]"
final,918,1,ECFP_1735,ECFP_1735,ECFP_1735,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005357550187061962,"[""ECFP_1735""]"
final,919,1,ECFP_1736,ECFP_1736,ECFP_1736,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.00473026211163961,"[""ECFP_1736""]"
final,920,1,ECFP_1737,ECFP_1737,ECFP_1737,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.028599336407928402,"[""ECFP_1737""]"
final,921,1,ECFP_1738,ECFP_1738,ECFP_1738,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.11490415584373863,"[""ECFP_1738""]"
final,922,1,ECFP_1739,ECFP_1739,ECFP_1739,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010346940103225438,"[""ECFP_1739""]"
final,923,1,ECFP_174,ECFP_174,ECFP_174,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0037878240252136085,"[""ECFP_174""]"
final,924,1,ECFP_1740,ECFP_1740,ECFP_1740,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.002528428759833002,"[""ECFP_1740""]"
final,925,1,ECFP_1741,ECFP_1741,ECFP_1741,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.01096699950684395,"[""ECFP_1741""]"
final,926,1,ECFP_1742,ECFP_1742,ECFP_1742,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.013747327399396964,"[""ECFP_1742""]"
final,927,1,ECFP_1743,ECFP_1743,ECFP_1743,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0015817739481880934,"[""ECFP_1743""]"
final,928,1,ECFP_1744,ECFP_1744,ECFP_1744,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.007234595298793131,"[""ECFP_1744""]"
final,929,1,ECFP_1745,ECFP_1745,ECFP_1745,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.048126890498473136,"[""ECFP_1745""]"
final,930,1,ECFP_1746,ECFP_1746,ECFP_1746,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.009726077513850935,"[""ECFP_1746""]"
final,931,1,ECFP_1747,ECFP_1747,ECFP_1747,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.025006686521418547,"[""ECFP_1747""]"
final,932,1,ECFP_1748,ECFP_1748,ECFP_1748,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.007234595298793129,"[""ECFP_1748""]"
final,933,1,ECFP_1749,ECFP_1749,ECFP_1749,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.00410217085046127,"[""ECFP_1749""]"
final,934,1,ECFP_175,ECFP_175,ECFP_175,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.007234595298793131,"[""ECFP_175""]"
final,935,1,ECFP_1750,ECFP_1750,ECFP_1750,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.1844536168257778,"[""ECFP_1750""]"
final,936,1,ECFP_1751,ECFP_1751,ECFP_1751,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005357550187061961,"[""ECFP_1751""]"
final,937,1,ECFP_1752,ECFP_1752,ECFP_1752,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005357550187061962,"[""ECFP_1752""]"
final,938,1,ECFP_1753,ECFP_1753,ECFP_1753,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0012658207514284652,"[""ECFP_1753""]"
final,939,1,ECFP_1754,ECFP_1754,ECFP_1754,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.1125648773294395,"[""ECFP_1754""]"
final,940,1,ECFP_1755,ECFP_1755,ECFP_1755,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.004730262111639609,"[""ECFP_1755""]"
final,941,1,ECFP_1756,ECFP_1756,ECFP_1756,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.003158527985401296,"[""ECFP_1756""]"
final,942,1,ECFP_1757,ECFP_1757,ECFP_1757,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.003158527985401296,"[""ECFP_1757""]"
final,943,1,ECFP_1758,ECFP_1758,ECFP_1758,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.017123418326450028,"[""ECFP_1758""]"
final,944,1,ECFP_1759,ECFP_1759,ECFP_1759,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0050440065475702844,"[""ECFP_1759""]"
final,945,1,ECFP_176,ECFP_176,ECFP_176,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0044163168792699355,"[""ECFP_176""]"
final,946,1,ECFP_1760,ECFP_1760,ECFP_1760,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.016817504951640187,"[""ECFP_1760""]"
final,947,1,ECFP_1761,ECFP_1761,ECFP_1761,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.013747327399396965,"[""ECFP_1761""]"
final,948,1,ECFP_1762,ECFP_1762,ECFP_1762,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.023501215220048808,"[""ECFP_1762""]"
final,949,1,ECFP_1763,ECFP_1763,ECFP_1763,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0025284287598330026,"[""ECFP_1763""]"
final,950,1,ECFP_1764,ECFP_1764,ECFP_1764,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.02138512194769333,"[""ECFP_1764""]"
final,951,1,ECFP_1765,ECFP_1765,ECFP_1765,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.028002569391233387,"[""ECFP_1765""]"
final,952,1,ECFP_1766,ECFP_1766,ECFP_1766,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010036609206757682,"[""ECFP_1766""]"
final,953,1,ECFP_1767,ECFP_1767,ECFP_1767,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.001897526348508725,"[""ECFP_1767""]"
final,954,1,ECFP_1768,ECFP_1768,ECFP_1768,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.014362969281357576,"[""ECFP_1768""]"
final,955,1,ECFP_1769,ECFP_1769,ECFP_1769,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.00473026211163961,"[""ECFP_1769""]"
final,956,1,ECFP_177,ECFP_177,ECFP_177,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010346940103225438,"[""ECFP_177""]"
final,957,1,ECFP_1770,ECFP_1770,ECFP_1770,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0031585279854012965,"[""ECFP_1770""]"
final,958,1,ECFP_1771,ECFP_1771,ECFP_1771,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.01742913090482088,"[""ECFP_1771""]"
final,959,1,ECFP_1772,ECFP_1772,ECFP_1772,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.003473276403526948,"[""ECFP_1772""]"
final,960,1,ECFP_1773,ECFP_1773,ECFP_1773,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.009104411738720463,"[""ECFP_1773""]"
final,961,2,ECFP_748,ECFP_748,ECFP_748,algorithmic_medoid,True,True,1,0.1620814085345461,0.8379185914654539,0.8379185914654539,0.8379185914654539,0.0,3156,0.02500668652141855,"[""ECFP_1774"", ""ECFP_748""]"
final,961,2,ECFP_1774,ECFP_748,ECFP_748,algorithmic_medoid,False,False,2,0.1620814085345461,0.8379185914654539,0.8379185914654539,0.8379185914654539,0.0,3156,0.02077871670192652,"[""ECFP_1774"", ""ECFP_748""]"
final,962,1,ECFP_1775,ECFP_1775,ECFP_1775,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.011895582638979248,"[""ECFP_1775""]"
final,963,1,ECFP_1776,ECFP_1776,ECFP_1776,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.002213077952390361,"[""ECFP_1776""]"
final,964,1,ECFP_1777,ECFP_1777,ECFP_1777,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0037878240252136076,"[""ECFP_1777""]"
final,965,1,ECFP_1778,ECFP_1778,ECFP_1778,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.01528492613100602,"[""ECFP_1778""]"
final,966,1,ECFP_1779,ECFP_1779,ECFP_1779,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006922256437935429,"[""ECFP_1779""]"
final,967,1,ECFP_178,ECFP_178,ECFP_178,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0025284287598330026,"[""ECFP_178""]"
final,968,1,ECFP_1780,ECFP_1780,ECFP_1780,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005670893030114649,"[""ECFP_1780""]"
final,969,1,ECFP_1781,ECFP_1781,ECFP_1781,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.014670489027679383,"[""ECFP_1781""]"
final,970,1,ECFP_1782,ECFP_1782,ECFP_1782,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005357550187061962,"[""ECFP_1782""]"
final,971,1,ECFP_1783,ECFP_1783,ECFP_1783,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.028897418721617423,"[""ECFP_1783""]"
final,972,1,ECFP_1784,ECFP_1784,ECFP_1784,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0050440065475702844,"[""ECFP_1784""]"
final,973,1,ECFP_1785,ECFP_1785,ECFP_1785,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.007858670631191559,"[""ECFP_1785""]"
final,974,1,ECFP_1786,ECFP_1786,ECFP_1786,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.01096699950684395,"[""ECFP_1786""]"
final,975,1,ECFP_1787,ECFP_1787,ECFP_1787,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0025284287598330026,"[""ECFP_1787""]"
final,976,1,ECFP_1788,ECFP_1788,ECFP_1788,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.002843578770836647,"[""ECFP_1788""]"
final,977,1,ECFP_1789,ECFP_1789,ECFP_1789,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0025284287598330026,"[""ECFP_1789""]"
final,978,1,ECFP_179,ECFP_179,ECFP_179,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010966999506843949,"[""ECFP_179""]"
final,979,1,ECFP_1790,ECFP_1790,ECFP_1790,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005984035076728338,"[""ECFP_1790""]"
final,980,1,ECFP_1791,ECFP_1791,ECFP_1791,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.12111991001106791,"[""ECFP_1791""]"
final,981,1,ECFP_1792,ECFP_1792,ECFP_1792,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006296976326903027,"[""ECFP_1792""]"
final,982,1,ECFP_1793,ECFP_1793,ECFP_1793,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0050440065475702844,"[""ECFP_1793""]"
final,983,1,ECFP_1794,ECFP_1794,ECFP_1794,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.012513634078207804,"[""ECFP_1794""]"
final,984,1,ECFP_1795,ECFP_1795,ECFP_1795,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.008481942777834001,"[""ECFP_1795""]"
final,985,1,ECFP_1796,ECFP_1796,ECFP_1796,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.00473026211163961,"[""ECFP_1796""]"
final,986,1,ECFP_1797,ECFP_1797,ECFP_1797,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.014055248738596768,"[""ECFP_1797""]"
final,987,1,ECFP_1798,ECFP_1798,ECFP_1798,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.008793277656496729,"[""ECFP_1798""]"
final,988,1,ECFP_1799,ECFP_1799,ECFP_1799,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.013130882331680374,"[""ECFP_1799""]"
final,989,1,ECFP_18,ECFP_18,ECFP_18,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.01864997325391432,"[""ECFP_18""]"
final,990,1,ECFP_180,ECFP_180,ECFP_180,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.002843578770836647,"[""ECFP_180""]"
final,991,1,ECFP_1800,ECFP_1800,ECFP_1800,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.016205075812703508,"[""ECFP_1800""]"
final,992,1,ECFP_1801,ECFP_1801,ECFP_1801,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.002843578770836647,"[""ECFP_1801""]"
final,993,1,ECFP_1802,ECFP_1802,ECFP_1802,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0015817739481880932,"[""ECFP_1802""]"
final,994,1,ECFP_1803,ECFP_1803,ECFP_1803,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.04612886553224711,"[""ECFP_1803""]"
final,995,1,ECFP_1804,ECFP_1804,ECFP_1804,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.018039953672245593,"[""ECFP_1804""]"
final,996,1,ECFP_1805,ECFP_1805,ECFP_1805,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0025284287598330017,"[""ECFP_1805""]"
final,997,1,ECFP_1806,ECFP_1806,ECFP_1806,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0012658207514284654,"[""ECFP_1806""]"
final,998,1,ECFP_1807,ECFP_1807,ECFP_1807,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.002528428759833002,"[""ECFP_1807""]"
final,999,1,ECFP_1808,ECFP_1808,ECFP_1808,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.025907559744972455,"[""ECFP_1808""]"
final,1000,1,ECFP_1809,ECFP_1809,ECFP_1809,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.014362969281357574,"[""ECFP_1809""]"
final,1001,1,ECFP_181,ECFP_181,ECFP_181,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.001897526348508725,"[""ECFP_181""]"
final,1002,1,ECFP_1810,ECFP_1810,ECFP_1810,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.028599336407928402,"[""ECFP_1810""]"
final,1003,1,ECFP_1811,ECFP_1811,ECFP_1811,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.004730262111639609,"[""ECFP_1811""]"
final,1004,1,ECFP_1812,ECFP_1812,ECFP_1812,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.00473026211163961,"[""ECFP_1812""]"
final,1005,1,ECFP_1813,ECFP_1813,ECFP_1813,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0044163168792699355,"[""ECFP_1813""]"
final,1006,1,ECFP_1814,ECFP_1814,ECFP_1814,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.012513634078207802,"[""ECFP_1814""]"
final,1007,1,ECFP_1815,ECFP_1815,ECFP_1815,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.009104411738720463,"[""ECFP_1815""]"
final,1008,1,ECFP_1816,ECFP_1816,ECFP_1816,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.03745445936763579,"[""ECFP_1816""]"
final,1009,1,ECFP_1817,ECFP_1817,ECFP_1817,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0050440065475702844,"[""ECFP_1817""]"
final,1010,1,ECFP_1818,ECFP_1818,ECFP_1818,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010346940103225438,"[""ECFP_1818""]"
final,1011,1,ECFP_1819,ECFP_1819,ECFP_1819,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.008793277656496729,"[""ECFP_1819""]"
final,1012,1,ECFP_182,ECFP_182,ECFP_182,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.030978372617148663,"[""ECFP_182""]"
final,1013,1,ECFP_1820,ECFP_1820,ECFP_1820,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.011586255724706476,"[""ECFP_1820""]"
final,1014,1,ECFP_1821,ECFP_1821,ECFP_1821,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0012658207514284654,"[""ECFP_1821""]"
final,1015,1,ECFP_1822,ECFP_1822,ECFP_1822,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.015591843488010846,"[""ECFP_1822""]"
final,1016,1,ECFP_1823,ECFP_1823,ECFP_1823,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.033639427424938265,"[""ECFP_1823""]"
final,1017,1,ECFP_1824,ECFP_1824,ECFP_1824,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.010966999506843949,"[""ECFP_1824""]"
final,1018,1,ECFP_1825,ECFP_1825,ECFP_1825,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.03862148827107841,"[""ECFP_1825""]"
final,1019,1,ECFP_1826,ECFP_1826,ECFP_1826,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0044163168792699355,"[""ECFP_1826""]"
final,1020,1,ECFP_1827,ECFP_1827,ECFP_1827,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0041021708504612705,"[""ECFP_1827""]"
final,1021,1,ECFP_1828,ECFP_1828,ECFP_1828,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.028897418721617423,"[""ECFP_1828""]"
final,1022,1,ECFP_1829,ECFP_1829,ECFP_1829,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0031585279854012965,"[""ECFP_1829""]"
final,1023,1,ECFP_183,ECFP_183,ECFP_183,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0022130779523903614,"[""ECFP_183""]"
final,1024,1,ECFP_1830,ECFP_1830,ECFP_1830,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0031585279854012965,"[""ECFP_1830""]"
final,1025,1,ECFP_1831,ECFP_1831,ECFP_1831,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.022595522881959002,"[""ECFP_1831""]"
final,1026,1,ECFP_1832,ECFP_1832,ECFP_1832,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.009415345024505195,"[""ECFP_1832""]"
final,1027,1,ECFP_1833,ECFP_1833,ECFP_1833,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.003787824025213607,"[""ECFP_1833""]"
final,1028,1,ECFP_1834,ECFP_1834,ECFP_1834,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.002528428759833002,"[""ECFP_1834""]"
final,1029,1,ECFP_1835,ECFP_1835,ECFP_1835,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0018975263485087248,"[""ECFP_1835""]"
final,1030,1,ECFP_1836,ECFP_1836,ECFP_1836,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0022130779523903614,"[""ECFP_1836""]"
final,1031,1,ECFP_1837,ECFP_1837,ECFP_1837,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0044163168792699355,"[""ECFP_1837""]"
final,1032,1,ECFP_1838,ECFP_1838,ECFP_1838,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.005670893030114649,"[""ECFP_1838""]"
final,1033,1,ECFP_1839,ECFP_1839,ECFP_1839,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.008793277656496729,"[""ECFP_1839""]"
final,1034,1,ECFP_184,ECFP_184,ECFP_184,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.019563496653124953,"[""ECFP_184""]"
final,1035,1,ECFP_1840,ECFP_1840,ECFP_1840,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.03686974013728051,"[""ECFP_1840""]"
final,1036,1,ECFP_1841,ECFP_1841,ECFP_1841,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0012658207514284654,"[""ECFP_1841""]"
final,1037,1,ECFP_1842,ECFP_1842,ECFP_1842,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.007858670631191559,"[""ECFP_1842""]"
final,1038,1,ECFP_1843,ECFP_1843,ECFP_1843,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006296976326903027,"[""ECFP_1843""]"
final,1039,1,ECFP_1844,ECFP_1844,ECFP_1844,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.015898560048576673,"[""ECFP_1844""]"
final,1040,1,ECFP_1845,ECFP_1845,ECFP_1845,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.007234595298793131,"[""ECFP_1845""]"
final,1041,1,ECFP_1846,ECFP_1846,ECFP_1846,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.007858670631191559,"[""ECFP_1846""]"
final,1042,1,ECFP_1847,ECFP_1847,ECFP_1847,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.016205075812703508,"[""ECFP_1847""]"
final,1043,1,ECFP_1848,ECFP_1848,ECFP_1848,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006609716780638728,"[""ECFP_1848""]"
final,1044,1,ECFP_1849,ECFP_1849,ECFP_1849,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.021688023375918235,"[""ECFP_1849""]"
final,1045,1,ECFP_185,ECFP_185,ECFP_185,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0025284287598330026,"[""ECFP_185""]"
final,1046,1,ECFP_1850,ECFP_1850,ECFP_1850,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.006922256437935429,"[""ECFP_1850""]"
final,1047,1,ECFP_1851,ECFP_1851,ECFP_1851,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0025284287598330026,"[""ECFP_1851""]"
final,1048,1,ECFP_1852,ECFP_1852,ECFP_1852,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.00817040710273228,"[""ECFP_1852""]"
final,1049,1,ECFP_1853,ECFP_1853,ECFP_1853,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.033049487487169106,"[""ECFP_1853""]"
final,1050,1,ECFP_1854,ECFP_1854,ECFP_1854,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.02229322384305107,"[""ECFP_1854""]"
final,1051,1,ECFP_1855,ECFP_1855,ECFP_1855,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.0973656912778846,"[""ECFP_1855""]"
final,1052,1,ECFP_1856,ECFP_1856,ECFP_1856,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.008481942777834001,"[""ECFP_1856""]"
final,1053,1,ECFP_1857,ECFP_1857,ECFP_1857,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.003473276403526948,"[""ECFP_1857""]"
final,1054,1,ECFP_1858,ECFP_1858,ECFP_1858,algorithmic_medoid,True,True,1,0.0,1.0,1.0,1.0,0.0,3156,0.007858670631191559,"[""ECFP_1858""]"
