scope,cluster_id,cluster_size,algorithmic_medoid,selected_representative,representative_source,mean_pairwise_abs_correlation,minimum_pairwise_abs_correlation,maximum_pairwise_abs_correlation,members_json,medoid_candidate_order_json
final,1238,1,ECFP_2022,ECFP_2022,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2022""]","[""ECFP_2022""]"
final,1239,1,ECFP_2023,ECFP_2023,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2023""]","[""ECFP_2023""]"
final,1240,1,ECFP_2024,ECFP_2024,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2024""]","[""ECFP_2024""]"
final,1241,1,ECFP_2025,ECFP_2025,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2025""]","[""ECFP_2025""]"
final,1242,1,ECFP_2026,ECFP_2026,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2026""]","[""ECFP_2026""]"
final,1243,1,ECFP_2027,ECFP_2027,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2027""]","[""ECFP_2027""]"
final,1244,1,ECFP_2028,ECFP_2028,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2028""]","[""ECFP_2028""]"
final,1245,1,ECFP_2029,ECFP_2029,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2029""]","[""ECFP_2029""]"
final,1246,1,ECFP_203,ECFP_203,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_203""]","[""ECFP_203""]"
final,1247,1,ECFP_2030,ECFP_2030,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2030""]","[""ECFP_2030""]"
final,1248,1,ECFP_2031,ECFP_2031,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2031""]","[""ECFP_2031""]"
final,1249,1,ECFP_2032,ECFP_2032,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2032""]","[""ECFP_2032""]"
final,1250,1,ECFP_2033,ECFP_2033,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2033""]","[""ECFP_2033""]"
final,1251,1,ECFP_2034,ECFP_2034,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2034""]","[""ECFP_2034""]"
final,1252,1,ECFP_2035,ECFP_2035,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2035""]","[""ECFP_2035""]"
final,1253,1,ECFP_2036,ECFP_2036,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2036""]","[""ECFP_2036""]"
final,1254,1,ECFP_2037,ECFP_2037,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2037""]","[""ECFP_2037""]"
final,1255,1,ECFP_2038,ECFP_2038,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2038""]","[""ECFP_2038""]"
final,1256,1,ECFP_2039,ECFP_2039,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2039""]","[""ECFP_2039""]"
final,1257,1,ECFP_204,ECFP_204,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_204""]","[""ECFP_204""]"
final,1258,1,ECFP_2040,ECFP_2040,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2040""]","[""ECFP_2040""]"
final,1259,1,ECFP_2041,ECFP_2041,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2041""]","[""ECFP_2041""]"
final,1260,1,ECFP_2042,ECFP_2042,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2042""]","[""ECFP_2042""]"
final,1261,1,ECFP_2043,ECFP_2043,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2043""]","[""ECFP_2043""]"
final,1262,1,ECFP_2044,ECFP_2044,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2044""]","[""ECFP_2044""]"
final,1263,1,ECFP_2045,ECFP_2045,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2045""]","[""ECFP_2045""]"
final,1264,1,ECFP_2046,ECFP_2046,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2046""]","[""ECFP_2046""]"
final,1265,1,ECFP_2047,ECFP_2047,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_2047""]","[""ECFP_2047""]"
final,1266,1,ECFP_205,ECFP_205,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_205""]","[""ECFP_205""]"
final,1267,1,ECFP_206,ECFP_206,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_206""]","[""ECFP_206""]"
final,1268,1,ECFP_207,ECFP_207,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_207""]","[""ECFP_207""]"
final,1269,1,ECFP_208,ECFP_208,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_208""]","[""ECFP_208""]"
final,1270,1,ECFP_209,ECFP_209,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_209""]","[""ECFP_209""]"
final,1271,1,ECFP_21,ECFP_21,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_21""]","[""ECFP_21""]"
final,1272,1,ECFP_210,ECFP_210,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_210""]","[""ECFP_210""]"
final,1273,1,ECFP_211,ECFP_211,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_211""]","[""ECFP_211""]"
final,1274,1,ECFP_212,ECFP_212,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_212""]","[""ECFP_212""]"
final,1275,1,ECFP_213,ECFP_213,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_213""]","[""ECFP_213""]"
final,1276,1,ECFP_214,ECFP_214,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_214""]","[""ECFP_214""]"
final,1277,1,ECFP_215,ECFP_215,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_215""]","[""ECFP_215""]"
final,1278,2,ECFP_216,ECFP_216,algorithmic_medoid,0.8626686119122242,0.8626686119122242,0.8626686119122242,"[""ECFP_216"", ""ECFP_816""]","[""ECFP_216"", ""ECFP_816""]"
final,1279,1,ECFP_217,ECFP_217,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_217""]","[""ECFP_217""]"
final,1280,1,ECFP_218,ECFP_218,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_218""]","[""ECFP_218""]"
final,1281,1,ECFP_219,ECFP_219,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_219""]","[""ECFP_219""]"
final,1282,1,ECFP_22,ECFP_22,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_22""]","[""ECFP_22""]"
final,1283,1,ECFP_220,ECFP_220,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_220""]","[""ECFP_220""]"
final,1284,1,ECFP_221,ECFP_221,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_221""]","[""ECFP_221""]"
final,1285,1,ECFP_222,ECFP_222,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_222""]","[""ECFP_222""]"
final,1286,1,ECFP_223,ECFP_223,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_223""]","[""ECFP_223""]"
final,1287,1,ECFP_224,ECFP_224,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_224""]","[""ECFP_224""]"
final,1288,1,ECFP_225,ECFP_225,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_225""]","[""ECFP_225""]"
final,1289,1,ECFP_226,ECFP_226,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_226""]","[""ECFP_226""]"
final,1290,1,ECFP_227,ECFP_227,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_227""]","[""ECFP_227""]"
final,1291,1,ECFP_228,ECFP_228,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_228""]","[""ECFP_228""]"
final,1292,1,ECFP_229,ECFP_229,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_229""]","[""ECFP_229""]"
final,1293,1,ECFP_23,ECFP_23,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_23""]","[""ECFP_23""]"
final,1294,1,ECFP_230,ECFP_230,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_230""]","[""ECFP_230""]"
final,1295,1,ECFP_231,ECFP_231,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_231""]","[""ECFP_231""]"
final,1296,1,ECFP_232,ECFP_232,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_232""]","[""ECFP_232""]"
final,1297,1,ECFP_233,ECFP_233,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_233""]","[""ECFP_233""]"
final,1298,1,ECFP_234,ECFP_234,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_234""]","[""ECFP_234""]"
final,1299,1,ECFP_235,ECFP_235,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_235""]","[""ECFP_235""]"
final,1300,1,ECFP_236,ECFP_236,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_236""]","[""ECFP_236""]"
final,1301,1,ECFP_237,ECFP_237,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_237""]","[""ECFP_237""]"
final,1302,1,ECFP_238,ECFP_238,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_238""]","[""ECFP_238""]"
final,1303,1,ECFP_239,ECFP_239,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_239""]","[""ECFP_239""]"
final,1304,1,ECFP_24,ECFP_24,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_24""]","[""ECFP_24""]"
final,1305,1,ECFP_240,ECFP_240,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_240""]","[""ECFP_240""]"
final,1306,1,ECFP_241,ECFP_241,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_241""]","[""ECFP_241""]"
final,1307,1,ECFP_242,ECFP_242,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_242""]","[""ECFP_242""]"
final,1308,1,ECFP_243,ECFP_243,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_243""]","[""ECFP_243""]"
final,1309,1,ECFP_244,ECFP_244,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_244""]","[""ECFP_244""]"
final,1310,1,ECFP_245,ECFP_245,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_245""]","[""ECFP_245""]"
final,1311,1,ECFP_246,ECFP_246,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_246""]","[""ECFP_246""]"
final,1312,1,ECFP_247,ECFP_247,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_247""]","[""ECFP_247""]"
final,1313,1,ECFP_248,ECFP_248,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_248""]","[""ECFP_248""]"
final,1314,1,ECFP_249,ECFP_249,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_249""]","[""ECFP_249""]"
final,1315,1,ECFP_25,ECFP_25,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_25""]","[""ECFP_25""]"
final,1316,1,ECFP_250,ECFP_250,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_250""]","[""ECFP_250""]"
final,1317,1,ECFP_251,ECFP_251,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_251""]","[""ECFP_251""]"
final,1318,1,ECFP_252,ECFP_252,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_252""]","[""ECFP_252""]"
final,1319,1,ECFP_253,ECFP_253,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_253""]","[""ECFP_253""]"
final,1320,1,ECFP_254,ECFP_254,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_254""]","[""ECFP_254""]"
final,1321,1,ECFP_255,ECFP_255,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_255""]","[""ECFP_255""]"
final,1322,1,ECFP_256,ECFP_256,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_256""]","[""ECFP_256""]"
final,1323,1,ECFP_257,ECFP_257,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_257""]","[""ECFP_257""]"
final,1324,1,ECFP_258,ECFP_258,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_258""]","[""ECFP_258""]"
final,1325,1,ECFP_259,ECFP_259,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_259""]","[""ECFP_259""]"
final,1326,1,ECFP_26,ECFP_26,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_26""]","[""ECFP_26""]"
final,1327,1,ECFP_260,ECFP_260,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_260""]","[""ECFP_260""]"
final,1328,1,ECFP_261,ECFP_261,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_261""]","[""ECFP_261""]"
final,1329,1,ECFP_262,ECFP_262,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_262""]","[""ECFP_262""]"
final,1330,1,ECFP_263,ECFP_263,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_263""]","[""ECFP_263""]"
final,1331,1,ECFP_264,ECFP_264,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_264""]","[""ECFP_264""]"
final,1332,1,ECFP_265,ECFP_265,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_265""]","[""ECFP_265""]"
final,1333,1,ECFP_266,ECFP_266,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_266""]","[""ECFP_266""]"
final,1334,1,ECFP_267,ECFP_267,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_267""]","[""ECFP_267""]"
final,1335,1,ECFP_268,ECFP_268,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_268""]","[""ECFP_268""]"
final,1336,1,ECFP_269,ECFP_269,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_269""]","[""ECFP_269""]"
final,1337,1,ECFP_27,ECFP_27,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_27""]","[""ECFP_27""]"
final,1338,1,ECFP_270,ECFP_270,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_270""]","[""ECFP_270""]"
final,1339,1,ECFP_271,ECFP_271,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_271""]","[""ECFP_271""]"
final,1340,1,ECFP_272,ECFP_272,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_272""]","[""ECFP_272""]"
final,1341,1,ECFP_273,ECFP_273,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_273""]","[""ECFP_273""]"
final,1342,1,ECFP_274,ECFP_274,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_274""]","[""ECFP_274""]"
final,1343,1,ECFP_275,ECFP_275,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_275""]","[""ECFP_275""]"
final,1344,1,ECFP_276,ECFP_276,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_276""]","[""ECFP_276""]"
final,1345,1,ECFP_277,ECFP_277,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_277""]","[""ECFP_277""]"
final,1346,1,ECFP_278,ECFP_278,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_278""]","[""ECFP_278""]"
final,1347,1,ECFP_279,ECFP_279,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_279""]","[""ECFP_279""]"
final,1348,1,ECFP_28,ECFP_28,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_28""]","[""ECFP_28""]"
final,1349,1,ECFP_280,ECFP_280,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_280""]","[""ECFP_280""]"
final,1350,1,ECFP_281,ECFP_281,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_281""]","[""ECFP_281""]"
final,1351,1,ECFP_282,ECFP_282,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_282""]","[""ECFP_282""]"
final,1352,1,ECFP_283,ECFP_283,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_283""]","[""ECFP_283""]"
final,1353,1,ECFP_284,ECFP_284,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_284""]","[""ECFP_284""]"
final,1354,1,ECFP_285,ECFP_285,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_285""]","[""ECFP_285""]"
final,1355,1,ECFP_286,ECFP_286,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_286""]","[""ECFP_286""]"
final,1356,1,ECFP_287,ECFP_287,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_287""]","[""ECFP_287""]"
final,1357,1,ECFP_288,ECFP_288,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_288""]","[""ECFP_288""]"
final,1358,1,ECFP_289,ECFP_289,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_289""]","[""ECFP_289""]"
final,1359,1,ECFP_29,ECFP_29,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_29""]","[""ECFP_29""]"
final,1360,1,ECFP_290,ECFP_290,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_290""]","[""ECFP_290""]"
final,1361,1,ECFP_291,ECFP_291,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_291""]","[""ECFP_291""]"
final,1362,1,ECFP_292,ECFP_292,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_292""]","[""ECFP_292""]"
final,1363,1,ECFP_293,ECFP_293,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_293""]","[""ECFP_293""]"
final,1364,2,ECFP_294,ECFP_294,algorithmic_medoid,0.9932223574433127,0.9932223574433127,0.9932223574433127,"[""ECFP_294"", ""MACCS_114""]","[""ECFP_294"", ""MACCS_114""]"
final,1365,1,ECFP_295,ECFP_295,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_295""]","[""ECFP_295""]"
final,1366,1,ECFP_296,ECFP_296,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_296""]","[""ECFP_296""]"
final,1367,1,ECFP_297,ECFP_297,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_297""]","[""ECFP_297""]"
final,1368,1,ECFP_298,ECFP_298,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_298""]","[""ECFP_298""]"
final,1369,1,ECFP_299,ECFP_299,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_299""]","[""ECFP_299""]"
final,1370,1,ECFP_3,ECFP_3,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_3""]","[""ECFP_3""]"
final,1371,1,ECFP_30,ECFP_30,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_30""]","[""ECFP_30""]"
final,1372,1,ECFP_300,ECFP_300,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_300""]","[""ECFP_300""]"
final,1373,1,ECFP_301,ECFP_301,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_301""]","[""ECFP_301""]"
final,1374,1,ECFP_302,ECFP_302,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_302""]","[""ECFP_302""]"
final,1375,1,ECFP_303,ECFP_303,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_303""]","[""ECFP_303""]"
final,1376,1,ECFP_304,ECFP_304,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_304""]","[""ECFP_304""]"
final,1377,1,ECFP_305,ECFP_305,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_305""]","[""ECFP_305""]"
final,1378,1,ECFP_306,ECFP_306,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_306""]","[""ECFP_306""]"
final,1379,1,ECFP_307,ECFP_307,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_307""]","[""ECFP_307""]"
final,1380,1,ECFP_308,ECFP_308,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_308""]","[""ECFP_308""]"
final,1381,1,ECFP_309,ECFP_309,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_309""]","[""ECFP_309""]"
final,1382,1,ECFP_31,ECFP_31,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_31""]","[""ECFP_31""]"
final,1383,1,ECFP_310,ECFP_310,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_310""]","[""ECFP_310""]"
final,1384,1,ECFP_311,ECFP_311,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_311""]","[""ECFP_311""]"
final,1385,1,ECFP_312,ECFP_312,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_312""]","[""ECFP_312""]"
final,1386,1,ECFP_313,ECFP_313,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_313""]","[""ECFP_313""]"
final,1387,1,ECFP_314,ECFP_314,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_314""]","[""ECFP_314""]"
final,1388,1,ECFP_315,ECFP_315,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_315""]","[""ECFP_315""]"
final,1389,1,ECFP_316,ECFP_316,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_316""]","[""ECFP_316""]"
final,1390,1,ECFP_317,ECFP_317,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_317""]","[""ECFP_317""]"
final,1391,1,ECFP_318,ECFP_318,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_318""]","[""ECFP_318""]"
final,1392,1,ECFP_319,ECFP_319,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_319""]","[""ECFP_319""]"
final,1393,1,ECFP_32,ECFP_32,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_32""]","[""ECFP_32""]"
final,1394,1,ECFP_320,ECFP_320,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_320""]","[""ECFP_320""]"
final,1395,1,ECFP_321,ECFP_321,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_321""]","[""ECFP_321""]"
final,1396,1,ECFP_322,ECFP_322,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_322""]","[""ECFP_322""]"
final,1397,1,ECFP_323,ECFP_323,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_323""]","[""ECFP_323""]"
final,1398,1,ECFP_324,ECFP_324,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_324""]","[""ECFP_324""]"
final,1399,1,ECFP_325,ECFP_325,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_325""]","[""ECFP_325""]"
final,1400,1,ECFP_326,ECFP_326,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_326""]","[""ECFP_326""]"
final,1401,1,ECFP_327,ECFP_327,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_327""]","[""ECFP_327""]"
final,1402,1,ECFP_328,ECFP_328,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_328""]","[""ECFP_328""]"
final,1403,1,ECFP_329,ECFP_329,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_329""]","[""ECFP_329""]"
final,1404,1,ECFP_33,ECFP_33,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_33""]","[""ECFP_33""]"
final,1405,1,ECFP_330,ECFP_330,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_330""]","[""ECFP_330""]"
final,1406,1,ECFP_331,ECFP_331,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_331""]","[""ECFP_331""]"
final,1407,1,ECFP_332,ECFP_332,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_332""]","[""ECFP_332""]"
final,1408,1,ECFP_333,ECFP_333,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_333""]","[""ECFP_333""]"
final,1409,1,ECFP_334,ECFP_334,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_334""]","[""ECFP_334""]"
final,1410,1,ECFP_335,ECFP_335,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_335""]","[""ECFP_335""]"
final,1411,1,ECFP_336,ECFP_336,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_336""]","[""ECFP_336""]"
final,1412,1,ECFP_337,ECFP_337,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_337""]","[""ECFP_337""]"
final,1413,1,ECFP_338,ECFP_338,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_338""]","[""ECFP_338""]"
final,1414,1,ECFP_339,ECFP_339,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_339""]","[""ECFP_339""]"
final,1415,1,ECFP_34,ECFP_34,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_34""]","[""ECFP_34""]"
final,1416,1,ECFP_340,ECFP_340,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_340""]","[""ECFP_340""]"
final,1417,1,ECFP_341,ECFP_341,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_341""]","[""ECFP_341""]"
final,1418,1,ECFP_342,ECFP_342,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_342""]","[""ECFP_342""]"
final,1419,1,ECFP_343,ECFP_343,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_343""]","[""ECFP_343""]"
final,1420,1,ECFP_344,ECFP_344,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_344""]","[""ECFP_344""]"
final,1421,1,ECFP_345,ECFP_345,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_345""]","[""ECFP_345""]"
final,1422,1,ECFP_346,ECFP_346,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_346""]","[""ECFP_346""]"
final,1423,1,ECFP_347,ECFP_347,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_347""]","[""ECFP_347""]"
final,1424,1,ECFP_348,ECFP_348,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_348""]","[""ECFP_348""]"
final,1425,1,ECFP_349,ECFP_349,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_349""]","[""ECFP_349""]"
final,1426,1,ECFP_35,ECFP_35,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_35""]","[""ECFP_35""]"
final,1427,1,ECFP_351,ECFP_351,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_351""]","[""ECFP_351""]"
final,1428,1,ECFP_352,ECFP_352,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_352""]","[""ECFP_352""]"
final,1429,1,ECFP_353,ECFP_353,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_353""]","[""ECFP_353""]"
final,1430,1,ECFP_354,ECFP_354,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_354""]","[""ECFP_354""]"
final,1431,1,ECFP_355,ECFP_355,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_355""]","[""ECFP_355""]"
final,1432,1,ECFP_356,ECFP_356,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_356""]","[""ECFP_356""]"
final,1433,1,ECFP_357,ECFP_357,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_357""]","[""ECFP_357""]"
final,1434,1,ECFP_358,ECFP_358,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_358""]","[""ECFP_358""]"
final,1435,1,ECFP_359,ECFP_359,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_359""]","[""ECFP_359""]"
final,1436,1,ECFP_36,ECFP_36,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_36""]","[""ECFP_36""]"
final,1437,1,ECFP_360,ECFP_360,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_360""]","[""ECFP_360""]"
final,1438,1,ECFP_361,ECFP_361,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_361""]","[""ECFP_361""]"
final,1439,2,ECFP_362,ECFP_362,algorithmic_medoid,0.8121723730213237,0.8121723730213237,0.8121723730213237,"[""ECFP_362"", ""ECFP_697""]","[""ECFP_362"", ""ECFP_697""]"
final,1440,1,ECFP_363,ECFP_363,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_363""]","[""ECFP_363""]"
final,1441,1,ECFP_364,ECFP_364,algorithmic_medoid,1.0,1.0,1.0,"[""ECFP_364""]","[""ECFP_364""]"
