feature,n_nonmissing,missing_fraction,n_unique_nonmissing,status
ECFP_1516,3156,0.0,2,included
ECFP_1517,3156,0.0,2,included
ECFP_1518,3156,0.0,2,included
ECFP_1519,3156,0.0,2,included
ECFP_1520,3156,0.0,2,included
ECFP_1521,3156,0.0,2,included
ECFP_1522,3156,0.0,2,included
ECFP_1523,3156,0.0,2,included
ECFP_1524,3156,0.0,2,included
ECFP_1525,3156,0.0,2,included
ECFP_1526,3156,0.0,2,included
ECFP_1527,3156,0.0,2,included
ECFP_1528,3156,0.0,2,included
ECFP_1529,3156,0.0,2,included
ECFP_1530,3156,0.0,2,included
ECFP_1531,3156,0.0,2,included
ECFP_1532,3156,0.0,2,included
ECFP_1533,3156,0.0,2,included
ECFP_1534,3156,0.0,2,included
ECFP_1535,3156,0.0,2,included
ECFP_1536,3156,0.0,2,included
ECFP_1537,3156,0.0,2,included
ECFP_1538,3156,0.0,2,included
ECFP_1539,3156,0.0,2,included
ECFP_1540,3156,0.0,2,included
ECFP_1541,3156,0.0,2,included
ECFP_1542,3156,0.0,2,included
ECFP_1543,3156,0.0,2,included
ECFP_1544,3156,0.0,2,included
ECFP_1545,3156,0.0,2,included
ECFP_1546,3156,0.0,2,included
ECFP_1547,3156,0.0,2,included
ECFP_1548,3156,0.0,2,included
ECFP_1549,3156,0.0,2,included
ECFP_1550,3156,0.0,2,included
ECFP_1551,3156,0.0,2,included
ECFP_1552,3156,0.0,2,included
ECFP_1553,3156,0.0,2,included
ECFP_1554,3156,0.0,2,included
ECFP_1555,3156,0.0,2,included
ECFP_1556,3156,0.0,2,included
ECFP_1557,3156,0.0,2,included
ECFP_1558,3156,0.0,2,included
ECFP_1559,3156,0.0,2,included
ECFP_1560,3156,0.0,2,included
ECFP_1561,3156,0.0,2,included
ECFP_1562,3156,0.0,2,included
ECFP_1563,3156,0.0,2,included
ECFP_1564,3156,0.0,2,included
ECFP_1565,3156,0.0,2,included
ECFP_1566,3156,0.0,2,included
ECFP_1567,3156,0.0,2,included
ECFP_1568,3156,0.0,2,included
ECFP_1569,3156,0.0,2,included
ECFP_1570,3156,0.0,2,included
ECFP_1571,3156,0.0,2,included
ECFP_1572,3156,0.0,2,included
ECFP_1573,3156,0.0,2,included
ECFP_1574,3156,0.0,2,included
ECFP_1575,3156,0.0,2,included
ECFP_1576,3156,0.0,2,included
ECFP_1577,3156,0.0,2,included
ECFP_1578,3156,0.0,2,included
ECFP_1579,3156,0.0,2,included
ECFP_1580,3156,0.0,2,included
ECFP_1581,3156,0.0,2,included
ECFP_1582,3156,0.0,2,included
ECFP_1583,3156,0.0,2,included
ECFP_1584,3156,0.0,2,included
ECFP_1585,3156,0.0,2,included
ECFP_1586,3156,0.0,2,included
ECFP_1587,3156,0.0,2,included
ECFP_1588,3156,0.0,2,included
ECFP_1589,3156,0.0,2,included
ECFP_1590,3156,0.0,2,included
ECFP_1591,3156,0.0,2,included
ECFP_1592,3156,0.0,2,included
ECFP_1593,3156,0.0,2,included
ECFP_1594,3156,0.0,2,included
ECFP_1595,3156,0.0,2,included
ECFP_1596,3156,0.0,2,included
ECFP_1597,3156,0.0,2,included
ECFP_1598,3156,0.0,2,included
ECFP_1599,3156,0.0,2,included
ECFP_1600,3156,0.0,2,included
ECFP_1601,3156,0.0,2,included
ECFP_1602,3156,0.0,2,included
ECFP_1603,3156,0.0,2,included
ECFP_1604,3156,0.0,2,included
ECFP_1605,3156,0.0,2,included
ECFP_1606,3156,0.0,2,included
ECFP_1607,3156,0.0,2,included
ECFP_1608,3156,0.0,2,included
ECFP_1609,3156,0.0,2,included
ECFP_1610,3156,0.0,2,included
ECFP_1611,3156,0.0,2,included
ECFP_1612,3156,0.0,2,included
ECFP_1613,3156,0.0,2,included
ECFP_1614,3156,0.0,2,included
ECFP_1615,3156,0.0,2,included
ECFP_1616,3156,0.0,2,included
ECFP_1617,3156,0.0,2,included
ECFP_1618,3156,0.0,2,included
ECFP_1619,3156,0.0,2,included
ECFP_1620,3156,0.0,2,included
ECFP_1621,3156,0.0,2,included
ECFP_1622,3156,0.0,2,included
ECFP_1623,3156,0.0,2,included
ECFP_1624,3156,0.0,2,included
ECFP_1625,3156,0.0,2,included
ECFP_1626,3156,0.0,2,included
ECFP_1627,3156,0.0,2,included
ECFP_1628,3156,0.0,2,included
ECFP_1629,3156,0.0,2,included
ECFP_1630,3156,0.0,2,included
ECFP_1631,3156,0.0,2,included
ECFP_1632,3156,0.0,2,included
ECFP_1633,3156,0.0,2,included
ECFP_1634,3156,0.0,2,included
ECFP_1635,3156,0.0,2,included
ECFP_1636,3156,0.0,2,included
ECFP_1637,3156,0.0,2,included
ECFP_1638,3156,0.0,2,included
ECFP_1639,3156,0.0,2,included
ECFP_1640,3156,0.0,2,included
ECFP_1641,3156,0.0,2,included
ECFP_1642,3156,0.0,2,included
ECFP_1643,3156,0.0,2,included
ECFP_1644,3156,0.0,2,included
ECFP_1645,3156,0.0,2,included
ECFP_1646,3156,0.0,2,included
ECFP_1647,3156,0.0,2,included
ECFP_1648,3156,0.0,2,included
ECFP_1649,3156,0.0,2,included
ECFP_1650,3156,0.0,2,included
ECFP_1651,3156,0.0,2,included
ECFP_1652,3156,0.0,2,included
ECFP_1653,3156,0.0,2,included
ECFP_1654,3156,0.0,2,included
ECFP_1655,3156,0.0,2,included
ECFP_1656,3156,0.0,2,included
ECFP_1657,3156,0.0,2,included
ECFP_1658,3156,0.0,2,included
ECFP_1659,3156,0.0,2,included
ECFP_1660,3156,0.0,2,included
ECFP_1661,3156,0.0,2,included
ECFP_1662,3156,0.0,2,included
ECFP_1663,3156,0.0,2,included
ECFP_1664,3156,0.0,2,included
ECFP_1665,3156,0.0,2,included
ECFP_1666,3156,0.0,2,included
ECFP_1667,3156,0.0,2,included
ECFP_1668,3156,0.0,2,included
ECFP_1669,3156,0.0,2,included
ECFP_1670,3156,0.0,2,included
ECFP_1671,3156,0.0,2,included
ECFP_1672,3156,0.0,2,included
ECFP_1673,3156,0.0,2,included
ECFP_1674,3156,0.0,2,included
ECFP_1675,3156,0.0,2,included
ECFP_1676,3156,0.0,2,included
ECFP_1677,3156,0.0,2,included
ECFP_1678,3156,0.0,2,included
ECFP_1679,3156,0.0,2,included
ECFP_1680,3156,0.0,2,included
ECFP_1681,3156,0.0,2,included
ECFP_1682,3156,0.0,2,included
ECFP_1683,3156,0.0,2,included
ECFP_1684,3156,0.0,2,included
ECFP_1685,3156,0.0,2,included
ECFP_1686,3156,0.0,2,included
ECFP_1687,3156,0.0,2,included
ECFP_1688,3156,0.0,2,included
ECFP_1689,3156,0.0,2,included
ECFP_1690,3156,0.0,2,included
ECFP_1691,3156,0.0,2,included
ECFP_1692,3156,0.0,2,included
ECFP_1693,3156,0.0,2,included
ECFP_1694,3156,0.0,2,included
ECFP_1695,3156,0.0,2,included
ECFP_1696,3156,0.0,2,included
ECFP_1697,3156,0.0,2,included
ECFP_1698,3156,0.0,2,included
ECFP_1699,3156,0.0,2,included
ECFP_1700,3156,0.0,2,included
ECFP_1701,3156,0.0,2,included
ECFP_1702,3156,0.0,2,included
ECFP_1703,3156,0.0,2,included
ECFP_1704,3156,0.0,2,included
ECFP_1705,3156,0.0,2,included
ECFP_1706,3156,0.0,2,included
ECFP_1707,3156,0.0,2,included
ECFP_1708,3156,0.0,2,included
ECFP_1709,3156,0.0,2,included
ECFP_1710,3156,0.0,2,included
ECFP_1711,3156,0.0,2,included
ECFP_1712,3156,0.0,2,included
ECFP_1713,3156,0.0,2,included
ECFP_1714,3156,0.0,2,included
ECFP_1715,3156,0.0,2,included
ECFP_1716,3156,0.0,2,included
ECFP_1717,3156,0.0,2,included
ECFP_1718,3156,0.0,2,included
ECFP_1719,3156,0.0,2,included
ECFP_1720,3156,0.0,2,included
ECFP_1721,3156,0.0,2,included
ECFP_1722,3156,0.0,2,included
ECFP_1723,3156,0.0,2,included
ECFP_1724,3156,0.0,2,included
ECFP_1725,3156,0.0,2,included
ECFP_1726,3156,0.0,2,included
ECFP_1727,3156,0.0,2,included
ECFP_1728,3156,0.0,2,included
ECFP_1729,3156,0.0,2,included
ECFP_1730,3156,0.0,2,included
ECFP_1731,3156,0.0,2,included
ECFP_1732,3156,0.0,2,included
ECFP_1733,3156,0.0,2,included
ECFP_1734,3156,0.0,2,included
ECFP_1735,3156,0.0,2,included
ECFP_1736,3156,0.0,2,included
ECFP_1737,3156,0.0,2,included
ECFP_1738,3156,0.0,2,included
ECFP_1739,3156,0.0,2,included
ECFP_1740,3156,0.0,2,included
ECFP_1741,3156,0.0,2,included
ECFP_1742,3156,0.0,2,included
ECFP_1743,3156,0.0,2,included
ECFP_1744,3156,0.0,2,included
ECFP_1745,3156,0.0,2,included
ECFP_1746,3156,0.0,2,included
ECFP_1747,3156,0.0,2,included
ECFP_1748,3156,0.0,2,included
ECFP_1749,3156,0.0,2,included
ECFP_1750,3156,0.0,2,included
ECFP_1751,3156,0.0,2,included
ECFP_1752,3156,0.0,2,included
ECFP_1753,3156,0.0,2,included
ECFP_1754,3156,0.0,2,included
ECFP_1755,3156,0.0,2,included
ECFP_1756,3156,0.0,2,included
ECFP_1757,3156,0.0,2,included
ECFP_1758,3156,0.0,2,included
ECFP_1759,3156,0.0,2,included
ECFP_1760,3156,0.0,2,included
ECFP_1761,3156,0.0,2,included
ECFP_1762,3156,0.0,2,included
ECFP_1763,3156,0.0,2,included
ECFP_1764,3156,0.0,2,included
ECFP_1765,3156,0.0,2,included
ECFP_1766,3156,0.0,2,included
ECFP_1767,3156,0.0,2,included
ECFP_1768,3156,0.0,2,included
ECFP_1769,3156,0.0,2,included
ECFP_1770,3156,0.0,2,included
ECFP_1771,3156,0.0,2,included
ECFP_1772,3156,0.0,2,included
ECFP_1773,3156,0.0,2,included
ECFP_1774,3156,0.0,2,included
ECFP_1775,3156,0.0,2,included
ECFP_1776,3156,0.0,2,included
ECFP_1777,3156,0.0,2,included
ECFP_1778,3156,0.0,2,included
ECFP_1779,3156,0.0,2,included
ECFP_1780,3156,0.0,2,included
ECFP_1781,3156,0.0,2,included
ECFP_1782,3156,0.0,2,included
ECFP_1783,3156,0.0,2,included
ECFP_1784,3156,0.0,2,included
ECFP_1785,3156,0.0,2,included
ECFP_1786,3156,0.0,2,included
ECFP_1787,3156,0.0,2,included
ECFP_1788,3156,0.0,2,included
ECFP_1789,3156,0.0,2,included
ECFP_1790,3156,0.0,2,included
ECFP_1791,3156,0.0,2,included
ECFP_1792,3156,0.0,2,included
ECFP_1793,3156,0.0,2,included
ECFP_1794,3156,0.0,2,included
ECFP_1795,3156,0.0,2,included
ECFP_1796,3156,0.0,2,included
ECFP_1797,3156,0.0,2,included
ECFP_1798,3156,0.0,2,included
ECFP_1799,3156,0.0,2,included
ECFP_1800,3156,0.0,2,included
ECFP_1801,3156,0.0,2,included
ECFP_1802,3156,0.0,2,included
ECFP_1803,3156,0.0,2,included
ECFP_1804,3156,0.0,2,included
ECFP_1805,3156,0.0,2,included
ECFP_1806,3156,0.0,2,included
ECFP_1807,3156,0.0,2,included
ECFP_1808,3156,0.0,2,included
ECFP_1809,3156,0.0,2,included
ECFP_1810,3156,0.0,2,included
ECFP_1811,3156,0.0,2,included
ECFP_1812,3156,0.0,2,included
ECFP_1813,3156,0.0,2,included
ECFP_1814,3156,0.0,2,included
ECFP_1815,3156,0.0,2,included
ECFP_1816,3156,0.0,2,included
ECFP_1817,3156,0.0,2,included
ECFP_1818,3156,0.0,2,included
ECFP_1819,3156,0.0,2,included
ECFP_1820,3156,0.0,2,included
ECFP_1821,3156,0.0,2,included
ECFP_1822,3156,0.0,2,included
ECFP_1823,3156,0.0,2,included
ECFP_1824,3156,0.0,2,included
ECFP_1825,3156,0.0,2,included
ECFP_1826,3156,0.0,2,included
ECFP_1827,3156,0.0,2,included
ECFP_1828,3156,0.0,2,included
ECFP_1829,3156,0.0,2,included
ECFP_1830,3156,0.0,2,included
ECFP_1831,3156,0.0,2,included
ECFP_1832,3156,0.0,2,included
ECFP_1833,3156,0.0,2,included
ECFP_1834,3156,0.0,2,included
ECFP_1835,3156,0.0,2,included
ECFP_1836,3156,0.0,2,included
ECFP_1837,3156,0.0,2,included
ECFP_1838,3156,0.0,2,included
ECFP_1839,3156,0.0,2,included
ECFP_1840,3156,0.0,2,included
ECFP_1841,3156,0.0,2,included
ECFP_1842,3156,0.0,2,included
ECFP_1843,3156,0.0,2,included
ECFP_1844,3156,0.0,2,included
ECFP_1845,3156,0.0,2,included
ECFP_1846,3156,0.0,2,included
ECFP_1847,3156,0.0,2,included
ECFP_1848,3156,0.0,2,included
ECFP_1849,3156,0.0,2,included
ECFP_1850,3156,0.0,2,included
ECFP_1851,3156,0.0,2,included
ECFP_1852,3156,0.0,2,included
ECFP_1853,3156,0.0,2,included
ECFP_1854,3156,0.0,2,included
ECFP_1855,3156,0.0,2,included
ECFP_1856,3156,0.0,2,included
ECFP_1857,3156,0.0,2,included
ECFP_1858,3156,0.0,2,included
ECFP_1859,3156,0.0,2,included
ECFP_1860,3156,0.0,2,included
ECFP_1861,3156,0.0,2,included
ECFP_1862,3156,0.0,2,included
ECFP_1863,3156,0.0,2,included
ECFP_1864,3156,0.0,2,included
ECFP_1865,3156,0.0,2,included
ECFP_1866,3156,0.0,2,included
ECFP_1867,3156,0.0,2,included
ECFP_1868,3156,0.0,2,included
ECFP_1869,3156,0.0,2,included
ECFP_1870,3156,0.0,2,included
ECFP_1871,3156,0.0,2,included
ECFP_1872,3156,0.0,2,included
ECFP_1873,3156,0.0,2,included
ECFP_1874,3156,0.0,2,included
ECFP_1875,3156,0.0,2,included
ECFP_1876,3156,0.0,2,included
ECFP_1877,3156,0.0,2,included
ECFP_1878,3156,0.0,2,included
ECFP_1879,3156,0.0,2,included
ECFP_1880,3156,0.0,2,included
ECFP_1881,3156,0.0,2,included
ECFP_1882,3156,0.0,2,included
ECFP_1883,3156,0.0,2,included
ECFP_1884,3156,0.0,2,included
ECFP_1885,3156,0.0,2,included
ECFP_1886,3156,0.0,2,included
ECFP_1887,3156,0.0,2,included
ECFP_1888,3156,0.0,2,included
ECFP_1889,3156,0.0,2,included
ECFP_1890,3156,0.0,2,included
ECFP_1891,3156,0.0,2,included
ECFP_1892,3156,0.0,2,included
ECFP_1893,3156,0.0,2,included
ECFP_1894,3156,0.0,2,included
ECFP_1895,3156,0.0,2,included
ECFP_1896,3156,0.0,2,included
ECFP_1897,3156,0.0,2,included
ECFP_1898,3156,0.0,2,included
ECFP_1899,3156,0.0,2,included
ECFP_1900,3156,0.0,2,included
ECFP_1901,3156,0.0,2,included
ECFP_1902,3156,0.0,2,included
ECFP_1903,3156,0.0,2,included
ECFP_1904,3156,0.0,2,included
ECFP_1905,3156,0.0,2,included
ECFP_1906,3156,0.0,2,included
ECFP_1907,3156,0.0,2,included
ECFP_1908,3156,0.0,2,included
ECFP_1909,3156,0.0,2,included
ECFP_1910,3156,0.0,2,included
ECFP_1911,3156,0.0,2,included
ECFP_1912,3156,0.0,2,included
ECFP_1913,3156,0.0,2,included
ECFP_1914,3156,0.0,2,included
ECFP_1915,3156,0.0,2,included
ECFP_1916,3156,0.0,2,included
ECFP_1917,3156,0.0,2,included
ECFP_1918,3156,0.0,2,included
ECFP_1919,3156,0.0,2,included
ECFP_1920,3156,0.0,2,included
ECFP_1921,3156,0.0,2,included
ECFP_1922,3156,0.0,2,included
ECFP_1923,3156,0.0,2,included
ECFP_1924,3156,0.0,2,included
ECFP_1925,3156,0.0,2,included
ECFP_1926,3156,0.0,2,included
ECFP_1927,3156,0.0,2,included
ECFP_1928,3156,0.0,2,included
ECFP_1929,3156,0.0,2,included
ECFP_1930,3156,0.0,2,included
ECFP_1931,3156,0.0,2,included
ECFP_1932,3156,0.0,2,included
ECFP_1933,3156,0.0,2,included
ECFP_1934,3156,0.0,2,included
ECFP_1935,3156,0.0,2,included
ECFP_1936,3156,0.0,2,included
ECFP_1937,3156,0.0,2,included
ECFP_1938,3156,0.0,2,included
ECFP_1939,3156,0.0,2,included
ECFP_1940,3156,0.0,2,included
ECFP_1941,3156,0.0,2,included
ECFP_1942,3156,0.0,2,included
ECFP_1943,3156,0.0,2,included
ECFP_1944,3156,0.0,2,included
ECFP_1945,3156,0.0,2,included
ECFP_1946,3156,0.0,2,included
ECFP_1947,3156,0.0,2,included
ECFP_1948,3156,0.0,2,included
ECFP_1949,3156,0.0,2,included
ECFP_1950,3156,0.0,2,included
ECFP_1951,3156,0.0,2,included
ECFP_1952,3156,0.0,2,included
ECFP_1953,3156,0.0,2,included
ECFP_1954,3156,0.0,2,included
ECFP_1955,3156,0.0,2,included
ECFP_1956,3156,0.0,2,included
ECFP_1957,3156,0.0,2,included
ECFP_1958,3156,0.0,2,included
ECFP_1959,3156,0.0,2,included
ECFP_1960,3156,0.0,2,included
ECFP_1961,3156,0.0,2,included
ECFP_1962,3156,0.0,2,included
ECFP_1963,3156,0.0,2,included
ECFP_1964,3156,0.0,2,included
ECFP_1965,3156,0.0,2,included
ECFP_1966,3156,0.0,2,included
ECFP_1967,3156,0.0,2,included
ECFP_1968,3156,0.0,2,included
ECFP_1969,3156,0.0,2,included
ECFP_1970,3156,0.0,2,included
ECFP_1971,3156,0.0,2,included
ECFP_1972,3156,0.0,2,included
ECFP_1973,3156,0.0,2,included
ECFP_1974,3156,0.0,2,included
ECFP_1975,3156,0.0,2,included
ECFP_1976,3156,0.0,2,included
ECFP_1977,3156,0.0,2,included
ECFP_1978,3156,0.0,2,included
ECFP_1979,3156,0.0,2,included
ECFP_1980,3156,0.0,2,included
ECFP_1981,3156,0.0,2,included
ECFP_1982,3156,0.0,2,included
ECFP_1983,3156,0.0,2,included
ECFP_1984,3156,0.0,2,included
ECFP_1985,3156,0.0,2,included
ECFP_1986,3156,0.0,2,included
ECFP_1987,3156,0.0,2,included
ECFP_1988,3156,0.0,2,included
ECFP_1989,3156,0.0,2,included
ECFP_1990,3156,0.0,2,included
ECFP_1991,3156,0.0,2,included
ECFP_1992,3156,0.0,2,included
ECFP_1993,3156,0.0,2,included
ECFP_1994,3156,0.0,2,included
ECFP_1995,3156,0.0,2,included
ECFP_1996,3156,0.0,2,included
ECFP_1997,3156,0.0,2,included
ECFP_1998,3156,0.0,2,included
ECFP_1999,3156,0.0,2,included
ECFP_2000,3156,0.0,2,included
ECFP_2001,3156,0.0,2,included
ECFP_2002,3156,0.0,2,included
ECFP_2003,3156,0.0,2,included
ECFP_2004,3156,0.0,2,included
ECFP_2005,3156,0.0,2,included
ECFP_2006,3156,0.0,2,included
ECFP_2007,3156,0.0,2,included
ECFP_2008,3156,0.0,2,included
ECFP_2009,3156,0.0,2,included
ECFP_2010,3156,0.0,2,included
ECFP_2011,3156,0.0,2,included
ECFP_2012,3156,0.0,2,included
ECFP_2013,3156,0.0,2,included
ECFP_2014,3156,0.0,2,included
ECFP_2015,3156,0.0,2,included
ECFP_2016,3156,0.0,2,included
ECFP_2017,3156,0.0,2,included
ECFP_2018,3156,0.0,2,included
ECFP_2019,3156,0.0,2,included
ECFP_2020,3156,0.0,2,included
ECFP_2021,3156,0.0,2,included
ECFP_2022,3156,0.0,2,included
ECFP_2023,3156,0.0,2,included
ECFP_2024,3156,0.0,2,included
ECFP_2025,3156,0.0,2,included
ECFP_2026,3156,0.0,2,included
ECFP_2027,3156,0.0,2,included
ECFP_2028,3156,0.0,2,included
ECFP_2029,3156,0.0,2,included
ECFP_2030,3156,0.0,2,included
ECFP_2031,3156,0.0,2,included
ECFP_2032,3156,0.0,2,included
ECFP_2033,3156,0.0,2,included
ECFP_2034,3156,0.0,2,included
ECFP_2035,3156,0.0,2,included
ECFP_2036,3156,0.0,2,included
ECFP_2037,3156,0.0,2,included
ECFP_2038,3156,0.0,2,included
ECFP_2039,3156,0.0,2,included
ECFP_2040,3156,0.0,2,included
ECFP_2041,3156,0.0,2,included
ECFP_2042,3156,0.0,2,included
ECFP_2043,3156,0.0,2,included
ECFP_2044,3156,0.0,2,included
ECFP_2045,3156,0.0,2,included
ECFP_2046,3156,0.0,2,included
ECFP_2047,3156,0.0,2,included
nAcid,3156,0.0,5,included
nBase,3156,0.0,9,included
nAromAtom,3156,0.0,23,included
nAromBond,3156,0.0,20,included
nAtom,3156,0.0,100,included
nHeavyAtom,3156,0.0,54,included
nSpiro,3156,0.0,4,included
nBridgehead,3156,0.0,6,included
nHetero,3156,0.0,18,included
nH,3156,0.0,57,included
nB,3156,0.0,2,included
nC,3156,0.0,43,included
nN,3156,0.0,10,included
nO,3156,0.0,12,included
nS,3156,0.0,4,included
nP,3156,0.0,3,included
nF,3156,0.0,10,included
nCl,3156,0.0,7,included
nBr,3156,0.0,4,included
nI,3156,0.0,5,included
nX,3156,0.0,10,included
ATS0dv,3156,0.0,1073,included
ATS1dv,3156,0.0,1438,included
ATS2dv,3156,0.0,1660,included
ATS3dv,3156,0.0,1740,included
ATS4dv,3156,0.0,1687,included
ATS5dv,3156,0.0,1688,included
ATS6dv,3156,0.0,1610,included
ATS7dv,3156,0.0,1485,included
ATS8dv,3156,0.0,1311,included
ATS0d,3156,0.0,283,included
ATS1d,3156,0.0,363,included
ATS2d,3156,0.0,573,included
ATS3d,3156,0.0,700,included
ATS4d,3156,0.0,745,included
ATS5d,3156,0.0,713,included
ATS6d,3156,0.0,666,included
ATS7d,3156,0.0,605,included
ATS8d,3156,0.0,549,included
ATS0Z,3156,0.0,897,included
ATS1Z,3156,0.0,1171,included
ATS2Z,3156,0.0,1733,included
ATS3Z,3156,0.0,1948,included
ATS4Z,3156,0.0,2012,included
ATS5Z,3156,0.0,1959,included
ATS6Z,3156,0.0,1946,included
ATS7Z,3156,0.0,1864,included
ATS8Z,3156,0.0,1733,included
ATS0m,3156,0.0,2611,included
ATS1m,3156,0.0,2987,included
ATS2m,3156,0.0,3099,included
ATS3m,3156,0.0,3124,included
ATS4m,3156,0.0,3120,included
ATS5m,3156,0.0,3095,included
ATS6m,3156,0.0,3056,included
ATS7m,3156,0.0,2987,included
ATS8m,3156,0.0,2864,included
ATS0v,3156,0.0,2633,included
ATS1v,3156,0.0,2971,included
ATS2v,3156,0.0,3094,included
ATS3v,3156,0.0,3125,included
ATS4v,3156,0.0,3120,included
ATS5v,3156,0.0,3096,included
ATS6v,3156,0.0,3057,included
ATS7v,3156,0.0,2988,included
ATS8v,3156,0.0,2866,included
ATS0se,3156,0.0,2622,included
ATS1se,3156,0.0,2979,included
ATS2se,3156,0.0,3099,included
ATS3se,3156,0.0,3127,included
ATS4se,3156,0.0,3117,included
ATS5se,3156,0.0,3097,included
ATS6se,3156,0.0,3058,included
ATS7se,3156,0.0,2991,included
ATS8se,3156,0.0,2869,included
ATS0pe,3156,0.0,2611,included
ATS1pe,3156,0.0,2943,included
ATS2pe,3156,0.0,3104,included
ATS3pe,3156,0.0,3123,included
ATS4pe,3156,0.0,3118,included
ATS5pe,3156,0.0,3096,included
ATS6pe,3156,0.0,3059,included
ATS7pe,3156,0.0,2989,included
ATS8pe,3156,0.0,2876,included
ATS0are,3156,0.0,2636,included
ATS1are,3156,0.0,2909,included
ATS2are,3156,0.0,3102,included
ATS3are,3156,0.0,3123,included
ATS4are,3156,0.0,3119,included
ATS5are,3156,0.0,3095,included
ATS6are,3156,0.0,3059,included
ATS7are,3156,0.0,2987,included
ATS8are,3156,0.0,2873,included
ATS0p,3156,0.0,2629,included
ATS1p,3156,0.0,2983,included
ATS2p,3156,0.0,3095,included
ATS3p,3156,0.0,3126,included
ATS4p,3156,0.0,3117,included
ATS5p,3156,0.0,3096,included
ATS6p,3156,0.0,3059,included
ATS7p,3156,0.0,2991,included
ATS8p,3156,0.0,2874,included
ATS0i,3156,0.0,2591,included
ATS1i,3156,0.0,2987,included
ATS2i,3156,0.0,3103,included
ATS3i,3156,0.0,3126,included
ATS4i,3156,0.0,3115,included
ATS5i,3156,0.0,3095,included
ATS6i,3156,0.0,3055,included
ATS7i,3156,0.0,2988,included
ATS8i,3156,0.0,2858,included
AATS0dv,3156,0.0,2548,included
AATS1dv,3156,0.0,2712,included
AATS0d,3156,0.0,1367,included
AATS1d,3156,0.0,1594,included
AATS0Z,3156,0.0,2281,included
AATS1Z,3156,0.0,2462,included
AATS0m,3156,0.0,2594,included
AATS1m,3156,0.0,2979,included
AATS0v,3156,0.0,2623,included
AATS1v,3156,0.0,2958,included
AATS0se,3156,0.0,2613,included
AATS1se,3156,0.0,2980,included
AATS0pe,3156,0.0,2612,included
AATS1pe,3156,0.0,2953,included
AATS0are,3156,0.0,2631,included
AATS1are,3156,0.0,2920,included
AATS0p,3156,0.0,2610,included
AATS1p,3156,0.0,2970,included
AATS0i,3156,0.0,2562,included
AATS1i,3156,0.0,2977,included
ATSC0c,3156,0.0,3151,included
ATSC1c,3156,0.0,3151,included
ATSC2c,3156,0.0,3151,included
ATSC3c,3156,0.0,3145,included
ATSC4c,3156,0.0,3125,included
ATSC5c,3156,0.0,3107,included
ATSC6c,3156,0.0,3082,included
ATSC7c,3156,0.0,3031,included
ATSC8c,3156,0.0,2972,included
ATSC0dv,3156,0.0,2923,included
ATSC1dv,3156,0.0,3079,included
ATSC2dv,3156,0.0,3110,included
ATSC3dv,3156,0.0,3117,included
ATSC4dv,3156,0.0,3094,included
ATSC5dv,3156,0.0,3079,included
ATSC6dv,3156,0.0,3057,included
ATSC7dv,3156,0.0,3014,included
ATSC8dv,3156,0.0,2951,included
ATSC0d,3156,0.0,2244,included
ATSC1d,3156,0.0,2969,included
ATSC2d,3156,0.0,3021,included
ATSC3d,3156,0.0,3016,included
ATSC4d,3156,0.0,3011,included
ATSC5d,3156,0.0,3016,included
ATSC6d,3156,0.0,2989,included
ATSC7d,3156,0.0,2941,included
ATSC8d,3156,0.0,2886,included
ATSC0Z,3156,0.0,2585,included
ATSC1Z,3156,0.0,2912,included
ATSC2Z,3156,0.0,3077,included
ATSC3Z,3156,0.0,3090,included
ATSC4Z,3156,0.0,3087,included
ATSC5Z,3156,0.0,3079,included
ATSC6Z,3156,0.0,3054,included
ATSC7Z,3156,0.0,3008,included
ATSC8Z,3156,0.0,2950,included
ATSC0m,3156,0.0,2633,included
ATSC1m,3156,0.0,3045,included
ATSC2m,3156,0.0,3119,included
ATSC3m,3156,0.0,3132,included
ATSC4m,3156,0.0,3122,included
ATSC5m,3156,0.0,3106,included
ATSC6m,3156,0.0,3080,included
ATSC7m,3156,0.0,3029,included
ATSC8m,3156,0.0,2967,included
ATSC0v,3156,0.0,2655,included
ATSC1v,3156,0.0,3037,included
ATSC2v,3156,0.0,3116,included
ATSC3v,3156,0.0,3129,included
ATSC4v,3156,0.0,3120,included
ATSC5v,3156,0.0,3106,included
ATSC6v,3156,0.0,3080,included
ATSC7v,3156,0.0,3028,included
ATSC8v,3156,0.0,2966,included
ATSC0se,3156,0.0,2692,included
ATSC1se,3156,0.0,2979,included
ATSC2se,3156,0.0,3104,included
ATSC3se,3156,0.0,3126,included
ATSC4se,3156,0.0,3119,included
ATSC5se,3156,0.0,3103,included
ATSC6se,3156,0.0,3079,included
ATSC7se,3156,0.0,3027,included
ATSC8se,3156,0.0,2967,included
ATSC0pe,3156,0.0,2705,included
ATSC1pe,3156,0.0,3005,included
ATSC2pe,3156,0.0,3108,included
ATSC3pe,3156,0.0,3127,included
ATSC4pe,3156,0.0,3122,included
ATSC5pe,3156,0.0,3102,included
ATSC6pe,3156,0.0,3079,included
ATSC7pe,3156,0.0,3028,included
ATSC8pe,3156,0.0,2968,included
ATSC0are,3156,0.0,2694,included
ATSC1are,3156,0.0,2979,included
ATSC2are,3156,0.0,3107,included
ATSC3are,3156,0.0,3127,included
ATSC4are,3156,0.0,3121,included
ATSC5are,3156,0.0,3102,included
ATSC6are,3156,0.0,3080,included
