feature,pearson_r,abs_pearson_r
SMR_VSA2,-0.060950962703729,0.060950962703729
ECFP_947,0.06087970541288472,0.06087970541288472
ECFP_454,-0.060708326630562665,0.060708326630562665
ECFP_622,-0.06068668136162501,0.06068668136162501
ECFP_723,0.06067664181454013,0.06067664181454013
ECFP_1273,0.060647887345362,0.060647887345362
ECFP_406,-0.06058690359496384,0.06058690359496384
MACCS_41,-0.060458031846883704,0.060458031846883704
ECFP_290,-0.06036141672436517,0.06036141672436517
ECFP_1733,-0.06026392234029639,0.06026392234029639
ECFP_1446,-0.060234092720816146,0.060234092720816146
ECFP_2000,-0.06020250571839295,0.06020250571839295
ECFP_1,0.06009903116236626,0.06009903116236626
ECFP_1645,-0.0600890981982464,0.0600890981982464
ECFP_1924,-0.060076824061271565,0.060076824061271565
ECFP_2036,0.059962333543923385,0.059962333543923385
MACCS_47,-0.05983876365137794,0.05983876365137794
ECFP_316,0.059806223868923584,0.059806223868923584
ECFP_757,-0.05972854206043889,0.05972854206043889
ECFP_1729,-0.05972580403846045,0.05972580403846045
ATSC7Z,-0.05969756739461803,0.05969756739461803
ECFP_701,-0.05966759691197022,0.05966759691197022
ECFP_593,-0.05955440106002259,0.05955440106002259
VSA_EState5,0.05951506368482526,0.05951506368482526
ECFP_631,-0.05948207305962769,0.05948207305962769
ECFP_1648,-0.059306850890900466,0.059306850890900466
ATS6i,-0.05925584734087448,0.05925584734087448
ECFP_371,0.05924914063792549,0.05924914063792549
ECFP_2002,0.05923935076605096,0.05923935076605096
ECFP_1487,-0.05922994618485001,0.05922994618485001
ECFP_1485,0.05919678344495213,0.05919678344495213
ECFP_1881,-0.059194214822962804,0.059194214822962804
MACCS_103,0.05906939710455234,0.05906939710455234
ECFP_425,-0.058876151410333165,0.058876151410333165
ECFP_732,0.05870553448948359,0.05870553448948359
ECFP_1660,-0.05868369605794104,0.05868369605794104
ECFP_30,-0.058636581259556814,0.058636581259556814
Xpc-5dv,-0.05859267022626276,0.05859267022626276
ECFP_1823,-0.05850657462091244,0.05850657462091244
ECFP_89,-0.05850458289318265,0.05850458289318265
ECFP_1596,-0.058457341389760054,0.058457341389760054
ECFP_1929,0.058389041111742576,0.058389041111742576
ECFP_703,-0.05828254533073962,0.05828254533073962
ECFP_598,0.058164915221406724,0.058164915221406724
ECFP_1384,-0.05804765211814789,0.05804765211814789
ECFP_1067,-0.05801605194262611,0.05801605194262611
MACCS_129,0.057982633263681305,0.057982633263681305
ECFP_393,0.05785409539944946,0.05785409539944946
ECFP_740,-0.05785281361248782,0.05785281361248782
ECFP_521,-0.05781994497709413,0.05781994497709413
ECFP_1254,0.057723036578546556,0.057723036578546556
SaaCH,0.057699874211053534,0.057699874211053534
ECFP_407,0.057697623750178305,0.057697623750178305
NdsCH,-0.05766632877353854,0.05766632877353854
ECFP_1056,-0.05763885005544327,0.05763885005544327
ECFP_1624,-0.057632503240996696,0.057632503240996696
ECFP_1977,0.0575989140263676,0.0575989140263676
ECFP_711,-0.05756075565093732,0.05756075565093732
ECFP_1415,-0.05747484347882293,0.05747484347882293
ECFP_444,-0.057376202631798705,0.057376202631798705
ECFP_357,-0.05728909970670654,0.05728909970670654
ECFP_1515,0.05723178762307804,0.05723178762307804
SlogP_VSA11,-0.057149961606712645,0.057149961606712645
ECFP_1810,0.056921962417063786,0.056921962417063786
ECFP_1667,-0.05687791720303366,0.05687791720303366
ECFP_1393,0.05687352837392457,0.05687352837392457
ECFP_1776,0.05687352837392457,0.05687352837392457
ECFP_549,0.056873528373924565,0.056873528373924565
ECFP_1829,0.056873528373924565,0.056873528373924565
ECFP_1993,-0.05685368010323328,0.05685368010323328
ECFP_1956,-0.05679836074677951,0.05679836074677951
ATSC4m,-0.056713790692342315,0.056713790692342315
ECFP_590,-0.05659400405294526,0.05659400405294526
ECFP_1555,-0.056545407756192816,0.056545407756192816
ECFP_42,-0.05649685183517785,0.05649685183517785
ECFP_1654,-0.05649685183517785,0.05649685183517785
ECFP_472,-0.05649685183517764,0.05649685183517764
ECFP_1447,-0.0563100231333876,0.0563100231333876
ECFP_102,0.056303523020135825,0.056303523020135825
ECFP_128,-0.056226794015012814,0.056226794015012814
ECFP_2017,0.05619727130697569,0.05619727130697569
ECFP_1683,0.05608661360165265,0.05608661360165265
AATSC1are,0.05607547584197715,0.05607547584197715
ECFP_1218,0.05602491135196326,0.05602491135196326
ECFP_2031,0.05600366523440675,0.05600366523440675
ECFP_1411,-0.05589167956143798,0.05589167956143798
ECFP_1891,0.05585340185180395,0.05585340185180395
ECFP_1142,-0.05583257541205168,0.05583257541205168
StN,-0.05580776071701825,0.05580776071701825
ECFP_34,-0.05563821634171407,0.05563821634171407
ECFP_1981,0.055628176558771746,0.055628176558771746
ECFP_530,-0.0556247718737039,0.0556247718737039
ECFP_457,-0.05550467803760025,0.05550467803760025
ECFP_573,-0.05545628928309039,0.05545628928309039
ECFP_1997,-0.05536468758407146,0.05536468758407146
ECFP_84,-0.055276043645918545,0.055276043645918545
ECFP_292,-0.05526901601416859,0.05526901601416859
VSA_EState4,-0.055231718624164025,0.055231718624164025
ECFP_435,-0.055208724974744786,0.055208724974744786
NssCH2,0.055192959603469115,0.055192959603469115
ECFP_893,-0.055089753516623596,0.055089753516623596
ECFP_1110,-0.055026735049198486,0.055026735049198486
ECFP_933,-0.05498557946273235,0.05498557946273235
ECFP_1370,-0.05498557946273233,0.05498557946273233
ECFP_1090,-0.05491111253591308,0.05491111253591308
ECFP_1356,0.05487487953472677,0.05487487953472677
ECFP_1849,-0.05482200468466973,0.05482200468466973
ECFP_1557,0.054775542845735395,0.054775542845735395
ECFP_1414,-0.05477297422374604,0.05477297422374604
ECFP_1325,0.05474794167754663,0.05474794167754663
ECFP_1755,-0.05470214291129617,0.05470214291129617
ECFP_804,0.05469682613591829,0.05469682613591829
MACCS_36,0.05465037721855581,0.05465037721855581
ATSC1i,0.05462394340673988,0.05462394340673988
ATSC4dv,0.054623603504843785,0.054623603504843785
ECFP_1772,-0.05452734974601182,0.05452734974601182
ECFP_1656,0.054521186238194665,0.054521186238194665
ECFP_1112,-0.05450431204794945,0.05450431204794945
ECFP_501,0.0544209293916357,0.0544209293916357
ECFP_858,0.05432588452026469,0.05432588452026469
ECFP_151,-0.05432247983519659,0.05432247983519659
ECFP_1125,-0.05415603004711684,0.05415603004711684
NtN,-0.0541425372334275,0.0541425372334275
ECFP_1013,-0.05411698670945759,0.05411698670945759
ECFP_1378,-0.05407863714447077,0.05407863714447077
ECFP_269,-0.05401338240250353,0.05401338240250353
ECFP_946,0.05385216970566134,0.05385216970566134
ECFP_1300,-0.05385183325698765,0.05385183325698765
ATSC0p,-0.053828079670537494,0.053828079670537494
ECFP_135,0.05379277128188746,0.05379277128188746
GeomPetitjeanIndex,-0.05374229785354566,0.05374229785354566
ECFP_1532,-0.053440261997625756,0.053440261997625756
ECFP_2001,-0.053440261997625756,0.053440261997625756
ECFP_1715,0.053425032508421406,0.053425032508421406
ECFP_392,-0.05339174502584764,0.05339174502584764
ECFP_1298,0.053301795979329845,0.053301795979329845
ECFP_1244,-0.05329922735734048,0.05329922735734048
ECFP_398,-0.053284960154115275,0.053284960154115275
ATSC4c,-0.05323368739028316,0.05323368739028316
GhoseFilter,-0.05309305978033506,0.05309305978033506
ECFP_1373,-0.053076308694217325,0.053076308694217325
Xch-7dv,-0.053037822914642124,0.053037822914642124
ECFP_1095,-0.05302524844417039,0.05302524844417039
ECFP_561,0.05301404057725825,0.05301404057725825
ECFP_1653,-0.05300152360267898,0.05300152360267898
ECFP_1958,-0.0530015236026789,0.0530015236026789
ECFP_1147,0.052892991318857725,0.052892991318857725
MACCS_54,-0.05286660722563119,0.05286660722563119
nCl,0.05285477272622359,0.05285477272622359
NsCl,0.05285477272622359,0.05285477272622359
NsssN,0.05282885590305643,0.05282885590305643
nBondsS,-0.05282159949004528,0.05282159949004528
ECFP_844,-0.05280797840187198,0.05280797840187198
ECFP_1118,-0.05280797840187196,0.05280797840187196
ECFP_1762,-0.052762902043786315,0.052762902043786315
ECFP_192,-0.05272939878802007,0.05272939878802007
ECFP_1430,-0.05272264453555302,0.05272264453555302
ECFP_1035,0.05255947760018941,0.05255947760018941
SsCl,0.05255441874556484,0.05255441874556484
ECFP_59,-0.05253977325038448,0.05253977325038448
ECFP_1058,0.052476860632877785,0.052476860632877785
ECFP_1883,0.05246097675906254,0.05246097675906254
AATSC0p,0.05230013535326756,0.05230013535326756
ECFP_1962,-0.05224047904253751,0.05224047904253751
ECFP_1344,-0.052151213948370564,0.052151213948370564
AATSC1pe,0.05210623795214233,0.05210623795214233
ECFP_5,-0.05207807946827082,0.05207807946827082
ECFP_495,-0.052078079468270685,0.052078079468270685
ATSC8v,-0.05205277116277682,0.05205277116277682
ECFP_1833,0.052037392883631184,0.052037392883631184
ECFP_494,-0.052009666337061375,0.052009666337061375
ECFP_57,-0.05193013912766322,0.05193013912766322
ATS5i,-0.05190895298374042,0.05190895298374042
ECFP_677,0.051895839206419304,0.051895839206419304
ECFP_1872,0.051480409733537645,0.051480409733537645
ECFP_1355,0.051480409733537645,0.051480409733537645
ECFP_1206,-0.051479127946575984,0.051479127946575984
ECFP_1041,-0.051479127946575984,0.051479127946575984
ECFP_1983,-0.051479127946575984,0.051479127946575984
ECFP_400,-0.051479127946575984,0.051479127946575984
ECFP_136,0.051209553970899185,0.051209553970899185
ECFP_1518,-0.051206403922213255,0.051206403922213255
ECFP_186,-0.05120640392221304,0.05120640392221304
ECFP_343,-0.0510886070577321,0.0510886070577321
SdssS,0.05107389181832377,0.05107389181832377
ECFP_1003,-0.05101746774262566,0.05101746774262566
ECFP_418,-0.05099484925703242,0.05099484925703242
ECFP_737,0.05099012622077519,0.05099012622077519
MACCS_28,-0.0508068181124671,0.0508068181124671
ECFP_257,-0.05080477271478895,0.05080477271478895
ECFP_827,0.05078394535255669,0.05078394535255669
ECFP_1211,0.05075455108806973,0.05075455108806973
ECFP_360,-0.050647939350834885,0.050647939350834885
ECFP_1312,-0.05062839585097113,0.05062839585097113
ECFP_1984,-0.05059311138119315,0.05059311138119315
ECFP_1302,0.05041900840474294,0.05041900840474294
ECFP_275,0.05034426995424622,0.05034426995424622
ECFP_1664,-0.05032492803795789,0.05032492803795789
ECFP_1107,-0.050301029444637456,0.050301029444637456
ECFP_1194,-0.050301029444637366,0.050301029444637366
ECFP_907,-0.05016715808831714,0.05016715808831714
ECFP_66,-0.049954119538439694,0.049954119538439694
ECFP_826,-0.049942306093403,0.049942306093403
ECFP_615,-0.04990172086052186,0.04990172086052186
ECFP_22,0.049863053291050126,0.049863053291050126
ECFP_781,0.04976643271569107,0.04976643271569107
ECFP_1688,-0.04965206328671485,0.04965206328671485
NdssS,-0.049614860191326514,0.049614860191326514
ECFP_1876,-0.04960957707691826,0.04960957707691826
ECFP_1279,0.04943075380591327,0.04943075380591327
nARing,0.049381107728412046,0.049381107728412046
ECFP_483,-0.04931684843400869,0.04931684843400869
ECFP_1874,-0.04931684843400862,0.04931684843400862
ECFP_2021,-0.049315750901470314,0.049315750901470314
ECFP_1503,0.04928901070814934,0.04928901070814934
MACCS_75,0.04912123254761238,0.04912123254761238
ECFP_624,0.04907369854356816,0.04907369854356816
ECFP_1600,-0.04903341188257247,0.04903341188257247
MACCS_13,-0.049022370063901276,0.049022370063901276
ECFP_2033,-0.04895407730646249,0.04895407730646249
ECFP_1572,-0.0489133898198472,0.0489133898198472
ATSC4p,-0.048870792120551565,0.048870792120551565
ECFP_1630,-0.04881425799234863,0.04881425799234863
ECFP_901,-0.04880253236474587,0.04880253236474587
ECFP_1522,0.04866075042892198,0.04866075042892198
ECFP_1750,-0.04864981696816423,0.04864981696816423
ATSC2m,-0.048647647395968,0.048647647395968
ECFP_1674,-0.048632362280389474,0.048632362280389474
ECFP_1551,-0.04856647991364982,0.04856647991364982
ECFP_2012,-0.048566479913649804,0.048566479913649804
ATSC2Z,-0.048496658059864244,0.048496658059864244
GeomShapeIndex,-0.04849422886717005,0.04849422886717005
ECFP_1262,-0.048466538779700086,0.048466538779700086
ECFP_1189,-0.04846653877970002,0.04846653877970002
ECFP_32,-0.04846653877970002,0.04846653877970002
ECFP_1556,-0.0484093770333784,0.0484093770333784
ECFP_522,0.04837254948708875,0.04837254948708875
ECFP_904,-0.048369144802020744,0.048369144802020744
ECFP_195,-0.04821957000745226,0.04821957000745226
ECFP_1599,-0.04813511323774559,0.04813511323774559
ECFP_231,-0.0480878544677478,0.0480878544677478
ECFP_934,-0.047997061362447316,0.047997061362447316
ECFP_366,-0.04796322451538565,0.04796322451538565
ECFP_193,-0.047895488847186675,0.047895488847186675
JGI8,-0.04782373933897977,0.04782373933897977
ECFP_567,0.04779568870779495,0.04779568870779495
ECFP_658,-0.04771528730765791,0.04771528730765791
ECFP_1669,0.04770621756438359,0.04770621756438359
ECFP_1998,-0.04770391524500791,0.04770391524500791
ECFP_1399,-0.047654477083092554,0.047654477083092554
ECFP_1234,0.04755814163143805,0.04755814163143805
ECFP_1930,0.04755814163143805,0.04755814163143805
ECFP_198,-0.04748350616981489,0.04748350616981489
ECFP_916,0.047481817852491934,0.047481817852491934
ECFP_313,-0.047409800229558284,0.047409800229558284
ECFP_51,-0.047404239891718145,0.047404239891718145
ECFP_632,-0.04733279257395514,0.04733279257395514
ECFP_570,0.047161184035973275,0.047161184035973275
ECFP_460,0.047153237333281584,0.047153237333281584
ECFP_1502,-0.04714937168011427,0.04714937168011427
ECFP_224,0.047052456826810696,0.047052456826810696
ECFP_1187,-0.04704935602251905,0.04704935602251905
ECFP_1258,0.04691555955823898,0.04691555955823898
SlogP_VSA6,-0.04689114953471022,0.04689114953471022
ECFP_1799,0.04687713455705986,0.04687713455705986
ECFP_1012,0.04683374429066845,0.04683374429066845
ECFP_1757,-0.04683193038266225,0.04683193038266225
ECFP_215,-0.04683193038266215,0.04683193038266215
ECFP_700,0.046768142502858774,0.046768142502858774
ATSC5d,0.046748150600502504,0.046748150600502504
ECFP_203,-0.046742017617164136,0.046742017617164136
ECFP_276,-0.04663234341418817,0.04663234341418817
ECFP_1205,-0.04660415537319416,0.04660415537319416
ECFP_683,0.046577574605913136,0.046577574605913136
ECFP_1331,-0.04657629281895155,0.04657629281895155
n7FAHRing,-0.046576292818951544,0.046576292818951544
n7FHRing,-0.046576292818951544,0.046576292818951544
ECFP_278,-0.04650554465885164,0.04650554465885164
ECFP_1335,-0.04648248291964668,0.04648248291964668
ECFP_1240,0.04638997948181126,0.04638997948181126
ECFP_1739,-0.046318856243120834,0.046318856243120834
ECFP_832,0.04624029371289084,0.04624029371289084
ECFP_617,0.046201269399986526,0.046201269399986526
ECFP_67,-0.04616289363379438,0.04616289363379438
ECFP_1214,0.04614918619268091,0.04614918619268091
ECFP_605,0.04613992447827339,0.04613992447827339
ECFP_643,0.046087291093150684,0.046087291093150684
ECFP_998,0.046087291093150684,0.046087291093150684
ECFP_548,0.046076161227532636,0.046076161227532636
ECFP_1948,-0.04600693102446732,0.04600693102446732
ECFP_1342,-0.04598519822570161,0.04598519822570161
ECFP_978,-0.045944642275728684,0.045944642275728684
ECFP_691,0.04593306164730193,0.04593306164730193
ATSC8p,-0.04589390675747556,0.04589390675747556
NssssC,0.045848235002082245,0.045848235002082245
ECFP_736,-0.045801002695056776,0.045801002695056776
ECFP_1898,-0.045800502418851835,0.045800502418851835
ECFP_1340,-0.045791200664069644,0.045791200664069644
ECFP_46,-0.045724804576573366,0.045724804576573366
ECFP_1190,-0.04568486854757838,0.04568486854757838
ECFP_464,-0.04568040930314172,0.04568040930314172
ECFP_780,-0.04562312102671738,0.04562312102671738
ECFP_733,0.045597007580388246,0.045597007580388246
ECFP_9,0.045581923690287456,0.045581923690287456
ECFP_333,-0.045539043196487196,0.045539043196487196
ECFP_749,0.04538715804099911,0.04538715804099911
ECFP_245,-0.0453830805871605,0.0453830805871605
ECFP_1605,0.045350959745677794,0.045350959745677794
ECFP_12,-0.045348736713901945,0.045348736713901945
ECFP_289,0.04530912315849757,0.04530912315849757
Xc-5dv,-0.04528514001954518,0.04528514001954518
ECFP_1245,0.04528512397085367,0.04528512397085367
ECFP_1526,-0.04520643556564613,0.04520643556564613
ECFP_1844,-0.04517788856485157,0.04517788856485157
ECFP_1479,-0.04510069802546843,0.04510069802546843
ECFP_92,-0.04506517405924057,0.04506517405924057
ECFP_205,-0.04493639384784135,0.04493639384784135
ECFP_1138,-0.04492655702505209,0.04492655702505209
ECFP_592,-0.04484526538694746,0.04484526538694746
ECFP_395,0.044837756811140425,0.044837756811140425
ECFP_185,0.04475228485348332,0.04475228485348332
SMR_VSA5,0.044632592475293976,0.044632592475293976
ECFP_1816,-0.0445233995327212,0.0445233995327212
ECFP_516,0.04450065009136941,0.04450065009136941
ECFP_900,-0.044447304931200006,0.044447304931200006
ECFP_112,-0.044405778381642176,0.044405778381642176
ECFP_655,0.04440537494728583,0.04440537494728583
ECFP_884,-0.04440413402380314,0.04440413402380314
ECFP_890,0.04434044092892479,0.04434044092892479
ECFP_800,-0.044336582221308894,0.044336582221308894
ECFP_1524,-0.044276226966712066,0.044276226966712066
ECFP_641,-0.0441859406824872,0.0441859406824872
SlogP_VSA5,0.044185616534840676,0.044185616534840676
ECFP_830,0.0441261570421009,0.0441261570421009
ECFP_111,0.0441261570421009,0.0441261570421009
ECFP_31,-0.04404357530148111,0.04404357530148111
ECFP_368,-0.043977042188581617,0.043977042188581617
ECFP_87,-0.04396610298333181,0.04396610298333181
ECFP_1777,-0.04393155395672091,0.04393155395672091
ECFP_1129,-0.04390414352713882,0.04390414352713882
ECFP_106,-0.043857137920062864,0.043857137920062864
SlogP_VSA7,0.043782235656516615,0.043782235656516615
ECFP_758,-0.043719872725704205,0.043719872725704205
ECFP_152,0.04371155513489077,0.04371155513489077
ECFP_608,0.043711555134890744,0.043711555134890744
ECFP_759,-0.04370757002213786,0.04370757002213786
ECFP_1616,-0.043648117405284785,0.043648117405284785
ECFP_1296,-0.04357224391171987,0.04357224391171987
ECFP_499,0.04336690388562473,0.04336690388562473
ECFP_1695,0.0433646452286932,0.0433646452286932
ECFP_1106,-0.04322862377023569,0.04322862377023569
ECFP_1260,0.04317649202400503,0.04317649202400503
ECFP_682,-0.0431737797737337,0.0431737797737337
ECFP_367,0.043145590016576016,0.043145590016576016
ECFP_578,-0.04314430822961444,0.04314430822961444
MACCS_148,-0.043126546569397683,0.043126546569397683
ECFP_1333,-0.04308675218671107,0.04308675218671107
ECFP_1633,-0.04308675218671104,0.04308675218671104
NtCH,0.04308346733418853,0.04308346733418853
ECFP_920,-0.04308124430241234,0.04308124430241234
ECFP_1753,0.043017735322495664,0.043017735322495664
ECFP_1547,-0.043015921414489414,0.043015921414489414
ECFP_1940,-0.043011006020472635,0.043011006020472635
ECFP_1464,-0.04296179904878055,0.04296179904878055
StCH,0.04280806248819237,0.04280806248819237
ECFP_1692,-0.042772148566309974,0.042772148566309974
ECFP_504,-0.04274249378359633,0.04274249378359633
ECFP_1546,-0.04273737481476714,0.04273737481476714
MACCS_85,0.0426068861220732,0.0426068861220732
ATSC1p,-0.04253935576664068,0.04253935576664068
ECFP_23,0.042430112784659274,0.042430112784659274
AATSC0i,0.04234295039401178,0.04234295039401178
ECFP_1010,0.042323915510100604,0.042323915510100604
ECFP_73,-0.042246125859298586,0.042246125859298586
AATSC0m,0.04218049828011139,0.04218049828011139
ECFP_427,-0.04214030101839102,0.04214030101839102
ECFP_1154,0.04207533080698852,0.04207533080698852
ECFP_1410,0.04206316981321144,0.04206316981321144
ECFP_212,-0.04205375492813369,0.04205375492813369
ATSC6p,0.041952332320569094,0.041952332320569094
ATSC7v,-0.041818799383582746,0.041818799383582746
ECFP_229,0.041674739478288675,0.041674739478288675
ECFP_2019,-0.04167345769132711,0.04167345769132711
ECFP_1989,-0.041673457691327104,0.041673457691327104
ECFP_1449,-0.04166101699803546,0.04166101699803546
MACCS_66,0.041606850008277706,0.041606850008277706
ECFP_16,-0.041509252426095766,0.041509252426095766
ECFP_2038,0.04144736443685101,0.04144736443685101
ECFP_1213,0.04138284802557132,0.04138284802557132
ECFP_1241,0.04118445596552623,0.04118445596552623
ECFP_1037,-0.041183174178564666,0.041183174178564666
ECFP_957,-0.041183174178564666,0.041183174178564666
ECFP_1060,0.04117641260053616,0.04117641260053616
ECFP_1736,0.04109941147413505,0.04109941147413505
ECFP_583,0.04107449772788844,0.04107449772788844
ECFP_1778,-0.04101800347062732,0.04101800347062732
ECFP_1009,-0.04096480813290204,0.04096480813290204
ECFP_675,0.04081152320603027,0.04081152320603027
Xp-5dv,-0.04078235357634002,0.04078235357634002
ECFP_1351,-0.04074140103690241,0.04074140103690241
MACCS_76,-0.04069413875464193,0.04069413875464193
ECFP_611,-0.04058755207110688,0.04058755207110688
ECFP_1751,-0.04058755207110681,0.04058755207110681
ECFP_188,-0.04058755207110668,0.04058755207110668
ECFP_1951,0.040578315735940694,0.040578315735940694
ECFP_775,0.040566326974163625,0.040566326974163625
ECFP_1221,-0.04056317692547789,0.04056317692547789
ECFP_1617,-0.040530315339486825,0.040530315339486825
ECFP_196,0.04052932313714815,0.04052932313714815
ECFP_2029,-0.04052675451515876,0.04052675451515876
ATSC4v,-0.040364389606945154,0.040364389606945154
ECFP_286,-0.04028113003742448,0.04028113003742448
ECFP_1586,-0.04024918077669498,0.04024918077669498
ECFP_1821,0.04020388894000134,0.04020388894000134
ECFP_2042,-0.04018330913140375,0.04018330913140375
MACCS_149,-0.040166947833143105,0.040166947833143105
ECFP_523,-0.040161545718053915,0.040161545718053915
ATSC8dv,-0.04014484820384546,0.04014484820384546
ECFP_906,-0.04003550555969031,0.04003550555969031
ECFP_730,-0.040035505559690224,0.040035505559690224
ECFP_118,0.0400022623401736,0.0400022623401736
ECFP_1280,-0.039930617785786396,0.039930617785786396
n6aRing,-0.039908997532529474,0.039908997532529474
ECFP_680,-0.0398770887518002,0.0398770887518002
ECFP_1093,-0.03978988108195596,0.03978988108195596
ECFP_1496,-0.039732535116278736,0.039732535116278736
ECFP_1308,0.03972557787557269,0.03972557787557269
ECFP_1851,-0.03968000568517815,0.03968000568517815
ECFP_1409,0.039628588657111545,0.039628588657111545
MACCS_46,-0.039604100770648965,0.039604100770648965
ECFP_1117,0.03954682522621107,0.03954682522621107
ECFP_1763,-0.03954682235251411,0.03954682235251411
ECFP_1804,0.039492099205918965,0.039492099205918965
ECFP_1932,0.03944254693732481,0.03944254693732481
ECFP_1336,-0.03942772947866899,0.03942772947866899
ECFP_1867,-0.03939656913374199,0.03939656913374199
ECFP_1684,-0.03939656913374196,0.03939656913374196
ECFP_240,-0.03935404501172998,0.03935404501172998
ECFP_651,-0.039298632126487494,0.039298632126487494
ECFP_1135,-0.039298632126487466,0.039298632126487466
ECFP_1004,-0.03928187638756017,0.03928187638756017
ECFP_337,-0.03922204012751489,0.03922204012751489
ECFP_1698,-0.03922204012751489,0.03922204012751489
ECFP_1170,-0.03922204012751489,0.03922204012751489
MACCS_17,0.039160617748179916,0.039160617748179916
ECFP_1219,0.03914865366792966,0.03914865366792966
NaaS,-0.03905039566014563,0.03905039566014563
ECFP_1670,0.03892901321762903,0.03892901321762903
ATSC6i,-0.03886923049969446,0.03886923049969446
ECFP_1950,0.03883672844927603,0.03883672844927603
ECFP_384,-0.03883546711438001,0.03883546711438001
ECFP_628,-0.038755836492070025,0.038755836492070025
ECFP_1338,0.038733038401714,0.038733038401714
ECFP_966,-0.03869497537310984,0.03869497537310984
ECFP_1164,-0.0386807187496115,0.0386807187496115
ECFP_441,-0.038612416626558184,0.038612416626558184
ECFP_465,-0.03856175869328465,0.03856175869328465
ECFP_1209,-0.0384570226326948,0.0384570226326948
ATSC5i,-0.0384516344496709,0.0384516344496709
ECFP_873,0.03844585357420497,0.03844585357420497
ECFP_20,0.038379362814489545,0.038379362814489545
ECFP_739,0.03837367816899151,0.03837367816899151
ECFP_1734,-0.03832485960416379,0.03832485960416379
ECFP_1798,0.03831870283753976,0.03831870283753976
ECFP_500,-0.03831613421555039,0.03831613421555039
SdsCH,-0.03829717555915664,0.03829717555915664
ECFP_1896,0.038265045959773106,0.038265045959773106
ECFP_587,-0.038250322805296826,0.038250322805296826
ECFP_369,-0.03825032280529675,0.03825032280529675
ECFP_857,-0.03820880055813071,0.03820880055813071
ECFP_470,0.03819374828536521,0.03819374828536521
ECFP_359,-0.03815918272772425,0.03815918272772425
ECFP_1756,-0.03815918272772409,0.03815918272772409
ECFP_1921,-0.03815338968093407,0.03815338968093407
n12FARing,-0.03813685021374948,0.03813685021374948
n12FRing,-0.03813685021374948,0.03813685021374948
n12FHRing,-0.03813685021374948,0.03813685021374948
n12FAHRing,-0.03813685021374948,0.03813685021374948
ECFP_1719,-0.038100582868644206,0.038100582868644206
PEOE_VSA7,0.03807171158379996,0.03807171158379996
ECFP_190,0.03796455917311407,0.03796455917311407
MACCS_59,-0.03785055143579179,0.03785055143579179
ECFP_285,-0.03781227282152672,0.03781227282152672
ECFP_1075,-0.037764766774176096,0.037764766774176096
ECFP_538,0.03775247137618912,0.03775247137618912
ECFP_324,-0.03769594982512475,0.03769594982512475
ECFP_1372,-0.03759080970783119,0.03759080970783119
Xp-6dv,-0.03748215795474312,0.03748215795474312
ECFP_1831,-0.03745624636340626,0.03745624636340626
ECFP_982,-0.03737097200867604,0.03737097200867604
ECFP_1662,0.037295821756968356,0.037295821756968356
ECFP_836,-0.03720664161481577,0.03720664161481577
ECFP_1440,-0.03717760697682125,0.03717760697682125
ECFP_2025,0.037154008004934555,0.037154008004934555
ECFP_302,-0.037129076722252546,0.037129076722252546
ECFP_230,-0.0370880118268791,0.0370880118268791
ECFP_950,-0.036927691471832606,0.036927691471832606
ECFP_1497,0.03684495597113419,0.03684495597113419
ECFP_187,0.03677190435066419,0.03677190435066419
ECFP_808,0.03677190435066419,0.03677190435066419
ATSC7dv,-0.036771733407482445,0.036771733407482445
ECFP_1461,-0.036770622563702664,0.036770622563702664
ECFP_1587,-0.036770622563702664,0.036770622563702664
ECFP_2015,-0.036770622563702664,0.036770622563702664
ECFP_492,-0.036770622563702664,0.036770622563702664
ECFP_1316,-0.036770622563702664,0.036770622563702664
n7aRing,-0.036770622563702664,0.036770622563702664
MACCS_87,0.03671821268060536,0.03671821268060536
ECFP_325,-0.03664200928421907,0.03664200928421907
ECFP_1379,0.03656442665115609,0.03656442665115609
ECFP_977,-0.036546864851238196,0.036546864851238196
ECFP_1727,-0.03646247473566875,0.03646247473566875
ECFP_149,-0.036424633196736646,0.036424633196736646
PBF,-0.03635419476638312,0.03635419476638312
ECFP_1318,0.036349199296211894,0.036349199296211894
ECFP_1531,-0.03634604924752619,0.03634604924752619
ECFP_1996,0.03628099009972002,0.03628099009972002
ECFP_846,0.036279837700949974,0.036279837700949974
ECFP_1507,0.03627603568716867,0.03627603568716867
ECFP_1360,-0.0362717835129,0.0362717835129
nBondsT,-0.03623760630784818,0.03623760630784818
ECFP_515,0.036108082537931394,0.036108082537931394
ECFP_1527,0.03607059483665806,0.03607059483665806
ECFP_1954,0.03601248768881881,0.03601248768881881
ECFP_2018,0.035912267792452886,0.035912267792452886
ECFP_967,-0.035904349576308565,0.035904349576308565
ECFP_1365,0.03581243319351119,0.03581243319351119
ECFP_1025,0.03577520695789524,0.03577520695789524
ECFP_1293,0.03573262729234773,0.03573262729234773
ECFP_886,-0.03573081338434141,0.03573081338434141
ECFP_179,0.03571411699684756,0.03571411699684756
ECFP_765,0.03571411699684755,0.03571411699684755
ECFP_1272,-0.035711893965071594,0.035711893965071594
ECFP_1875,-0.03561426496047345,0.03561426496047345
AATSC0Z,0.03558342828593042,0.03558342828593042
ECFP_1466,0.035430680445411374,0.035430680445411374
