scope,cluster_id,algorithmic_medoid,selected_representative,representative_feature
final,2068,ECFP_955,ECFP_955,ECFP_955
final,2069,ECFP_956,ECFP_956,ECFP_956
final,2070,ECFP_957,ECFP_957,ECFP_957
final,2071,ECFP_958,ECFP_958,ECFP_958
final,2072,ECFP_959,ECFP_959,ECFP_959
final,2073,ECFP_96,ECFP_96,ECFP_96
final,2074,ECFP_960,ECFP_960,ECFP_960
final,2075,ECFP_961,ECFP_961,ECFP_961
final,2076,ECFP_962,ECFP_962,ECFP_962
final,2077,ECFP_963,ECFP_963,ECFP_963
final,2078,ECFP_964,ECFP_964,ECFP_964
final,2079,ECFP_965,ECFP_965,ECFP_965
final,2080,ECFP_966,ECFP_966,ECFP_966
final,2081,ECFP_967,ECFP_967,ECFP_967
final,2082,ECFP_968,ECFP_968,ECFP_968
final,2083,ECFP_97,ECFP_97,ECFP_97
final,2084,ECFP_970,ECFP_970,ECFP_970
final,2085,ECFP_971,ECFP_971,ECFP_971
final,2086,ECFP_972,ECFP_972,ECFP_972
final,2087,ECFP_973,ECFP_973,ECFP_973
final,2088,ECFP_974,ECFP_974,ECFP_974
final,2089,ECFP_975,ECFP_975,ECFP_975
final,2090,ECFP_976,ECFP_976,ECFP_976
final,2091,ECFP_977,ECFP_977,ECFP_977
final,2092,ECFP_978,ECFP_978,ECFP_978
final,2093,ECFP_979,ECFP_979,ECFP_979
final,2094,ECFP_98,ECFP_98,ECFP_98
final,2095,ECFP_980,ECFP_980,ECFP_980
final,2096,ECFP_981,ECFP_981,ECFP_981
final,2097,ECFP_982,ECFP_982,ECFP_982
final,2098,ECFP_983,ECFP_983,ECFP_983
final,2099,ECFP_984,ECFP_984,ECFP_984
final,2100,ECFP_985,ECFP_985,ECFP_985
final,2101,ECFP_986,ECFP_986,ECFP_986
final,2102,ECFP_987,ECFP_987,ECFP_987
final,2103,ECFP_988,ECFP_988,ECFP_988
final,2104,ECFP_989,ECFP_989,ECFP_989
final,2105,ECFP_99,ECFP_99,ECFP_99
final,2106,ECFP_990,ECFP_990,ECFP_990
final,2107,ECFP_991,ECFP_991,ECFP_991
final,2108,ECFP_992,ECFP_992,ECFP_992
final,2109,ECFP_993,ECFP_993,ECFP_993
final,2110,ECFP_994,ECFP_994,ECFP_994
final,2111,ECFP_995,ECFP_995,ECFP_995
final,2112,ECFP_996,ECFP_996,ECFP_996
final,2113,ECFP_997,ECFP_997,ECFP_997
final,2114,ECFP_999,ECFP_999,ECFP_999
final,2115,EState_VSA1,EState_VSA1,EState_VSA1
final,2116,EState_VSA2,EState_VSA2,EState_VSA2
final,2117,EState_VSA3,EState_VSA3,EState_VSA3
final,2118,EState_VSA4,EState_VSA4,EState_VSA4
final,2119,EState_VSA5,EState_VSA5,EState_VSA5
final,2120,EState_VSA6,EState_VSA6,EState_VSA6
final,2121,EState_VSA7,EState_VSA7,EState_VSA7
final,2122,EState_VSA8,EState_VSA8,EState_VSA8
final,2123,EState_VSA9,EState_VSA9,EState_VSA9
final,2124,ETA_dAlpha_A,ETA_dAlpha_A,ETA_dAlpha_A
final,2125,ETA_dBeta,ETA_dBeta,ETA_dBeta
final,2126,ETA_dPsi_B,ETA_dPsi_B,ETA_dPsi_B
final,2127,ETA_epsilon_5,ETA_epsilon_5,ETA_epsilon_5
final,2128,ETA_shape_p,ETA_shape_p,ETA_shape_p
final,2129,ETA_shape_y,ETA_shape_y,ETA_shape_y
final,2130,FNSA2,FNSA2,FNSA2
final,2131,PPSA4,PPSA4,PPSA4
final,2132,FPSA5,FPSA5,FPSA5
final,2133,SLogP,SLogP,SLogP
final,2134,GATS1m,GATS1m,GATS1m
final,2135,GATS1are,GATS1are,GATS1are
final,2136,GATS1c,GATS1c,GATS1c
final,2137,GATS1d,GATS1d,GATS1d
final,2138,GATS1dv,GATS1dv,GATS1dv
final,2139,GATS1i,GATS1i,GATS1i
final,2140,GATS1p,GATS1p,GATS1p
final,2141,GATS2Z,GATS2Z,GATS2Z
final,2142,GATS2are,GATS2are,GATS2are
final,2143,GATS2c,GATS2c,GATS2c
final,2144,GATS2d,GATS2d,GATS2d
final,2145,GATS2dv,GATS2dv,GATS2dv
final,2146,GATS2p,GATS2p,GATS2p
final,2147,GATS3Z,GATS3Z,GATS3Z
final,2148,GATS3are,GATS3are,GATS3are
final,2149,GATS3c,GATS3c,GATS3c
final,2150,GATS3d,GATS3d,GATS3d
final,2151,GATS3dv,GATS3dv,GATS3dv
final,2152,GATS3p,GATS3p,GATS3p
final,2153,GATS3s,GATS3s,GATS3s
final,2154,GATS4Z,GATS4Z,GATS4Z
final,2155,GATS4are,GATS4are,GATS4are
final,2156,GATS4c,GATS4c,GATS4c
final,2157,GATS4d,GATS4d,GATS4d
final,2158,GATS4dv,GATS4dv,GATS4dv
final,2159,GATS4i,GATS4i,GATS4i
final,2160,GATS5Z,GATS5Z,GATS5Z
final,2161,GATS5are,GATS5are,GATS5are
final,2162,GATS5c,GATS5c,GATS5c
final,2163,GATS5d,GATS5d,GATS5d
final,2164,GATS5dv,GATS5dv,GATS5dv
final,2165,GATS5i,GATS5i,GATS5i
final,2166,GATS5p,GATS5p,GATS5p
final,2167,GATS6Z,GATS6Z,GATS6Z
final,2168,GATS6are,GATS6are,GATS6are
final,2169,GATS6c,GATS6c,GATS6c
final,2170,GATS6d,GATS6d,GATS6d
final,2171,GATS6dv,GATS6dv,GATS6dv
final,2172,GATS6i,GATS6i,GATS6i
final,2173,GATS6p,GATS6p,GATS6p
final,2174,GATS7Z,GATS7Z,GATS7Z
final,2175,GATS7are,GATS7are,GATS7are
final,2176,GATS7c,GATS7c,GATS7c
final,2177,GATS7d,GATS7d,GATS7d
final,2178,GATS7dv,GATS7dv,GATS7dv
final,2179,GATS7i,GATS7i,GATS7i
final,2180,GATS8Z,GATS8Z,GATS8Z
final,2181,GATS8pe,GATS8pe,GATS8pe
final,2182,GATS8c,GATS8c,GATS8c
final,2183,GATS8d,GATS8d,GATS8d
final,2184,GATS8i,GATS8i,GATS8i
final,2185,GATS8p,GATS8p,GATS8p
final,2186,GATS8s,GATS8s,GATS8s
final,2187,GeomShapeIndex,GeomShapeIndex,GeomShapeIndex
final,2188,GhoseFilter,GhoseFilter,GhoseFilter
final,2189,MIC0,MIC0,MIC0
final,2190,MIC1,MIC1,MIC1
final,2191,IC2,IC2,IC2
final,2192,IC4,IC4,IC4
final,2193,JGI1,JGI1,JGI1
final,2194,JGI10,JGI10,JGI10
final,2195,JGI2,JGI2,JGI2
final,2196,JGI3,JGI3,JGI3
final,2197,JGI4,JGI4,JGI4
final,2198,JGI5,JGI5,JGI5
final,2199,JGI6,JGI6,JGI6
final,2200,JGI7,JGI7,JGI7
final,2201,JGI8,JGI8,JGI8
final,2202,JGI9,JGI9,JGI9
final,2203,Kier3,Kier3,Kier3
final,2204,Lipinski,Lipinski,Lipinski
final,2205,MACCS_100,MACCS_100,MACCS_100
final,2206,MACCS_105,MACCS_105,MACCS_105
final,2207,MACCS_102,MACCS_102,MACCS_102
final,2208,MACCS_104,MACCS_104,MACCS_104
final,2209,MACCS_106,MACCS_106,MACCS_106
final,2210,MACCS_108,MACCS_108,MACCS_108
final,2211,MACCS_109,MACCS_109,MACCS_109
final,2212,n4ARing,n4ARing,n4ARing
final,2213,MACCS_110,MACCS_110,MACCS_110
final,2214,MACCS_111,MACCS_111,MACCS_111
final,2215,MACCS_113,MACCS_113,MACCS_113
final,2216,MACCS_115,MACCS_115,MACCS_115
final,2217,MACCS_116,MACCS_116,MACCS_116
final,2218,MACCS_118,MACCS_118,MACCS_118
final,2219,SdsN,SdsN,SdsN
final,2220,MACCS_120,MACCS_120,MACCS_120
final,2221,MACCS_121,MACCS_121,MACCS_121
final,2222,MACCS_122,MACCS_122,MACCS_122
final,2223,MACCS_123,MACCS_123,MACCS_123
final,2224,MACCS_124,MACCS_124,MACCS_124
final,2225,MACCS_125,MACCS_125,MACCS_125
final,2226,MACCS_127,MACCS_127,MACCS_127
final,2227,MACCS_128,MACCS_128,MACCS_128
final,2228,MACCS_129,MACCS_129,MACCS_129
final,2229,MACCS_13,MACCS_13,MACCS_13
final,2230,MACCS_130,MACCS_130,MACCS_130
final,2231,MACCS_131,MACCS_131,MACCS_131
final,2232,MACCS_132,MACCS_132,MACCS_132
final,2233,MACCS_133,MACCS_133,MACCS_133
final,2234,MACCS_135,MACCS_135,MACCS_135
final,2235,MACCS_136,MACCS_136,MACCS_136
final,2236,MACCS_137,MACCS_137,MACCS_137
final,2237,MACCS_138,MACCS_138,MACCS_138
final,2238,MACCS_139,MACCS_139,MACCS_139
final,2239,MACCS_14,MACCS_14,MACCS_14
final,2240,MACCS_140,MACCS_140,MACCS_140
final,2241,MACCS_141,MACCS_141,MACCS_141
final,2242,MACCS_142,MACCS_142,MACCS_142
final,2243,MACCS_144,MACCS_144,MACCS_144
final,2244,n6Ring,n6Ring,n6Ring
final,2245,NsCH3,NsCH3,NsCH3
final,2246,MACCS_15,MACCS_15,MACCS_15
final,2247,MACCS_150,MACCS_150,MACCS_150
final,2248,MACCS_151,MACCS_151,MACCS_151
final,2249,MACCS_152,MACCS_152,MACCS_152
final,2250,MACCS_153,MACCS_153,MACCS_153
final,2251,MACCS_156,MACCS_156,MACCS_156
final,2252,MACCS_157,MACCS_157,MACCS_157
final,2253,MACCS_158,MACCS_158,MACCS_158
final,2254,MACCS_159,MACCS_159,MACCS_159
final,2255,n3AHRing,n3AHRing,n3AHRing
final,2256,MACCS_162,MACCS_162,MACCS_162
final,2257,MACCS_163,MACCS_163,MACCS_163
final,2258,MACCS_164,MACCS_164,MACCS_164
final,2259,MACCS_165,MACCS_165,MACCS_165
final,2260,MACCS_166,MACCS_166,MACCS_166
final,2261,MACCS_18,MACCS_18,MACCS_18
final,2262,MACCS_19,MACCS_19,MACCS_19
final,2263,MACCS_20,MACCS_20,MACCS_20
final,2264,MACCS_21,MACCS_21,MACCS_21
final,2265,SRW03,SRW03,SRW03
final,2266,MACCS_23,MACCS_23,MACCS_23
final,2267,MACCS_71,MACCS_71,MACCS_71
final,2268,MACCS_25,MACCS_25,MACCS_25
final,2269,MACCS_26,MACCS_26,MACCS_26
final,2270,NsI,NsI,NsI
final,2271,MACCS_28,MACCS_28,MACCS_28
final,2272,NssssN,NssssN,NssssN
final,2273,MACCS_33,MACCS_33,MACCS_33
final,2274,NdCH2,NdCH2,NdCH2
final,2275,MACCS_35,MACCS_35,MACCS_35
final,2276,MACCS_37,MACCS_37,MACCS_37
final,2277,MACCS_38,MACCS_38,MACCS_38
final,2278,MACCS_40,MACCS_40,MACCS_40
final,2279,MACCS_43,MACCS_43,MACCS_43
final,2280,MACCS_44,MACCS_44,MACCS_44
final,2281,MACCS_45,MACCS_45,MACCS_45
final,2282,NsBr,NsBr,NsBr
final,2283,MACCS_47,MACCS_47,MACCS_47
final,2284,MACCS_48,MACCS_48,MACCS_48
final,2285,MACCS_49,MACCS_49,MACCS_49
final,2286,MACCS_76,MACCS_76,MACCS_76
final,2287,MACCS_60,MACCS_60,MACCS_60
final,2288,MACCS_52,MACCS_52,MACCS_52
final,2289,MACCS_53,MACCS_53,MACCS_53
final,2290,MACCS_54,MACCS_54,MACCS_54
final,2291,MACCS_59,MACCS_59,MACCS_59
final,2292,MACCS_62,MACCS_62,MACCS_62
final,2293,MACCS_64,MACCS_64,MACCS_64
final,2294,naHRing,naHRing,naHRing
final,2295,MACCS_66,MACCS_66,MACCS_66
final,2296,MACCS_67,MACCS_67,MACCS_67
final,2297,MACCS_68,MACCS_68,MACCS_68
final,2298,MACCS_69,MACCS_69,MACCS_69
final,2299,MACCS_70,MACCS_70,MACCS_70
final,2300,MACCS_72,MACCS_72,MACCS_72
final,2301,MACCS_74,MACCS_74,MACCS_74
final,2302,MACCS_77,MACCS_77,MACCS_77
final,2303,MACCS_79,MACCS_79,MACCS_79
final,2304,MACCS_80,MACCS_80,MACCS_80
final,2305,MACCS_88,MACCS_88,MACCS_88
final,2306,MACCS_82,MACCS_82,MACCS_82
final,2307,n5HRing,n5HRing,n5HRing
final,2308,MACCS_86,MACCS_86,MACCS_86
final,2309,MACCS_89,MACCS_89,MACCS_89
final,2310,MACCS_90,MACCS_90,MACCS_90
final,2311,MACCS_91,MACCS_91,MACCS_91
final,2312,VSA_EState9,VSA_EState9,VSA_EState9
final,2313,MACCS_95,MACCS_95,MACCS_95
final,2314,SRW05,SRW05,SRW05
final,2315,MACCS_97,MACCS_97,MACCS_97
final,2316,n6HRing,n6HRing,n6HRing
final,2317,MAXaasC,MAXaasC,MAXaasC
final,2318,MAXaaN,MAXaaN,MAXaaN
final,2319,MINaaNH,MINaaNH,MINaaNH
final,2320,MINaaO,MINaaO,MINaaO
final,2321,MAXaaS,MAXaaS,MAXaaS
final,2322,MINaaaC,MINaaaC,MINaaaC
final,2323,MINaasN,MINaasN,MINaasN
final,2324,MAXdCH2,MAXdCH2,MAXdCH2
final,2325,MAXdO,MAXdO,MAXdO
final,2326,MINddssS,MINddssS,MINddssS
final,2327,MAXdsCH,MAXdsCH,MAXdsCH
final,2328,MAXdsN,MAXdsN,MAXdsN
final,2329,MAXdssC,MAXdssC,MAXdssC
final,2330,MINdsssP,MINdsssP,MINdsssP
final,2331,MAXsCH3,MAXsCH3,MAXsCH3
final,2332,MAXsCl,MAXsCl,MAXsCl
final,2333,MAXsF,MAXsF,MAXsF
final,2334,MAXsNH2,MAXsNH2,MAXsNH2
final,2335,MAXsOH,MAXsOH,MAXsOH
final,2336,SssCH2,SssCH2,SssCH2
final,2337,MAXssNH,MAXssNH,MAXssNH
final,2338,MAXssO,MAXssO,MAXssO
final,2339,MINssS,MINssS,MINssS
final,2340,MAXsssCH,MAXsssCH,MAXsssCH
final,2341,MINsssN,MINsssN,MINsssN
final,2342,MAXssssC,MAXssssC,MAXssssC
final,2343,MAXssssN,MAXssssN,MAXssssN
final,2344,MDEC-11,MDEC-11,MDEC-11
final,2345,MDEC-12,MDEC-12,MDEC-12
final,2346,MDEC-13,MDEC-13,MDEC-13
final,2347,MDEC-14,MDEC-14,MDEC-14
final,2348,MDEC-22,MDEC-22,MDEC-22
final,2349,MDEC-23,MDEC-23,MDEC-23
final,2350,MDEC-24,MDEC-24,MDEC-24
final,2351,MDEC-33,MDEC-33,MDEC-33
final,2352,MDEC-34,MDEC-34,MDEC-34
final,2353,MDEC-44,MDEC-44,MDEC-44
final,2354,MDEN-11,MDEN-11,MDEN-11
final,2355,MDEN-12,MDEN-12,MDEN-12
final,2356,MDEN-13,MDEN-13,MDEN-13
final,2357,MDEN-22,MDEN-22,MDEN-22
final,2358,MDEN-23,MDEN-23,MDEN-23
final,2359,MDEN-33,MDEN-33,MDEN-33
final,2360,MDEO-11,MDEO-11,MDEO-11
final,2361,MDEO-12,MDEO-12,MDEO-12
final,2362,MDEO-22,MDEO-22,MDEO-22
final,2363,MIC3,MIC3,MIC3
final,2364,MID_N,MID_N,MID_N
final,2365,MINaasC,MINaasC,MINaasC
final,2366,MINaaN,MINaaN,MINaaN
final,2367,MINdO,MINdO,MINdO
final,2368,MINdsCH,MINdsCH,MINdsCH
final,2369,MINdssC,MINdssC,MINdssC
final,2370,MINsCH3,MINsCH3,MINsCH3
final,2371,MINsCl,MINsCl,MINsCl
final,2372,MINsF,MINsF,MINsF
final,2373,MINsOH,MINsOH,MINsOH
final,2374,MINssCH2,MINssCH2,MINssCH2
final,2375,MINssNH,MINssNH,MINssNH
final,2376,MINssO,MINssO,MINssO
final,2377,MINsssCH,MINsssCH,MINsssCH
final,2378,MINssssC,MINssssC,MINssssC
final,2379,MPC4,MPC4,MPC4
final,2380,nAromBond,nAromBond,nAromBond
final,2381,SaaNH,SaaNH,SaaNH
final,2382,SaaO,SaaO,SaaO
final,2383,NaaaC,NaaaC,NaaaC
final,2384,NaasC,NaasC,NaasC
final,2385,SaasN,SaasN,SaasN
final,2386,SdNH,SdNH,SdNH
final,2387,SdO,SdO,SdO
final,2388,SdS,SdS,SdS
final,2389,SdsCH,SdsCH,SdsCH
final,2390,NdssC,NdssC,NdssC
final,2391,SdssS,SdssS,SdssS
final,2392,SsOH,SsOH,SsOH
final,2393,SsSH,SsSH,SsSH
final,2394,NssCH2,NssCH2,NssCH2
final,2395,SssNH,SssNH,SssNH
final,2396,SssS,SssS,SssS
final,2397,NsssCH,NsssCH,NsssCH
final,2398,SsssN,SsssN,SsssN
final,2399,Xc-6d,Xc-6d,Xc-6d
final,2400,PBF,PBF,PBF
final,2401,PEOE_VSA10,PEOE_VSA10,PEOE_VSA10
final,2402,PEOE_VSA11,PEOE_VSA11,PEOE_VSA11
final,2403,PEOE_VSA12,PEOE_VSA12,PEOE_VSA12
final,2404,PEOE_VSA13,PEOE_VSA13,PEOE_VSA13
final,2405,PEOE_VSA3,PEOE_VSA3,PEOE_VSA3
final,2406,PEOE_VSA4,PEOE_VSA4,PEOE_VSA4
final,2407,PEOE_VSA5,PEOE_VSA5,PEOE_VSA5
final,2408,PEOE_VSA6,PEOE_VSA6,PEOE_VSA6
final,2409,PEOE_VSA7,PEOE_VSA7,PEOE_VSA7
final,2410,PEOE_VSA8,PEOE_VSA8,PEOE_VSA8
final,2411,PEOE_VSA9,PEOE_VSA9,PEOE_VSA9
final,2412,WNSA1,WNSA1,WNSA1
final,2413,TopoShapeIndex,TopoShapeIndex,TopoShapeIndex
final,2414,RNCS,RNCS,RNCS
final,2415,RPCG,RPCG,RPCG
final,2416,RPCS,RPCS,RPCS
final,2417,RotRatio,RotRatio,RotRatio
final,2418,SM1_Dzm,SM1_Dzm,SM1_Dzm
final,2419,SMR_VSA2,SMR_VSA2,SMR_VSA2
final,2420,SMR_VSA4,SMR_VSA4,SMR_VSA4
final,2421,SMR_VSA6,SMR_VSA6,SMR_VSA6
final,2422,SMR_VSA9,SMR_VSA9,SMR_VSA9
final,2423,SaasC,SaasC,SaasC
final,2424,VSA_EState5,VSA_EState5,VSA_EState5
final,2425,SlogP_VSA1,SlogP_VSA1,SlogP_VSA1
final,2426,SlogP_VSA10,SlogP_VSA10,SlogP_VSA10
final,2427,SlogP_VSA3,SlogP_VSA3,SlogP_VSA3
final,2428,SlogP_VSA4,SlogP_VSA4,SlogP_VSA4
final,2429,SlogP_VSA5,SlogP_VSA5,SlogP_VSA5
final,2430,SlogP_VSA8,SlogP_VSA8,SlogP_VSA8
final,2431,SssssC,SssssC,SssssC
final,2432,TpiPC10,TpiPC10,TpiPC10
final,2433,VE1_A,VE1_A,VE1_A
final,2434,VSA_EState1,VSA_EState1,VSA_EState1
final,2435,VSA_EState4,VSA_EState4,VSA_EState4
final,2436,VSA_EState7,VSA_EState7,VSA_EState7
final,2437,VSA_EState8,VSA_EState8,VSA_EState8
final,2438,Xpc-4dv,Xpc-4dv,Xpc-4dv
final,2439,Xch-6d,Xch-6d,Xch-6d
final,2440,Xch-7d,Xch-7d,Xch-7d
final,2441,ZMIC1,ZMIC1,ZMIC1
final,2442,ZMIC4,ZMIC4,ZMIC4
final,2443,fMF,fMF,fMF
final,2444,fragCpx,fragCpx,fragCpx
final,2445,n10FARing,n10FARing,n10FARing
final,2446,n10FRing,n10FRing,n10FRing
final,2447,n10FaRing,n10FaRing,n10FaRing
final,2448,n11FAHRing,n11FAHRing,n11FAHRing
final,2449,n12AHRing,n12AHRing,n12AHRing
final,2450,n12FAHRing,n12FAHRing,n12FAHRing
final,2451,n5ARing,n5ARing,n5ARing
final,2452,n5aHRing,n5aHRing,n5aHRing
final,2453,n6AHRing,n6AHRing,n6AHRing
final,2454,nARing,nARing,nARing
final,2455,n6FARing,n6FARing,n6FARing
final,2456,n6aHRing,n6aHRing,n6aHRing
final,2457,n7ARing,n7ARing,n7ARing
final,2458,n7FARing,n7FARing,n7FARing
final,2459,n8AHRing,n8AHRing,n8AHRing
final,2460,n8ARing,n8ARing,n8ARing
final,2461,n8FAHRing,n8FAHRing,n8FAHRing
final,2462,n9FARing,n9FARing,n9FARing
final,2463,n9FaHRing,n9FaHRing,n9FaHRing
final,2464,nHRing,nHRing,nHRing
final,2465,nAcid,nAcid,nAcid
final,2466,nBase,nBase,nBase
final,2467,nBridgehead,nBridgehead,nBridgehead
final,2468,nFAHRing,nFAHRing,nFAHRing
final,2469,nFARing,nFARing,nFARing
final,2470,nFHRing,nFHRing,nFHRing
final,2471,nFaRing,nFaRing,nFaRing
final,2472,nG12AHRing,nG12AHRing,nG12AHRing
final,2473,nG12FHRing,nG12FHRing,nG12FHRing
final,2474,nG12FRing,nG12FRing,nG12FRing
final,2475,nG12FaRing,nG12FaRing,nG12FaRing
final,2476,nRot,nRot,nRot
final,2477,nSpiro,nSpiro,nSpiro
