scope,cluster_id,cluster_size,medoid_candidate_rank,feature,mean_distance_to_cluster,mean_abs_correlation_to_cluster,min_abs_correlation_to_cluster,max_abs_correlation_to_cluster,missing_fraction,n_nonmissing,variance_after_imputation,algorithmic_medoid,selected_representative,is_algorithmic_medoid,is_selected_representative,members_json
final,119,77,77,PPSA1,0.1110505256334402,0.8889494743665598,0.8440976733701189,0.9861204581811825,0.005813953488372093,855,39595.623249185395,ATS2se,ATS2se,False,False,"[""ATS0are"", ""ATS0i"", ""ATS0pe"", ""ATS0se"", ""ATS1are"", ""ATS1i"", ""ATS1pe"", ""ATS1se"", ""ATS2are"", ""ATS2d"", ""ATS2i"", ""ATS2p"", ""ATS2pe"", ""ATS2se"", ""ATS2v"", ""ATS3are"", ""ATS3d"", ""ATS3i"", ""ATS3p"", ""ATS3pe"", ""ATS3se"", ""ATS3v"", ""ATS4are"", ""ATS4d"", ""ATS4i"", ""ATS4p"", ""ATS4pe"", ""ATS4se"", ""ATS4v"", ""ATS5are"", ""ATS5d"", ""ATS5i"", ""ATS5p"", ""ATS5pe"", ""ATS5se"", ""ATS5v"", ""ATS6are"", ""ATS6d"", ""ATS6i"", ""ATS6p"", ""ATS6pe"", ""ATS6se"", ""ATS6v"", ""ATS7are"", ""ATS7d"", ""ATS7i"", ""ATS7p"", ""ATS7pe"", ""ATS7se"", ""ATS7v"", ""ATS8are"", ""ATS8d"", ""ATS8i"", ""ATS8p"", ""ATS8pe"", ""ATS8se"", ""ATS8v"", ""ATSC0v"", ""CIC0"", ""ETA_eta"", ""ETA_eta_L"", ""PPSA1"", ""Sare"", ""Si"", ""Spe"", ""Sse"", ""TIC2"", ""TIC3"", ""TIC4"", ""TIC5"", ""Vabc"", ""WPSA1"", ""nAtom"", ""nBonds"", ""nBondsKS"", ""nBondsS"", ""nH""]"
final,120,119,1,VR1_Dzp,0.01892031849755016,0.9810796815024498,0.9197425386466396,0.999893084701716,0.002325581395348837,858,42007.143871018794,VR1_Dzp,VR1_Dzp,True,True,"[""ATS0d"", ""ATS1Z"", ""ATS1d"", ""ATS1m"", ""ATS1s"", ""ATS2Z"", ""ATS2m"", ""ATS3Z"", ""ATS3m"", ""ATS4Z"", ""ATS4m"", ""ATS5Z"", ""ATS5m"", ""ATS6Z"", ""ATS6m"", ""ATS7Z"", ""ATS7dv"", ""ATS7m"", ""ATS8Z"", ""ATS8dv"", ""ATS8m"", ""ETA_alpha"", ""ETA_beta_s"", ""ETA_eta_R"", ""ETA_eta_RL"", ""GGI10"", ""GGI6"", ""GGI7"", ""GGI8"", ""GGI9"", ""GRAV"", ""GRAVH"", ""GRAVHp"", ""GRAVp"", ""Kier1"", ""LabuteASA"", ""LogEE_A"", ""MID"", ""MOMI-Z"", ""MPC2"", ""MW"", ""MWC01"", ""MWC02"", ""MWC03"", ""SRW02"", ""SRW04"", ""SZ"", ""Sm"", ""SpAD_A"", ""SpAbs_A"", ""TIC0"", ""TIC1"", ""TMWC10"", ""VAdjMat"", ""VE1_D"", ""VE1_DzZ"", ""VE1_Dzare"", ""VE1_Dzi"", ""VE1_Dzm"", ""VE1_Dzp"", ""VE1_Dzpe"", ""VE1_Dzse"", ""VE1_Dzv"", ""VE2_D"", ""VE2_DzZ"", ""VE2_Dzare"", ""VE2_Dzi"", ""VE2_Dzm"", ""VE2_Dzp"", ""VE2_Dzpe"", ""VE2_Dzse"", ""VE2_Dzv"", ""VE3_A"", ""VE3_D"", ""VE3_DzZ"", ""VE3_Dzare"", ""VE3_Dzi"", ""VE3_Dzm"", ""VE3_Dzp"", ""VE3_Dzpe"", ""VE3_Dzse"", ""VE3_Dzv"", ""VR1_D"", ""VR1_DzZ"", ""VR1_Dzare"", ""VR1_Dzi"", ""VR1_Dzm"", ""VR1_Dzp"", ""VR1_Dzpe"", ""VR1_Dzse"", ""VR1_Dzv"", ""VR2_D"", ""VR2_DzZ"", ""VR2_Dzare"", ""VR2_Dzi"", ""VR2_Dzm"", ""VR2_Dzp"", ""VR2_Dzpe"", ""VR2_Dzse"", ""VR2_Dzv"", ""VR3_D"", ""VR3_DzZ"", ""VR3_Dzare"", ""VR3_Dzi"", ""VR3_Dzm"", ""VR3_Dzp"", ""VR3_Dzpe"", ""VR3_Dzse"", ""VR3_Dzv"", ""Xp-0d"", ""Xp-1d"", ""Xp-2d"", ""Xp-3d"", ""ZMIC0"", ""Zagreb1"", ""Zagreb2"", ""mZagreb2"", ""nBondsO"", ""nHeavyAtom""]"
final,120,119,2,VR1_Dzv,0.018986897393026836,0.9810131026069732,0.9201965843458821,0.999893084701716,0.002325581395348837,858,41776.06644833582,VR1_Dzp,VR1_Dzp,False,False,"[""ATS0d"", ""ATS1Z"", ""ATS1d"", ""ATS1m"", ""ATS1s"", ""ATS2Z"", ""ATS2m"", ""ATS3Z"", ""ATS3m"", ""ATS4Z"", ""ATS4m"", ""ATS5Z"", ""ATS5m"", ""ATS6Z"", ""ATS6m"", ""ATS7Z"", ""ATS7dv"", ""ATS7m"", ""ATS8Z"", ""ATS8dv"", ""ATS8m"", ""ETA_alpha"", ""ETA_beta_s"", ""ETA_eta_R"", ""ETA_eta_RL"", ""GGI10"", ""GGI6"", ""GGI7"", ""GGI8"", ""GGI9"", ""GRAV"", ""GRAVH"", ""GRAVHp"", ""GRAVp"", ""Kier1"", ""LabuteASA"", ""LogEE_A"", ""MID"", ""MOMI-Z"", ""MPC2"", ""MW"", ""MWC01"", ""MWC02"", ""MWC03"", ""SRW02"", ""SRW04"", ""SZ"", ""Sm"", ""SpAD_A"", ""SpAbs_A"", ""TIC0"", ""TIC1"", ""TMWC10"", ""VAdjMat"", ""VE1_D"", ""VE1_DzZ"", ""VE1_Dzare"", ""VE1_Dzi"", ""VE1_Dzm"", ""VE1_Dzp"", ""VE1_Dzpe"", ""VE1_Dzse"", ""VE1_Dzv"", ""VE2_D"", ""VE2_DzZ"", ""VE2_Dzare"", ""VE2_Dzi"", ""VE2_Dzm"", ""VE2_Dzp"", ""VE2_Dzpe"", ""VE2_Dzse"", ""VE2_Dzv"", ""VE3_A"", ""VE3_D"", ""VE3_DzZ"", ""VE3_Dzare"", ""VE3_Dzi"", ""VE3_Dzm"", ""VE3_Dzp"", ""VE3_Dzpe"", ""VE3_Dzse"", ""VE3_Dzv"", ""VR1_D"", ""VR1_DzZ"", ""VR1_Dzare"", ""VR1_Dzi"", ""VR1_Dzm"", ""VR1_Dzp"", ""VR1_Dzpe"", ""VR1_Dzse"", ""VR1_Dzv"", ""VR2_D"", ""VR2_DzZ"", ""VR2_Dzare"", ""VR2_Dzi"", ""VR2_Dzm"", ""VR2_Dzp"", ""VR2_Dzpe"", ""VR2_Dzse"", ""VR2_Dzv"", ""VR3_D"", ""VR3_DzZ"", ""VR3_Dzare"", ""VR3_Dzi"", ""VR3_Dzm"", ""VR3_Dzp"", ""VR3_Dzpe"", ""VR3_Dzse"", ""VR3_Dzv"", ""Xp-0d"", ""Xp-1d"", ""Xp-2d"", ""Xp-3d"", ""ZMIC0"", ""Zagreb1"", ""Zagreb2"", ""mZagreb2"", ""nBondsO"", ""nHeavyAtom""]"
final,120,119,3,VR1_D,0.019016095859522686,0.9809839041404773,0.9204261397711598,0.9998934997221117,0.002325581395348837,858,41661.912557184456,VR1_Dzp,VR1_Dzp,False,False,"[""ATS0d"", ""ATS1Z"", ""ATS1d"", ""ATS1m"", ""ATS1s"", ""ATS2Z"", ""ATS2m"", ""ATS3Z"", ""ATS3m"", ""ATS4Z"", ""ATS4m"", ""ATS5Z"", ""ATS5m"", ""ATS6Z"", ""ATS6m"", ""ATS7Z"", ""ATS7dv"", ""ATS7m"", ""ATS8Z"", ""ATS8dv"", ""ATS8m"", ""ETA_alpha"", ""ETA_beta_s"", ""ETA_eta_R"", ""ETA_eta_RL"", ""GGI10"", ""GGI6"", ""GGI7"", ""GGI8"", ""GGI9"", ""GRAV"", ""GRAVH"", ""GRAVHp"", ""GRAVp"", ""Kier1"", ""LabuteASA"", ""LogEE_A"", ""MID"", ""MOMI-Z"", ""MPC2"", ""MW"", ""MWC01"", ""MWC02"", ""MWC03"", ""SRW02"", ""SRW04"", ""SZ"", ""Sm"", ""SpAD_A"", ""SpAbs_A"", ""TIC0"", ""TIC1"", ""TMWC10"", ""VAdjMat"", ""VE1_D"", ""VE1_DzZ"", ""VE1_Dzare"", ""VE1_Dzi"", ""VE1_Dzm"", ""VE1_Dzp"", ""VE1_Dzpe"", ""VE1_Dzse"", ""VE1_Dzv"", ""VE2_D"", ""VE2_DzZ"", ""VE2_Dzare"", ""VE2_Dzi"", ""VE2_Dzm"", ""VE2_Dzp"", ""VE2_Dzpe"", ""VE2_Dzse"", ""VE2_Dzv"", ""VE3_A"", ""VE3_D"", ""VE3_DzZ"", ""VE3_Dzare"", ""VE3_Dzi"", ""VE3_Dzm"", ""VE3_Dzp"", ""VE3_Dzpe"", ""VE3_Dzse"", ""VE3_Dzv"", ""VR1_D"", ""VR1_DzZ"", ""VR1_Dzare"", ""VR1_Dzi"", ""VR1_Dzm"", ""VR1_Dzp"", ""VR1_Dzpe"", ""VR1_Dzse"", ""VR1_Dzv"", ""VR2_D"", ""VR2_DzZ"", ""VR2_Dzare"", ""VR2_Dzi"", ""VR2_Dzm"", ""VR2_Dzp"", ""VR2_Dzpe"", ""VR2_Dzse"", ""VR2_Dzv"", ""VR3_D"", ""VR3_DzZ"", ""VR3_Dzare"", ""VR3_Dzi"", ""VR3_Dzm"", ""VR3_Dzp"", ""VR3_Dzpe"", ""VR3_Dzse"", ""VR3_Dzv"", ""Xp-0d"", ""Xp-1d"", ""Xp-2d"", ""Xp-3d"", ""ZMIC0"", ""Zagreb1"", ""Zagreb2"", ""mZagreb2"", ""nBondsO"", ""nHeavyAtom""]"
final,120,119,4,VR1_Dzse,0.019173139259182848,0.9808268607408172,0.9199994570582771,0.9999856238826024,0.002325581395348837,858,41618.69764914299,VR1_Dzp,VR1_Dzp,False,False,"[""ATS0d"", ""ATS1Z"", ""ATS1d"", ""ATS1m"", ""ATS1s"", ""ATS2Z"", ""ATS2m"", ""ATS3Z"", ""ATS3m"", ""ATS4Z"", ""ATS4m"", ""ATS5Z"", ""ATS5m"", ""ATS6Z"", ""ATS6m"", ""ATS7Z"", ""ATS7dv"", ""ATS7m"", ""ATS8Z"", ""ATS8dv"", ""ATS8m"", ""ETA_alpha"", ""ETA_beta_s"", ""ETA_eta_R"", ""ETA_eta_RL"", ""GGI10"", ""GGI6"", ""GGI7"", ""GGI8"", ""GGI9"", ""GRAV"", ""GRAVH"", ""GRAVHp"", ""GRAVp"", ""Kier1"", ""LabuteASA"", ""LogEE_A"", ""MID"", ""MOMI-Z"", ""MPC2"", ""MW"", ""MWC01"", ""MWC02"", ""MWC03"", ""SRW02"", ""SRW04"", ""SZ"", ""Sm"", ""SpAD_A"", ""SpAbs_A"", ""TIC0"", ""TIC1"", ""TMWC10"", ""VAdjMat"", ""VE1_D"", ""VE1_DzZ"", ""VE1_Dzare"", ""VE1_Dzi"", ""VE1_Dzm"", ""VE1_Dzp"", ""VE1_Dzpe"", ""VE1_Dzse"", ""VE1_Dzv"", ""VE2_D"", ""VE2_DzZ"", ""VE2_Dzare"", ""VE2_Dzi"", ""VE2_Dzm"", ""VE2_Dzp"", ""VE2_Dzpe"", ""VE2_Dzse"", ""VE2_Dzv"", ""VE3_A"", ""VE3_D"", ""VE3_DzZ"", ""VE3_Dzare"", ""VE3_Dzi"", ""VE3_Dzm"", ""VE3_Dzp"", ""VE3_Dzpe"", ""VE3_Dzse"", ""VE3_Dzv"", ""VR1_D"", ""VR1_DzZ"", ""VR1_Dzare"", ""VR1_Dzi"", ""VR1_Dzm"", ""VR1_Dzp"", ""VR1_Dzpe"", ""VR1_Dzse"", ""VR1_Dzv"", ""VR2_D"", ""VR2_DzZ"", ""VR2_Dzare"", ""VR2_Dzi"", ""VR2_Dzm"", ""VR2_Dzp"", ""VR2_Dzpe"", ""VR2_Dzse"", ""VR2_Dzv"", ""VR3_D"", ""VR3_DzZ"", ""VR3_Dzare"", ""VR3_Dzi"", ""VR3_Dzm"", ""VR3_Dzp"", ""VR3_Dzpe"", ""VR3_Dzse"", ""VR3_Dzv"", ""Xp-0d"", ""Xp-1d"", ""Xp-2d"", ""Xp-3d"", ""ZMIC0"", ""Zagreb1"", ""Zagreb2"", ""mZagreb2"", ""nBondsO"", ""nHeavyAtom""]"
final,120,119,5,VR1_Dzi,0.019180403573219817,0.9808195964267802,0.9198900932084242,0.9999856238826024,0.002325581395348837,858,41667.994215813815,VR1_Dzp,VR1_Dzp,False,False,"[""ATS0d"", ""ATS1Z"", ""ATS1d"", ""ATS1m"", ""ATS1s"", ""ATS2Z"", ""ATS2m"", ""ATS3Z"", ""ATS3m"", ""ATS4Z"", ""ATS4m"", ""ATS5Z"", ""ATS5m"", ""ATS6Z"", ""ATS6m"", ""ATS7Z"", ""ATS7dv"", ""ATS7m"", ""ATS8Z"", ""ATS8dv"", ""ATS8m"", ""ETA_alpha"", ""ETA_beta_s"", ""ETA_eta_R"", ""ETA_eta_RL"", ""GGI10"", ""GGI6"", ""GGI7"", ""GGI8"", ""GGI9"", ""GRAV"", ""GRAVH"", ""GRAVHp"", ""GRAVp"", ""Kier1"", ""LabuteASA"", ""LogEE_A"", ""MID"", ""MOMI-Z"", ""MPC2"", ""MW"", ""MWC01"", ""MWC02"", ""MWC03"", ""SRW02"", ""SRW04"", ""SZ"", ""Sm"", ""SpAD_A"", ""SpAbs_A"", ""TIC0"", ""TIC1"", ""TMWC10"", ""VAdjMat"", ""VE1_D"", ""VE1_DzZ"", ""VE1_Dzare"", ""VE1_Dzi"", ""VE1_Dzm"", ""VE1_Dzp"", ""VE1_Dzpe"", ""VE1_Dzse"", ""VE1_Dzv"", ""VE2_D"", ""VE2_DzZ"", ""VE2_Dzare"", ""VE2_Dzi"", ""VE2_Dzm"", ""VE2_Dzp"", ""VE2_Dzpe"", ""VE2_Dzse"", ""VE2_Dzv"", ""VE3_A"", ""VE3_D"", ""VE3_DzZ"", ""VE3_Dzare"", ""VE3_Dzi"", ""VE3_Dzm"", ""VE3_Dzp"", ""VE3_Dzpe"", ""VE3_Dzse"", ""VE3_Dzv"", ""VR1_D"", ""VR1_DzZ"", ""VR1_Dzare"", ""VR1_Dzi"", ""VR1_Dzm"", ""VR1_Dzp"", ""VR1_Dzpe"", ""VR1_Dzse"", ""VR1_Dzv"", ""VR2_D"", ""VR2_DzZ"", ""VR2_Dzare"", ""VR2_Dzi"", ""VR2_Dzm"", ""VR2_Dzp"", ""VR2_Dzpe"", ""VR2_Dzse"", ""VR2_Dzv"", ""VR3_D"", ""VR3_DzZ"", ""VR3_Dzare"", ""VR3_Dzi"", ""VR3_Dzm"", ""VR3_Dzp"", ""VR3_Dzpe"", ""VR3_Dzse"", ""VR3_Dzv"", ""Xp-0d"", ""Xp-1d"", ""Xp-2d"", ""Xp-3d"", ""ZMIC0"", ""Zagreb1"", ""Zagreb2"", ""mZagreb2"", ""nBondsO"", ""nHeavyAtom""]"
final,120,119,6,LogEE_A,0.019203871068023126,0.9807961289319769,0.9165616878602205,0.9995989729387014,0.002325581395348837,858,0.42124747085748143,VR1_Dzp,VR1_Dzp,False,False,"[""ATS0d"", ""ATS1Z"", ""ATS1d"", ""ATS1m"", ""ATS1s"", ""ATS2Z"", ""ATS2m"", ""ATS3Z"", ""ATS3m"", ""ATS4Z"", ""ATS4m"", ""ATS5Z"", ""ATS5m"", ""ATS6Z"", ""ATS6m"", ""ATS7Z"", ""ATS7dv"", ""ATS7m"", ""ATS8Z"", ""ATS8dv"", ""ATS8m"", ""ETA_alpha"", ""ETA_beta_s"", ""ETA_eta_R"", ""ETA_eta_RL"", ""GGI10"", ""GGI6"", ""GGI7"", ""GGI8"", ""GGI9"", ""GRAV"", ""GRAVH"", ""GRAVHp"", ""GRAVp"", ""Kier1"", ""LabuteASA"", ""LogEE_A"", ""MID"", ""MOMI-Z"", ""MPC2"", ""MW"", ""MWC01"", ""MWC02"", ""MWC03"", ""SRW02"", ""SRW04"", ""SZ"", ""Sm"", ""SpAD_A"", ""SpAbs_A"", ""TIC0"", ""TIC1"", ""TMWC10"", ""VAdjMat"", ""VE1_D"", ""VE1_DzZ"", ""VE1_Dzare"", ""VE1_Dzi"", ""VE1_Dzm"", ""VE1_Dzp"", ""VE1_Dzpe"", ""VE1_Dzse"", ""VE1_Dzv"", ""VE2_D"", ""VE2_DzZ"", ""VE2_Dzare"", ""VE2_Dzi"", ""VE2_Dzm"", ""VE2_Dzp"", ""VE2_Dzpe"", ""VE2_Dzse"", ""VE2_Dzv"", ""VE3_A"", ""VE3_D"", ""VE3_DzZ"", ""VE3_Dzare"", ""VE3_Dzi"", ""VE3_Dzm"", ""VE3_Dzp"", ""VE3_Dzpe"", ""VE3_Dzse"", ""VE3_Dzv"", ""VR1_D"", ""VR1_DzZ"", ""VR1_Dzare"", ""VR1_Dzi"", ""VR1_Dzm"", ""VR1_Dzp"", ""VR1_Dzpe"", ""VR1_Dzse"", ""VR1_Dzv"", ""VR2_D"", ""VR2_DzZ"", ""VR2_Dzare"", ""VR2_Dzi"", ""VR2_Dzm"", ""VR2_Dzp"", ""VR2_Dzpe"", ""VR2_Dzse"", ""VR2_Dzv"", ""VR3_D"", ""VR3_DzZ"", ""VR3_Dzare"", ""VR3_Dzi"", ""VR3_Dzm"", ""VR3_Dzp"", ""VR3_Dzpe"", ""VR3_Dzse"", ""VR3_Dzv"", ""Xp-0d"", ""Xp-1d"", ""Xp-2d"", ""Xp-3d"", ""ZMIC0"", ""Zagreb1"", ""Zagreb2"", ""mZagreb2"", ""nBondsO"", ""nHeavyAtom""]"
final,120,119,7,VR1_DzZ,0.019263661288286937,0.9807363387117131,0.9198467062384825,0.9999819449549219,0.002325581395348837,858,41634.516534485905,VR1_Dzp,VR1_Dzp,False,False,"[""ATS0d"", ""ATS1Z"", ""ATS1d"", ""ATS1m"", ""ATS1s"", ""ATS2Z"", ""ATS2m"", ""ATS3Z"", ""ATS3m"", ""ATS4Z"", ""ATS4m"", ""ATS5Z"", ""ATS5m"", ""ATS6Z"", ""ATS6m"", ""ATS7Z"", ""ATS7dv"", ""ATS7m"", ""ATS8Z"", ""ATS8dv"", ""ATS8m"", ""ETA_alpha"", ""ETA_beta_s"", ""ETA_eta_R"", ""ETA_eta_RL"", ""GGI10"", ""GGI6"", ""GGI7"", ""GGI8"", ""GGI9"", ""GRAV"", ""GRAVH"", ""GRAVHp"", ""GRAVp"", ""Kier1"", ""LabuteASA"", ""LogEE_A"", ""MID"", ""MOMI-Z"", ""MPC2"", ""MW"", ""MWC01"", ""MWC02"", ""MWC03"", ""SRW02"", ""SRW04"", ""SZ"", ""Sm"", ""SpAD_A"", ""SpAbs_A"", ""TIC0"", ""TIC1"", ""TMWC10"", ""VAdjMat"", ""VE1_D"", ""VE1_DzZ"", ""VE1_Dzare"", ""VE1_Dzi"", ""VE1_Dzm"", ""VE1_Dzp"", ""VE1_Dzpe"", ""VE1_Dzse"", ""VE1_Dzv"", ""VE2_D"", ""VE2_DzZ"", ""VE2_Dzare"", ""VE2_Dzi"", ""VE2_Dzm"", ""VE2_Dzp"", ""VE2_Dzpe"", ""VE2_Dzse"", ""VE2_Dzv"", ""VE3_A"", ""VE3_D"", ""VE3_DzZ"", ""VE3_Dzare"", ""VE3_Dzi"", ""VE3_Dzm"", ""VE3_Dzp"", ""VE3_Dzpe"", ""VE3_Dzse"", ""VE3_Dzv"", ""VR1_D"", ""VR1_DzZ"", ""VR1_Dzare"", ""VR1_Dzi"", ""VR1_Dzm"", ""VR1_Dzp"", ""VR1_Dzpe"", ""VR1_Dzse"", ""VR1_Dzv"", ""VR2_D"", ""VR2_DzZ"", ""VR2_Dzare"", ""VR2_Dzi"", ""VR2_Dzm"", ""VR2_Dzp"", ""VR2_Dzpe"", ""VR2_Dzse"", ""VR2_Dzv"", ""VR3_D"", ""VR3_DzZ"", ""VR3_Dzare"", ""VR3_Dzi"", ""VR3_Dzm"", ""VR3_Dzp"", ""VR3_Dzpe"", ""VR3_Dzse"", ""VR3_Dzv"", ""Xp-0d"", ""Xp-1d"", ""Xp-2d"", ""Xp-3d"", ""ZMIC0"", ""Zagreb1"", ""Zagreb2"", ""mZagreb2"", ""nBondsO"", ""nHeavyAtom""]"
final,120,119,8,VR1_Dzm,0.0193237341767859,0.9806762658232141,0.9197928452501339,0.9999819449549219,0.002325581395348837,858,41648.951209425606,VR1_Dzp,VR1_Dzp,False,False,"[""ATS0d"", ""ATS1Z"", ""ATS1d"", ""ATS1m"", ""ATS1s"", ""ATS2Z"", ""ATS2m"", ""ATS3Z"", ""ATS3m"", ""ATS4Z"", ""ATS4m"", ""ATS5Z"", ""ATS5m"", ""ATS6Z"", ""ATS6m"", ""ATS7Z"", ""ATS7dv"", ""ATS7m"", ""ATS8Z"", ""ATS8dv"", ""ATS8m"", ""ETA_alpha"", ""ETA_beta_s"", ""ETA_eta_R"", ""ETA_eta_RL"", ""GGI10"", ""GGI6"", ""GGI7"", ""GGI8"", ""GGI9"", ""GRAV"", ""GRAVH"", ""GRAVHp"", ""GRAVp"", ""Kier1"", ""LabuteASA"", ""LogEE_A"", ""MID"", ""MOMI-Z"", ""MPC2"", ""MW"", ""MWC01"", ""MWC02"", ""MWC03"", ""SRW02"", ""SRW04"", ""SZ"", ""Sm"", ""SpAD_A"", ""SpAbs_A"", ""TIC0"", ""TIC1"", ""TMWC10"", ""VAdjMat"", ""VE1_D"", ""VE1_DzZ"", ""VE1_Dzare"", ""VE1_Dzi"", ""VE1_Dzm"", ""VE1_Dzp"", ""VE1_Dzpe"", ""VE1_Dzse"", ""VE1_Dzv"", ""VE2_D"", ""VE2_DzZ"", ""VE2_Dzare"", ""VE2_Dzi"", ""VE2_Dzm"", ""VE2_Dzp"", ""VE2_Dzpe"", ""VE2_Dzse"", ""VE2_Dzv"", ""VE3_A"", ""VE3_D"", ""VE3_DzZ"", ""VE3_Dzare"", ""VE3_Dzi"", ""VE3_Dzm"", ""VE3_Dzp"", ""VE3_Dzpe"", ""VE3_Dzse"", ""VE3_Dzv"", ""VR1_D"", ""VR1_DzZ"", ""VR1_Dzare"", ""VR1_Dzi"", ""VR1_Dzm"", ""VR1_Dzp"", ""VR1_Dzpe"", ""VR1_Dzse"", ""VR1_Dzv"", ""VR2_D"", ""VR2_DzZ"", ""VR2_Dzare"", ""VR2_Dzi"", ""VR2_Dzm"", ""VR2_Dzp"", ""VR2_Dzpe"", ""VR2_Dzse"", ""VR2_Dzv"", ""VR3_D"", ""VR3_DzZ"", ""VR3_Dzare"", ""VR3_Dzi"", ""VR3_Dzm"", ""VR3_Dzp"", ""VR3_Dzpe"", ""VR3_Dzse"", ""VR3_Dzv"", ""Xp-0d"", ""Xp-1d"", ""Xp-2d"", ""Xp-3d"", ""ZMIC0"", ""Zagreb1"", ""Zagreb2"", ""mZagreb2"", ""nBondsO"", ""nHeavyAtom""]"
final,120,119,9,VE2_Dzp,0.01974507457107355,0.9802549254289264,0.9186531305066666,0.9999023103203609,0.002325581395348837,858,0.008801450053982864,VR1_Dzp,VR1_Dzp,False,False,"[""ATS0d"", ""ATS1Z"", ""ATS1d"", ""ATS1m"", ""ATS1s"", ""ATS2Z"", ""ATS2m"", ""ATS3Z"", ""ATS3m"", ""ATS4Z"", ""ATS4m"", ""ATS5Z"", ""ATS5m"", ""ATS6Z"", ""ATS6m"", ""ATS7Z"", ""ATS7dv"", ""ATS7m"", ""ATS8Z"", ""ATS8dv"", ""ATS8m"", ""ETA_alpha"", ""ETA_beta_s"", ""ETA_eta_R"", ""ETA_eta_RL"", ""GGI10"", ""GGI6"", ""GGI7"", ""GGI8"", ""GGI9"", ""GRAV"", ""GRAVH"", ""GRAVHp"", ""GRAVp"", ""Kier1"", ""LabuteASA"", ""LogEE_A"", ""MID"", ""MOMI-Z"", ""MPC2"", ""MW"", ""MWC01"", ""MWC02"", ""MWC03"", ""SRW02"", ""SRW04"", ""SZ"", ""Sm"", ""SpAD_A"", ""SpAbs_A"", ""TIC0"", ""TIC1"", ""TMWC10"", ""VAdjMat"", ""VE1_D"", ""VE1_DzZ"", ""VE1_Dzare"", ""VE1_Dzi"", ""VE1_Dzm"", ""VE1_Dzp"", ""VE1_Dzpe"", ""VE1_Dzse"", ""VE1_Dzv"", ""VE2_D"", ""VE2_DzZ"", ""VE2_Dzare"", ""VE2_Dzi"", ""VE2_Dzm"", ""VE2_Dzp"", ""VE2_Dzpe"", ""VE2_Dzse"", ""VE2_Dzv"", ""VE3_A"", ""VE3_D"", ""VE3_DzZ"", ""VE3_Dzare"", ""VE3_Dzi"", ""VE3_Dzm"", ""VE3_Dzp"", ""VE3_Dzpe"", ""VE3_Dzse"", ""VE3_Dzv"", ""VR1_D"", ""VR1_DzZ"", ""VR1_Dzare"", ""VR1_Dzi"", ""VR1_Dzm"", ""VR1_Dzp"", ""VR1_Dzpe"", ""VR1_Dzse"", ""VR1_Dzv"", ""VR2_D"", ""VR2_DzZ"", ""VR2_Dzare"", ""VR2_Dzi"", ""VR2_Dzm"", ""VR2_Dzp"", ""VR2_Dzpe"", ""VR2_Dzse"", ""VR2_Dzv"", ""VR3_D"", ""VR3_DzZ"", ""VR3_Dzare"", ""VR3_Dzi"", ""VR3_Dzm"", ""VR3_Dzp"", ""VR3_Dzpe"", ""VR3_Dzse"", ""VR3_Dzv"", ""Xp-0d"", ""Xp-1d"", ""Xp-2d"", ""Xp-3d"", ""ZMIC0"", ""Zagreb1"", ""Zagreb2"", ""mZagreb2"", ""nBondsO"", ""nHeavyAtom""]"
